Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,39.0,Internacional,Excelente,5,9,"""Cool building and great history""","""El recorrido por los pasillos de este granero y ex cárcel no te llevará mucho tiempo, pero brindará a los espectadores una gran base sobre la historia de México y de la ciudad. Excelente mural en la primera escalera"".",Estados Unidos,Inglés,Móvil,2017-07-20,positivo
Masculino,34.0,Internacional,Muy bueno,4,32,"""Very informative visit""","""El museo ofrece una excelente vista de la historia de México desde el período prehispánico hasta la era moderna, con un enfoque particular en la guerra de independencia. La mayor parte de la información se publica solo en español, ¡así que prepárate! Algunos carteles también estaban en inglés, pero las tarjetas detalladas que explicaban algunos de los artefactos clave estaban todas en español. A mis hijos les encantó la sala de sellos y encontrar todos los diseños asombrosos. Pudieron practicar la lectura en español de todos los carteles y tarjetas que explican los artefactos"".",Costa Rica,Inglés,PC,2017-07-19,positivo
Masculino,58.0,Nacional,Muy bueno,4,501,"""¡¡Lugar para entender parte de nuestra historia como país!!""","""Entender la importancia de la toma de la Alhóndiga, muy bien explicada por el guía y saber lo que sucedió fuera y dentro de la misma, bien vale la pena, una visita con tiempo.""",México,Español,Móvil,2017-07-18,positivo
Masculino,20.0,Internacional,Malo,2,11,"""Expensive""","""Lo único que me gustó de aquí fueron los murales, creo que el precio de entrada era demasiado caro. No era lo suficientemente bueno para mí"".",Canadá,Inglés,Móvil,2017-07-17,negativo
Masculino,53.0,Nacional,Pésimo,1,14,"""Aburrídisimo""","""Clásico museo enfadoso que tiene cosas antiguas que a nadie le interesan, tipo ""cuchara de 1995"" o copias de documentos que nadie va a leer etc, verla por fuera y leer la historia es lo que vale la pena.""",México,Español,Móvil,2017-07-16,negativo
Masculino,60.0,Internacional,Excelente,5,108,"""History, art, and architecture""","""El espacio físico sería suficiente para justificar una visita, pero la historia lo convierte en una visita obligada (este es el equivalente mexicano de Concord y Lexington en la historia de los EE. UU.). Los murales de José Chávez-Morado en las entradas y escaleras son más que la guinda del pastel: se trata de un mural heroico que coincide con lo mejor del arte mexicano (sí, incluiría a Diego Rivera en eso)"".",Estados Unidos,Inglés,PC,2017-07-12,positivo
Masculino,51.0,Nacional,Excelente,5,9,"""Alhóndiga de Granaditas, Historia, y Orgullo Nacional""","""La Alhóndiga de granaditas lugar donde dio inicio la Independencia de México,con el cura Hidalgo, Allende, Juan Aldama, Mariano Abasolo que lucharon por darnos libertad, y una patria libre y soberana. Ahora es un museo Orgullo de Nuestro Pueblo, abierto a los visitantes y visita los Domingos para toda la familia.""",México,Español,PC,2017-07-11,positivo
Masculino,65.0,Nacional,Excelente,5,24,"""Un buen baño de historia""","""Es una exelente opcion para compartir ya en un recorrido puedes admirar cosas que ignoras por completo de nuestra historia y aprendes bastante sobre todo si vas con tus hijos.""",México,Español,PC,2017-07-11,positivo
Masculino,59.0,Nacional,Excelente,5,4,"""¡Muy importante ir!""","""De los mejores museos en l Ciudad de México para conocer nuestra historia. El lugar es muy grande y bonito. Definitivamente es un lugar al que tienes que ir si vas a Guanajuato.""",México,Español,Móvil,2017-07-09,positivo
Femenino,35.0,Nacional,Excelente,5,48,"""El pueblo que no conoce su historia esta condenado a repetirla""","""El lugar es impresionante, hay mucha historia que leer y/o escuchar. Sugiero ir con tiempo pues yo sólo tenía una hora para recorrerlo y no da tiempo de leer todo. Ojalá y las personas que lo visitan hagan más que ir sólo a tomarse la foto, eso es muy triste. Los domingos la entrada es sin costo.Los murales son impresionantes.""",México,Español,PC,2017-07-07,positivo
Femenino,47.0,Nacional,Regular,3,24,"""En reparación""","""Estaba en reparación la calle que va hacia el museo de cera y hay que rodear la alhóndiga, frente a esta, hay un kiosko donde ofrecen recorridos desde muy temprano, también hay un estacionamiento enfrente.""",México,Español,PC,2017-07-05,neutral
Masculino,27.0,Nacional,Excelente,5,385,"""Interesante""","""Es un museo grande e interesante tanto por las piezas y murales que alberga como por su historia. La entrada es barata y vale la pena. Lo que más me gustó fueron los murales del lugar, increíbles.""",México,Español,Móvil,2017-07-03,positivo
Femenino,29.0,Internacional,Muy bueno,4,295,"""Worth a visit, especially if you can read and understand Spanish""","""Nuestro español es bastante limitado, y eso dificultó que entendiéramos el significado de muchas de las cosas que vimos en este museo. Parece ser una exhibición maravillosa, y el edificio tiene un significado histórico tremendo, pero no lo hicimos"". sacarle tanto provecho como lo habríamos hecho si habláramos español con fluidez"".",Estados Unidos,Inglés,PC,2017-06-24,positivo
Femenino,35.0,Nacional,Muy bueno,4,319,"""Relevante""","""Visitarla y conocer como está estructura jugo un papel fundamental en la historia independentista es muy interesante. Están arreglando la calle adyacente pero es fácil de llegar y de ahí iniciar el recorrido hacia el centro histórico.""",México,Español,Móvil,2017-06-24,positivo
Femenino,45.0,Internacional,Excelente,5,384,"""I am glad I can read, write, and speak Spanish""","""Es realmente difícil obtener información en inglés en muchos de estos museos, y este es uno de ellos. Vi este museo por primera vez mientras realizaba una visita guiada con un grupo pequeño. Inmediatamente me gustó la sensación del edificio al verlo. desde el autobús pequeño. Había estado tratando de venir aquí durante 2 días, pero había muchos grupos escolares. Finalmente vine a ver y aprender sobre esto esta tarde. Supe que Hidalgo y sus otros insurgentes tenían sus cabezas decapitadas en exhibición para todo para ver cuando los atraparon y arrestaron por iniciar nuestra revolucion mexicana

Aquí hay mucha historia de Guanajuato desde la época precolombina hasta principios del siglo XX. Se exhiben los artefactos indígenas habituales de la región, como los zapotecas. Hay una habitación que realmente disfruté. Es la sala de arte y artesanía que muestra los diferentes productos elaborados en esta región. Entre ellos se encuentran las joyas de cuarzo, la cerámica, la ropa única, etc. ¡Ni siquiera sabía que había tanta minería aquí! También vi algunos enterados que el estado de Guanajuato tiene su propio vaquero. En su mayoría usa una especie de scraf en lugar de un sombrero, pero yo soy de un lugar caliente.

Se describe detalladamente la historia de la Revolución Mexicana, ya que aquí es donde Miguel Hidalgo, tuvo su primera victoria. Hay murales muy detallados en cada uno de los techos de las escaleras de la Revolución Mexicana y el sufrimiento encontrado por mis antepasados. Me alegro de haber venido aquí porque pude repasar parte de mi historia y lo que mis antepasados ​​tuvieron que pasar para obtener nuestra independencia.

Hay algunos otros artistas y fotógrafos que exhiben su trabajo en el segundo piso. Vale la pena visitar estas habitaciones, porque puedes ver la forma en que mi pueblo mexicano se veía y vestía en el pasado.

En el patio hay una copia de la Campana de Independencia, junto con algunos materiales utilizados en la industria minera aquí. Todavía hay algo de minería activa en el área, pero escuché que algunos propietarios canadienses son dueños de las minas. Si vienes de visita, ¡ven a ver este museo histórico sobre la historia de Guanajuato!""",Estados Unidos,Inglés,PC,2017-06-22,positivo
Masculino,32.0,Nacional,Excelente,5,1533,"""Imponente fortaleza con mucha historia""","""Este edificio con fines defensivos alberga actualmente una exposición que hace referencia a la historia de Guanajuato, centrandose especialmente en la sublevación del pueblo mexicano y la toma de la misma en 1810. Me gustó mucho la colección de objetos que hacen referencia a este cruento episodio de la historia de la ciudad. No soy una persona que suela hacer visitas de interior en mis viajes. Normalmente, prefiero centrarme en pasear y callejear por las ciudades antes de entrar a conocer sus museos. Sin embargo, esta si es una visita que recomendaría y que disfruté bastante.""",España,Español,PC,2017-06-21,positivo
Masculino,18.0,Nacional,Excelente,5,10,"""Museo emblemático""","""Este sitio es ícono histórico y cultural de la ciudad y de la historia de México.  Aquí se difunde el acervo cultural arqueológico, histórico y artístico, dirigido a todos los ámbitos de la sociedad para que conozcan, valoren y respeten ese rico legado patrimonial de nuestros antepasados del que nos debemos sentir orgullosos. Cerrado los lunes.""",México,Español,PC,2017-06-20,positivo
Masculino,28.0,Nacional,Muy bueno,4,8,"""Lugar histórico""","""Un lugar lleno de historia y emblemático para nosotros los mexicanos la vista de ella es mejor por fuera que por dentro ya que las exposiciones que tienen adentro no son tan interesantes podrías ahorrarte la entrada.""",México,Español,Móvil,2017-06-19,positivo
Masculino,62.0,Nacional,Muy bueno,4,508,"""Imperdible""","""Otro imperdible de la ciudad. Visitar el lugar y conocer algo más de la historia de la ciudad y nuestro país.""",México,Español,Móvil,2017-06-17,positivo
Masculino,49.0,Nacional,Excelente,5,11,"""Histórico lugar en el centro""","""Si visitas Guanajuato debes visitar la Alhóndiga, es una de las construcciones más importantes en la historia de la Independencia de México y todas las exhibiciones son muy interesantes.""",México,Español,Móvil,2017-06-13,positivo
Masculino,42.0,Nacional,Muy bueno,4,39,"""La constancia hecha fortaleza""","""Un lugar emblemático de nuestra historia y nuestra libertad, un espacio de arquitectura imponente, sus salas permiten observar el arte ancestral y los objetos que evidencian la lucha.""",México,Español,PC,2017-06-12,positivo
Masculino,46.0,Nacional,Muy bueno,4,40,"""Un punto histórico que no te debes perder en Guanajuato""","""A pesar de la larga espera para poder entrar, el museo de la Alhóndiga es muy interesante, te narra la historia de la zona desde la época precolombina hasta la revolución. Vale la pena invertir un par de horas para conocerlo.""",México,Español,PC,2017-06-11,positivo
Masculino,49.0,Internacional,Excelente,5,17,"""Wonderful History of Guanajuato""","""No dejes que la enorme plaza que hay al frente te desanime. La puerta principal está al costado de la carretera y las exhibiciones hacen que sea una visita obligada para entender la historia de la ciudad. Si no entiendes español, asegúrate pides información en inglés y te prestan hojas informativas para que puedas guiarte por las exhibiciones. Me gustan los museos así que tardé tres horas en verlo todo. Las fotos están permitidas si no usas flash"".",Canadá,Inglés,Móvil,2017-06-07,positivo
Masculino,45.0,Nacional,Excelente,5,436,"""Interesante""","""Fuimos a la Alhóndiga de Granadinas como parte de nuestro City Tour. Si estás en Guanajuato es una visita obligada ya que lo qué pasó ahí fue una parte muy importante de la historia de México y como dicen por ahí los viajes ilustran así que no se pierdan la visita. Importante contar con un buen guía para la información.""",México,Español,Móvil,2017-06-07,positivo
Femenino,39.0,Nacional,Regular,3,88,"""Visita sin guía""","""Siendo un lugar estrategico no entiendo por que no hay guías, que detallen toda la riqueza cultural e historia de ese lugar.""",México,Español,PC,2017-06-06,neutral
Femenino,52.0,Nacional,Excelente,5,42,"""Un encuentro con el pasado""","""Es una verdadera maravilla de lugar e información de nuestras tradiciones y costumbres. Es fácil accesso.""",México,Español,PC,2017-06-06,positivo
Femenino,34.0,Nacional,Muy bueno,4,12,"""Interesante museo""","""Este museo muestra en forma resumida la historia de Guanajuato y de México en distintas épocas, fue bastante interesante pasar por sus salas.""",México,Español,PC,2017-06-03,positivo
Femenino,33.0,Nacional,Muy bueno,4,30,"""Visita obligada en Guanajuato""","""Importante visitar este museo para conocer más de la historia de nuestro país. Recomiendo visita guiada pues nosotros no la tomamos y creo que hubiera sido lo ideal.""",México,Español,PC,2017-05-22,positivo
Femenino,46.0,Nacional,Excelente,5,9,"""Genial""","""Es un lugar excelente, la vista fue genial y en general Guanajuato y sus alrededores son geniales, el ambiente es fantástico para pasarla genial.""",México,Español,PC,2017-05-21,positivo
Masculino,48.0,Nacional,Excelente,5,14,"""Pedacito de historia""","""Muy buen lugar para recordar momentos importantes de nuestra historia como Mexicanos. Estábamos terminando la visita y justo iniciaban una conferencia/plática sobre otra forma de ver el movimiento de independencia de México por un Doctor y autor local lo que hizo la visita aún más interesante. Les recomiendo tomar la visita guiados.""",México,Español,Móvil,2017-05-19,positivo
Masculino,55.0,Internacional,Muy bueno,4,380,"""Exploración Alhóndiga de Granaditas""","""O porque fue visitado durante el período de Semana Santa, la tarde fue capaz de matriz de entrada de espera. Cuando el nuevo comienzo en la mañana del día siguiente, pudo sin problemas admisión. mural de gran alcance, no hay mucha. Hey, hacer? Es decir, yo también estaba haciendo exposición fotográfica que no conoce la razón.""",Japón,Japonés,Móvil,2017-05-17,positivo
Masculino,63.0,Nacional,Excelente,5,28,"""Historia y belleza""","""El edificio muy bonito y bien conservado. la exhibición muy bien planeada y los servicios muy limpios. Aquí se encuentran objetos iconicos de la independencia de México. El estandarte de la Virgen de Guadalupe es el original usado por Hidalgo (según guia). Una replica de la campana. Vale tomarse tiempo para visitar y conocer de la historia.""",México,Español,Móvil,2017-05-14,positivo
Masculino,41.0,Internacional,Muy bueno,4,10,"""History, Art Architecture""","""Aunque las pantallas son en español, puede obtener explicaciones en inglés laminadas del personal de la taquilla. No se pierda los murales de Chávez Morado en las escaleras. Y el homenaje a los revolucionarios frente a la entrada es bastante conmovedor"".",Estados Unidos,Inglés,PC,2017-05-13,positivo
Femenino,30.0,Internacional,Excelente,5,30,"""A Very Important Historic Place to Visit""","""Tome la visita guiada (alrededor de $ 8 en total para una visita individual o grupal). Muy recomendable. Hay mucha historia aquí. ¡Impresionante!""",Estados Unidos,Inglés,Móvil,2017-05-12,positivo
Masculino,45.0,Internacional,Excelente,5,35,"""Histórico""","""Es una construcción histórica y majestuosa, si se esta en Guanajuato es imperdible porque tiene mucha historia guardada entre sus muros, se puede contratar un guía y la visita se vuelve mas interesante. Sin duda es muy recomendable.""",España,Español,PC,2017-05-12,positivo
Masculino,45.0,Internacional,Excelente,5,17,"""Estudio de la historia""","""Y murales tan grande de escaleras, es un muy buen lugar para conocer la historia de México. Librería allí, compró varios libros en. Será vislumbrar el México de los tiempos turbulentos simplemente mural, pero cuando va a la mina de carbón después de esto, ¿por qué esta tierra ha prosperado, que había sido a expensas usted puede experimentar el verdadero.""",Japón,Japonés,Móvil,2017-05-09,positivo
Masculino,41.0,Nacional,Excelente,5,57,"""Sitio obligado como mexicano visitar""","""Un lugar un poco descuidado pero se debe visitar e imaginar aquella lucha de Independencia, cuenta con un museo y es padre ver el interior del edificio.""",México,Español,PC,2017-05-04,positivo
Masculino,60.0,Nacional,Muy bueno,4,41,"""Hay que visitarlo""","""Forma parte de la historia de Mexico y no hay que dejar de visitarlo. Se mantiene en buen estado y es visita obligada.""",México,Español,PC,2017-05-03,positivo
Femenino,64.0,Internacional,Excelente,5,64,"""Historic site of great significance""","""La combinación de un edificio histórico con un santuario a los sacrificios de los revolucionarios fundadores de la Alhóndiga bien merece una visita. Hay una llama eterna para despertar sentimientos patrióticos. Las salas contienen un pequeño museo de artículos no muy bien conservados desde la preconquista hasta el presente. Había una bonita exposición temporal sobre fotografía cuando estuvimos allí. Bastante concurrida un domingo ya que es gratis para los nacionales ese día. Hay hermosos murales de la escuela Diego Rivera"".",Estados Unidos,Inglés,Móvil,2017-05-03,positivo
Femenino,60.0,Nacional,Excelente,5,4,"""Majestuosa""","""El Museo cuenta con una gran colección de arte, interesante para recordar nuestra historia, el edificio se mira en perfectas condiciones para los años que lleva, lo tienen muy bien conservado, todo esta limpio y ordenado. Han hecho muy buen trabajo.""",México,Español,PC,2017-05-03,positivo
Femenino,60.0,Internacional,Excelente,5,151,"""Muy bonito""","""El edificio es impresionante y masiva, pero el interior es muy bonito, con habitaciones que recorre la historia de México con hermosos frescos.""",Francia,Francés,PC,2017-05-01,positivo
Masculino,58.0,Internacional,Regular,3,51,"""Visita no indispensable""","""Aunque es un lugar emblemático, no vale lo que te cobran. Creo que es suficiente apreciarla por fuera.""",Estados Unidos,Español,Móvil,2017-04-30,neutral
Femenino,22.0,Nacional,Excelente,5,24,"""Historia y cultura""","""En la explanada de la Alhóndiga se llevan a cabo distintos eventos culturales, desde Callejoneadas hasta de otro índole. Cerca de ahí se encuentran puestos de comida y bebidas. Además cerca se encuentran monumentos importantes como el Mercado Hidalgo.""",México,Español,Móvil,2017-04-30,positivo
Masculino,66.0,Nacional,Excelente,5,16,"""Lugar histórico fundamental de la Independencia""","""De lo mejor qué hay en México para entender la Independencia de México, un lugar poco visitado pero muy importante.""",México,Español,Móvil,2017-04-29,positivo
Masculino,73.0,Internacional,Muy bueno,4,329,"""I wish there were signs in English!""","“Tenía muchas ganas de aprender más sobre la historia de México y este lugar me pareció el lugar ideal para ello. Lamentablemente tuve que usar mi imaginación y el poco conocimiento que tengo sobre la historia del país para adivinar lo que dicen los letreros en español. Descubrí que hay tarjetas en inglés que se pueden tomar prestadas. No lo sabía"".",Estados Unidos,Inglés,PC,2017-04-28,positivo
Masculino,59.0,Nacional,Excelente,5,34,"""Alhóndiga de Granaditas""","""Museo que no debes dejar de visitar en Guanajuato, lugar histórico en el cual se escribió parte de la historia de México, al encontrarte dentro te transporta en el tiempo.""",México,Español,PC,2017-04-27,positivo
Masculino,52.0,Internacional,Muy bueno,4,54,"""Hermoso museo... en la recopilación ordinaria""","""Este hermoso museo es digno de ser visto por la calidad de su construcción. La colección es bastante común en contra pr. Este es un museo muy ""educativa"" (para aquellos que les gusta o para aquellos niños curiosos en la historia de México). Tómese el tiempo para detenerse en uno de los bancos en el suelo y disfrutar de la tranquilidad de este hermoso espacio. Una magnífica ambulatoria.""",Canadá,Francés,PC,2017-04-26,positivo
Masculino,28.0,Internacional,Muy bueno,4,14,"""Mucha historia""","""El museo de la Alhóndiga muestra mucha de la historia del desarrollo del estado, la entrada es económica (descuento para estudiantes) y el recorrido es interesante y corto. Todas o casi todas las salas tienen personal que cuida y puede comentar sobre el tema de la sala lo que le da un plus. Eso si no se espere que el encargado ande detrás de uno. Hay que preguntarles.""",Perú,Español,PC,2017-04-25,positivo
Masculino,54.0,Nacional,Excelente,5,136,"""Impresionante edificación""","""Un sitio histórico lleno de detalles y de tradiciones, convertido en un museo en el cual no hay costo para menores de 13 y adultos mayores, el museo como pocos, muestra una extensa cantidad de objetos que van desde la época prehispánica hasta la consumación de la Independencia de México, afuera puedes encontrar representantes artísticos de todo el mundo. Indiscutible, se debe de conocer... Viva mi México Querido... """,México,Español,Móvil,2017-04-22,positivo
Masculino,41.0,Nacional,Excelente,5,50,"""Museo de gran calidad""","""Un lugar de gran importancia para el conocimiento de la historia de México. Pero además de la relevancia que tiene como monumento, su vocación natural como museo lo hace un sitio OBLIGADO para cuando viajes a Guanajuato, perfectamente bien adaptado, con servicios de primera, limpio y reconfortante. Felicidades a todos los implicados en la conservación, cuidado y administración.""",México,Español,Móvil,2017-04-21,positivo
Femenino,32.0,Nacional,Regular,3,26,"""Cierra los lunes""","""Lugar importante históricamente hablando, punto de importancia turística y en la ciudad, pero no pudimos entrar porque los lunes cierran.""",México,Español,Móvil,2017-04-18,neutral
Femenino,33.0,Nacional,Excelente,5,127,"""Lleno de historia""","""Excelente museo lleno de historia acerca de este museo, de Hidalgo, Allende, Guerrero entre muchos otros que participaron en la independencia de México muestran el acta de independencia, murales replica de la campana, la entrada para maestros es gratuita.""",México,Español,PC,2017-04-17,positivo
Masculino,33.0,Internacional,Excelente,5,17,"""Great visit""","""Es un gran museo para aprender sobre la historia de México. Afortunadamente, hablo español. Deseo que tengan traducciones al inglés para extranjeros o una visita guiada. Aún así vale la pena"".",Argentina,Inglés,Móvil,2017-04-16,positivo
Femenino,36.0,Internacional,Excelente,5,55,"""Tiempo y paciencia""","""Muy interesante la visita, es ir con tiempo y paciencia ya que es un lugar muy concurrido debido a su historia, nosotros cometimos el error de pasar antes de irnos a comer y moría de hambre... pero vale mucho la pena ir, darse el tiempo para ir paso a paso por toda la historia que te va narrando.""",Costa Rica,Español,Móvil,2017-04-16,positivo
Femenino,26.0,Nacional,Regular,3,74,"""No puede faltar esta visita si se va a Guanajuato""","""Uno de los lugares más populares en Guanajuato. Contiene toda la historia de la Alhóndiga. Los diferentes usos que ha tenido y los momentos históricos que le tocó presenciar. También tiene unos bellos murales.""",México,Español,Móvil,2017-04-13,neutral
Masculino,48.0,Nacional,Pésimo,1,14,"""Mala atención del personal""","""Supuestamente los maestros entran gratis, pero tienes que llevar tu cédula profesional, tu título o en su caso un talón de pago impreso para hacer válido el acceso gratuito, el personal es muy seco, no te orientan mucho sobre el lugar. Buenos murales y las exposiciones son básicas, nada extraordinario.""",México,Español,Móvil,2017-04-12,negativo
Masculino,31.0,Nacional,Excelente,5,45,"""Obligada visita""","""Es parte esencial de la independencia de México. Recomiendo tomar la platica del guia, es impresionante saber la historia que guarda el museo, muy recomendable.""",México,Español,Móvil,2017-04-12,positivo
Femenino,42.0,Nacional,Excelente,5,43,"""Turismo""","""El guía es muy bueno, una clase de historia excelente y entretenida, se merece una buena propina. Recomendado 100%""",México,Español,Móvil,2017-04-12,positivo
Masculino,47.0,Nacional,Excelente,5,22,"""¡¡¡Olvídate de la historia aburrida!!!""","""La Alhóndiga de Granaditas, el más representativo e importante símbolo de la independencia. Excelente explicación del guía José de Jesús Villafana.""",México,Español,Móvil,2017-04-12,positivo
Masculino,30.0,Nacional,Excelente,5,7,"""Experiencia de Viaje""","""Es un lugar muy impresionante, ahí hay mucho en donde comer muy económico, es un lugar muy transitado pero si estas agusto, la alhondiga es un lugar muy significativo de la historia de México, así es que se siente bien visitar ese lugar, y de ahí te puedes ir caminando al centro o a otros lugares muy buenos, Guanajuato es un lugar en donde puedes caminar de manera tranquila aunque sean las 3 de la mañana.""",México,Español,PC,2017-04-12,positivo
Femenino,48.0,Nacional,Excelente,5,8,"""Estancia mínima de 2 horas""","""Es un museo genial. Adjunto la foto con las tarifas vigentes. Pueden recorrerlo entre 1 o 2 horas, depende que tanto disfruten leer y aprender sobre la historia. En cada sala hay personas a las que se les puede preguntar y explican de manera gratuita.""",México,Español,Móvil,2017-04-11,positivo
Masculino,43.0,Internacional,Excelente,5,280,"""Magnificent Mexican history lesson""","""Sin duda, este maravilloso museo nos pareció uno de los mejores maestros de la historia de México que jamás hayamos experimentado. Contiene aspectos de la historia política de México, su lucha por la independencia, su historia cultural, su historia religiosa y su historia antigua. Nuestro español es relativamente bueno, pero apreciamos mucho Las tarjetas plastificadas en inglés que nos guiaron por cada salón del museo. Pasamos unas buenas dos horas allí, y le recomendamos que deje al menos una hora y media para estar completamente disfrute de los beneficios de este museo y sus exhibiciones"".",Estados Unidos,Inglés,Móvil,2017-04-09,positivo
Masculino,40.0,Internacional,Excelente,5,162,"""Imperdible sitio histórico""","""Viajando en la ruta de la Independencia de México este sitio es obligado, amen que esta perfectamente conservado, fácil acceso y cuanta con una salas extraordinarias, los murales hablan por si mismos.""",Colombia,Español,PC,2017-04-08,positivo
Femenino,50.0,Internacional,Muy bueno,4,56,"""A worthwhile visit""","""Un edificio de interés con un papel dramático en la historia de México. El edificio en sí es interesante pero los eventos lo hacen muy especial. Recomendaría un paseo para tener una idea de lo que ocurrió allí. Los artefactos precolombinos están bien expuestos y la información sobre la independencia está bien hecho Su historia como prisión durante 80 años se menciona pero no se retrata"".",Estados Unidos,Inglés,Móvil,2017-03-30,positivo
Femenino,57.0,Internacional,Muy bueno,4,153,"""A key historical stop in Guanajuato and in Mexico's history""","""Amigos me han llevado al sitio cada vez que he visitado Guanajuato, pero esta vez entré, disfruté de la presentación histórica (en español), entendí la historia sangrienta de la revolución española y el papel que jugó el sitio. Fácil de visitar y dar una vuelta.""",Estados Unidos,Inglés,PC,2017-03-30,positivo
Masculino,29.0,Internacional,Excelente,5,8,"""Very historic location""","""Para cualquier aficionado a la historia, este es un lugar imperdible. Este edificio es tan importante para la independencia de México como ningún otro. El ataque a las posiciones españolas dentro de este edificio fue uno de los eventos más importantes en las etapas iniciales de la lucha por la independencia de México. del imperio español. Los murales en el interior son increíbles y las diferentes salas te muestran diferentes partes de la historia de México. Te recomiendo que visites este sitio.""",Estados Unidos,Inglés,Móvil,2017-03-29,positivo
Masculino,24.0,Nacional,Excelente,5,78,"""Espacio grande""","""Dentro es un museo con historia de México y exposiciones variadas, por fuera es una plaza ideal para que los niños jueguen.""",México,Español,Móvil,2017-03-28,positivo
Masculino,33.0,Nacional,Excelente,5,48,"""Recomendado para visitar""","""Este lugar esta lleno de historia, y grandes recuerdos, se ha conservado en buenas condiciones y te recomiendo lo visites durante tu estancia en la ciudad.""",México,Español,PC,2017-03-27,positivo
Femenino,31.0,Nacional,Excelente,5,50,"""Arquitectura, murales e historia""","""Por principio el edificio es muy bonito, seguimos por admirar en su interior varios murales que refieren a la historia del mismo edificio, y terminamos con la exposición de objetos históricos que hay en su interior.""",México,Español,PC,2017-03-22,positivo
Masculino,63.0,Internacional,Excelente,5,277,"""A historically important symbol for Mexico""","""Si quieres entender los orígenes de la guerra de independencia de México, así como la historia de esta región de México, este es el lugar para ti. El edificio, que sirvió como símbolo del poder español en la región, se convirtió en el sitio de una de las primeras batallas sangrientas y conquistas en la guerra de independencia de México. Los murales en cada una de las escaleras están hechos en estilos duros, retratando las luchas del pueblo mexicano y el surgimiento de héroes como Hidalgo. Cada una de las salas de exhibición representan una era en la historia de México y la región, desde la época precolonial hasta el presente. Y, por supuesto, una sala tiene la cronología detallada de la Guerra de Independencia. Los héroes de la Guerra de Independencia se exhiben en homenaje, junto con una llama eterna. Nos animó la cantidad de grupos escolares que estuvimos allí, aprendiendo su historia y apreciando a sus héroes. Es fácil pasar de 2 a 3 horas allí, ¡así que haga un presupuesto acorde!",Estados Unidos,Inglés,PC,2017-03-19,positivo
Masculino,27.0,Nacional,Excelente,5,42,"""Museo Obligado para primera vez en Guanajuato""","""Excelente museo para conocer como se forjo nuestra nación a través de los años, ademas es muy fresco para el clima caluroso de Guanajuato, 100% recomendable.""",México,Español,Móvil,2017-03-19,positivo
Masculino,43.0,Internacional,Muy bueno,4,1503,"""Historical important building now a museum of local history""","""Este es un enorme edificio de piedra que al comienzo de la revolución mexicana era un fuerte y un granero. Después del grito de Hidalgo, toda la guarnición española y los notables del pueblo se reunieron en el interior y finalmente fueron masacrados. Es un bonito edificio de arenisca con un gran patio que ahora alberga un museo de historia local que se remonta a milenios atrás. Las exhibiciones no son tan buenas como las de otros pueblos de México, pero sin embargo es una buena manera de educarse durante un par de horas"".",Estados Unidos,Inglés,PC,2017-03-18,positivo
Femenino,,Internacional,Excelente,5,6,"""Fabulous Museum""","""Este es uno de los mejores museos que hemos visitado en México. Excelentes exhibiciones y obras de arte, centrándose en el lugar de nacimiento del Movimiento de Independencia de México contra la ocupación española. No se lo pierda durante su estadía en Guanajuato"".",Estados Unidos,Inglés,Móvil,2017-03-18,positivo
Masculino,58.0,Internacional,Excelente,5,212,"""Pre hispánico y Revolución""","""Buen museo, se lo recomiendo a los que va a visitar esta ciudad, en la vecindad es también una pequeña tarifa de aparcamiento, en el interior hay los artefactos prehispánicos y la historia del levantamiento popular con la Revolución.""",Italia,Italiano,PC,2017-03-15,positivo
Femenino,35.0,Nacional,Muy bueno,4,599,"""Una gran pieza de nuestra historia""","""Desde niños los mexicanos crecemos con la historia nacional que incluye la Alhóndiga de Granaditas por eso poder visitar el lugar fue una experiencia increíble. Dentro del lugar podrás encontrar un pequeño museo con algunos artículos históricos de nuestra independencia. El lugar esta bien cuidado, limpio y la entrada es solamente de 62 pesos pero maestros y alumnos son gratuitos. El uso de cámara fotográfica tiene costo adicional.""",México,Español,PC,2017-03-15,positivo
Femenino,39.0,Nacional,Excelente,5,31,"""Si vas a Guanajuato debes venir""","""La albóndiga es un lugar lleno de historia, lo mejor es que un historiador te vaya narrando lo ocurrido en este lugar, es un museo, el recorrido te lleva aproximadamente 1 hora, es gratuito, puedes ir con niños.""",México,Español,Móvil,2017-03-13,positivo
Femenino,22.0,Nacional,Excelente,5,4,"""Me gustó""","""La verdad me gustó, muy pintoresco el lugar, pero le falta personas que tengan el compromiso de limpiar la ciudad, no tienen mucha cultura por el cuidado y la limpieza turística, me gustó la artesanía, la historia, las rutas, el paseo. Pero hace falta que el municipio ponga de su parte con la limpieza.""",México,Español,Móvil,2017-03-08,positivo
Masculino,45.0,Nacional,Excelente,5,22,"""Un viaje automático al pasado""","""Si se quiere conocer de primera persona los sitios que forman parte de la historia de México, la Alhóndiga de Granaditas es uno de los más importantes. Su historia, amenamente relatada por los guías en el sitio, te transporta hacía aquella época en la que fue tomada por el ejército insurgente, con la leyenda de El Pípila al incendiar su entrada. Es algo que no se pueden perder al visitar la ciudad de Guanajuato, Gto.""",México,Español,PC,2017-02-24,positivo
