Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,50.0,Nacional,Excelente,5,24,"""Muy romántico""","""Para no romper tradiciones hay que besarse en el tecer escalón y tomarse la foto de rigor excelente opción de visitar con la pareja.""",México,Español,PC,2017-07-11,positivo
Masculino,,Internacional,Excelente,5,61,"""One of the highlights of Guanajuato""","""Tienes que visitar el Callejón de Beso. Es una de las piezas centrales de Guanajuato y está ubicado cerca de muchas tiendas y restaurantes"".",Estados Unidos,Inglés,PC,2017-07-10,positivo
Masculino,41.0,Internacional,Malo,2,76,"""Disuadido""","""Fui a ver a mi novia, tal vez incluso por un beso ... Desafortunadamente, había varios lugareños que eran agresivos 'el callejón'. Probablemente luego tomar una foto para obtener un consejo. Es una pena porque no.""",Bélgica,Neerlandés,Móvil,2017-07-09,negativo
Masculino,23.0,Nacional,Excelente,5,133,"""Obligado sí se va en pareja""","""Este callejón tiene su leyenda durante la colonia y para las parejas es obligado ir a besarse en el tercer escalón del callejón así que tienen que ir.""",México,Español,Móvil,2017-07-09,positivo
Masculino,20.0,Nacional,Muy bueno,4,16,"""Crowded""","""Bueno, esperaba que el callejón estuviera abarrotado, es famoso por la leyenda, lo que me impide dar una reseña de cinco estrellas es que tienes que ir a una casa en miniatura convertida en una tienda para llegar al balcón. La cantidad de personas por el tamaño del espacio es una locura. Solo tenía una bolsa conmigo, y tuve que gatear para llegar a través de los artículos de la tienda y la gente que regresaba del balcón. Aparte de eso, las fotos que nos tomaron y el El callejón en sí es uno de los lugares más románticos de Guanajuato.",México,Inglés,Móvil,2017-07-06,positivo
Masculino,32.0,Nacional,Muy bueno,4,401,"""Besos y más besos""","""El lugar es muy pequeño pero interesante por su historia al puro estilo Romeo y Julieta. Para divertirse con las historias y tipos de besos que cuentan los guías del lugar.""",México,Español,Móvil,2017-07-03,positivo
Femenino,29.0,Internacional,Excelente,5,102,"""Cute and romantic!""","""Es lindo y romántico. Una parada obligada cuando visitas esta hermosa ciudad. Se llena de gente y el callejón es extremadamente angosto, ¡pero vale la pena! No nos atrajeron a la casa y subimos al balcón, pero yo Estoy seguro de que es agradable. Hay una puerta de ventana de hierro donde la gente pone sus ""candados de amor"", así que si no tienes uno, puedes comprárselo a un vendedor allí. No te olvides de hacerte una foto en el tercer paso. con tu SO! :)""",Estados Unidos,Inglés,PC,2017-06-28,positivo
Masculino,28.0,Internacional,Excelente,5,10,"""El amor entre callejones""","""Sin duda una visita obligatoria en Guanajuato Capital, lugar de leyenda. Besa a tu pareja y renueva tus votos de amor cada 10 años.""",Guatemala,Español,Móvil,2017-06-28,positivo
Masculino,35.0,Nacional,Muy bueno,4,24,"""History""","""Fueron alrededor de las 12:00 p. m. y encontré una larga fila de personas esperando para tomarse una foto. También hay fotógrafos que venden el servicio por 80 pesos, obtienes una carpeta y dos fotos. Más tarde, los lugareños nos dijeron que si vas más temprano en la mañana es más tranquilo y casi solo. Por decir lo menos, recibimos el paquete y nos separamos de nuestros 80 pesos. Solo para mantener un recuerdo físico de nuestra visita. Además, mi esposa estaba feliz con eso"".",México,Inglés,Móvil,2017-06-27,positivo
Masculino,46.0,Internacional,Muy bueno,4,72,"""Visita obligada""","""Aunque no es nada del otro mundo, es uno de los sitios emblemáticos de Guanajuato y es visita obligada de todos los turistas, solo escuchar la leyenda del nombre y tomarse la foto en pareja pues vale la pena.""",Colombia,Español,PC,2017-06-27,positivo
Femenino,62.0,Internacional,Excelente,5,26,"""So cute!""","""Es una historia de amor que hemos escuchado una y otra vez; niña rica se enamora de niño pobre, sus padres desaprueban y la noche en que se van a escapar ambos terminan muriendo... su último beso fue en este estrecho callejón donde sus balcones están lo suficientemente cerca como para tocarlas"".",Estados Unidos,Inglés,Móvil,2017-06-24,positivo
Femenino,30.0,Nacional,Excelente,5,9,"""Callejón del beso""","""Lugar bonito, con una historia romántica, te tienes que ir a tomar una foto ahí, no pongas candados en el balcón porque hay unos tipos que se los están robando a la vista de todos.""",México,Español,Móvil,2017-06-24,positivo
Femenino,28.0,Nacional,Excelente,5,7,"""Muy lindo""","""Es lindo ir, es una parada de Guanajuato muy rápida y si vas con tu pareja tómate la foto y el beso.""",México,Español,Móvil,2017-06-24,positivo
Femenino,37.0,Internacional,Excelente,5,33,"""A Good Story Behind This Place""","""Supongo que si se ha tomado el tiempo de visitar Guanajuato, entonces este es un buen lugar para visitar y tomar una buena foto como memoria. Recomiendo tomar el recorrido de la tarde/noche con los estudiantes de canto ya que este sitio es parte de su recorrido y lo encontrarán más agradable"".",Estados Unidos,Inglés,Móvil,2017-06-23,positivo
Femenino,37.0,Internacional,Regular,3,338,"""Nada especial""","""La verdad no es nada del otro mundo, una calle angosta con mucha gente esperando por pasar. No me gustó que una señora se para a pedir contribución para poder pasar aunque dice que es voluntaria se enoja sin no se da. El único atractivo es atravesar el estrecho callejón y ya.""",Colombia,Español,Móvil,2017-06-23,neutral
Femenino,39.0,Internacional,Muy bueno,4,407,"""My hotel was located close to this alley, so I heard""","""¡Canto constante de las estudiantinas, que son grupos regulares que se visten como españoles y cantan baladas españolas! Cuenta la leyenda que un artistacrata español no quería que su hija se casara con un minero mexicano, así que la mató. Al ver que su amada era ¡Al morir, el minero se arrojó por el balcón! Así nació la leyenda. Creo que se supone que debes besar a tu novia en este callejón para la buena suerte, pero NO estoy seguro porque he estado soltero durante tanto tiempo.",Estados Unidos,Inglés,PC,2017-06-22,positivo
Masculino,27.0,Internacional,Muy bueno,4,1581,"""Una leyenda muy bonito en un rincón con mucho encanto""","""Uno no se puede perder este callejón cuando se hace una ruta a pie por Guanajuato. El sitio en sí no es especialmente bonito. Sin embargo, para llegar a este lugar hay accedemos por una plaza preciosa y llena de color. Lo más importante de este lugar es la leyenda que hay en torno a su balcón, una suerte de ""Romeo y Julieta"" a la mexicana. Sin duda un sitio con mucho encanto.""",España,Español,PC,2017-06-21,positivo
Femenino,35.0,Nacional,Excelente,5,45,"""Muack""","""No puedes dejar de ir al callejón del beso... con tú pareja. Esta en la entrada principal del centro histórico de Guanajuato, muy cerca del mercado Hidalgo, en la Av. Juárez, es mejor ir de día porque no hay tanta fila pero es mas romántico de noche.""",México,Español,PC,2017-06-20,positivo
Masculino,40.0,Internacional,Excelente,5,82,"""Oh yeah…""","""Un lugar divertido para detenerse cuando estás en el medio de la ciudad. Agarra a tu amor y toma un beso... o dos. Nuestro guía nos llevó allí mientras visitábamos los sitios de la ciudad"".",Islandia,Inglés,Móvil,2017-06-18,positivo
Masculino,66.0,Nacional,Excelente,5,519,"""Imperdible""","""No puedes venir a Guanajuato y no visitar esta calle y menos sin dar un beso a tu pareja. Es un lugar muy tradicional y cuesta trabajo en fin de semana acercarse al lugar.""",México,Español,Móvil,2017-06-17,positivo
Femenino,30.0,Internacional,Regular,3,4,"""Nothing new""","""Cada ciudad antigua tiene sus innumerables historias, y algunas tienen la historia básica de Romeo y Julieta. Esto no es diferente. Este lugar está lleno de turistas y es difícil pasar"".",Estados Unidos,Inglés,Móvil,2017-06-16,neutral
Femenino,24.0,Internacional,Excelente,5,3,"""Must do- very romantic""","""Ve a la gira de canto con los hombres que te invitan en un gran grupo a cantar alrededor del área principal para contarte historias y te llevan a este lugar para ir con tu ser querido. Esta es una historia de Romeo y Julieta y la leyenda dice que si te besas en el 3er escalón te traerá 7 años de buena suerte o al revés si no 7 años de mala suerte es muy bonito y se puede llenar de gente si llegas tarde tendrás tiempo para toma fotos sin que la gente intente entrar en tu foto. También puedes tomar una foto en el balcón, pero las horas son muy aleatorias y cada vez que la gente quiere trabajar porque seguimos yendo a las horas que nos dijeron que estaban abiertos y nunca había nadie. allí... oh bueno. Debe ir... súper romántico"".",Estados Unidos,Inglés,Móvil,2017-06-15,positivo
Femenino,32.0,Internacional,Excelente,5,4,"""What a quaint and free attraction!""","""¡Nos encontramos con este pequeño callejón y estoy muy contento de haberlo hecho! La historia detrás del callejón es muy linda y hay una pequeña tienda encima del callejón que debes subir para ver. La vista desde allí también es muy linda. ¡No te pierdas esta atracción romántica en esta ciudad romántica!""",Estados Unidos,Inglés,PC,2017-06-12,positivo
Femenino,20.0,Nacional,Excelente,5,4,"""Romántico""","""Me encantó su historia como se dio ese desenlace el amor de la joven y el padre que no adepto ese amor.""",México,Español,Móvil,2017-06-11,positivo
Femenino,46.0,Nacional,Excelente,5,9,"""Muy bonito y no abusan""","""Fue la pimienta de Guanajuato un lugar al que tienes que ir para decir que estuviste en Guanajuato. muy bonito.""",México,Español,Móvil,2017-06-08,positivo
Masculino,43.0,Nacional,Muy bueno,4,80,"""Do not miss this one""","""Muy bonita y sencilla atracción, tu imaginación necesita hacer el trabajo. Contrata a un chico que por 50 pesos te cuente la historia, haga preguntas y muestre respeto e interés por lo que aquí se cuenta. Lleva a tu amada pareja y sueña. Siente la energía a tu alrededor y el amor en el aire"".",México,Inglés,PC,2017-06-07,positivo
Masculino,43.0,Internacional,Regular,3,13,"""Es para mi una 'turistada', administrada por pícaros, que utilizan niños, para sacar unas monedas a los turistas""","""¡No vale la pena visitar! Emplear este tiempo en ver muchas cosas magníficas de esta ciudad sorprendente. Cualquier rincón es más interesante y en cada esquina encontrarás cosas sorprendentes. Volveré a visitar esta ciudad tan sorprendente.""",Colombia,Español,PC,2017-06-06,neutral
Femenino,52.0,Nacional,Excelente,5,42,"""Es una bella oportunidad""","""Otro de los lugares que no debes faltar a visitar y tomarte las fotos además de los recuerdos e historia.""",México,Español,PC,2017-06-06,positivo
Femenino,45.0,Internacional,Muy bueno,4,18,"""Get in line""","""Tiene una historia. El nombre lo dice todo. Es un pequeño espacio de callejón donde todos y su otra mitad esperan en fila para besarse y tomarse una foto"".",Estados Unidos,Inglés,Móvil,2017-06-05,positivo
Masculino,39.0,Nacional,Excelente,5,438,"""Visita obligada""","""Fuimos a una callejoneada y terminamos en el callejón del beso con una representación cómica de la historia del romance tipo Romeo y Julieta. Todo fue muy divertido y al fin mal si vas con pareja te marcan el escalón en donde debes tomarte la foto y darte el beso si no tendrás 7 años de mala suerte.""",México,Español,Móvil,2017-06-05,positivo
Masculino,45.0,Nacional,Regular,3,73,"""Estrecho callejón, muchos turistas""","""Es un callejón muy estrecho, tal vez un metro de ancho. Si vas por la calle de arriba tal vez lo pasas por alto, pues no tiene indicaciones. Desde la calle de abajo se ve la entrada al callejón, con las escaleras y los balcones de la historia. El lugar en sí no tiene mayor atractivo, se puede pagar una módica cuota para subir a los balcones. Hay quienes ponen un candado como símbolo de su amor. Y lo tradicional es tomarse una foto en el tercer escalón, dándose un beso con la pareja. Lo malo es que con tantos turistas y en un espacio tan reducido, a veces se puede demorar un largo rato para tomarse la foto, entre la fila de gente que espera su turno y la gente que viene bajando desde la calle de arriba.""",México,Español,PC,2017-05-31,neutral
Femenino,26.0,Nacional,Excelente,5,204,"""The MUST visit for couples""","""Ok, este es solo un simple callejón dentro de esta hermosa ciudad, pero la leyenda que lo rodea se ha convertido en una gran, gran tradición para los lugareños y todos los que lo visitan. La leyenda habla de dos amantes que no pudieron permanecer juntos y terminar hasta perder la vida (para resumir). Ahora, cada pareja que va allí tiene que besarse allí para tener buena suerte en su vida juntos. El mejor momento para ir es por la noche, de lo contrario estará demasiado lleno. No es necesario pagar cualquier cargo"".",México,Inglés,PC,2017-05-26,positivo
Masculino,41.0,Internacional,Regular,3,136,"""Pretty much meh""","""Acércate, mira la horda de personas, evita a los tipos que intentan venderte esto y aquello, toma una foto rápida, despega. A menos que te mueras por tomarte una foto en el callejón o en el balcón, no lo haría"". Realmente marco esto como un lugar de visita obligada. Al menos no está muy lejos de la carretera principal, por lo que no te quitará mucho tiempo"".",Estados Unidos,Inglés,PC,2017-05-24,neutral
Masculino,66.0,Nacional,Muy bueno,4,88,"""A promise is a promise""","""Guanajuato tiene tantas atracciones turísticas y este pequeño Callejón del Beso, Callejón del Beso, es realmente una atracción turística, pero a diferencia de la Fontana de Trevi de Roma, este es un pequeño callejón apartado que promete quince años de amor continuo a la persona a la que besas mientras estás en los confines de este callejón. Por supuesto, está la leyenda y están los fotógrafos siempre listos para registrar tu beso, pero el corto paseo hasta este callejón vale tanto el tiempo, el beso, el precio de la foto y los recuerdos. Puedes caminar allí durante el día, o puedes tomar el tour nocturno que sale frente a la iglesia al lado de la Ópera. Este tour es probablemente más memorable y divertido ya que tus guías son jóvenes estudiantes de la Universidad. , se visten como estudiantes de español del siglo XVI y cantan y cuentan historias a lo largo de su circuito. . . o, es más corto caminar esto durante el día sin embargo, te pierdes una parte de la experiencia. La elección es tuya, pero el La experiencia es imprescindible para cualquiera que visite Guanajuato, especialmente si está con su cónyuge o amante. ¡DISFRUTAR!""",México,Inglés,PC,2017-05-24,positivo
Femenino,26.0,Nacional,Excelente,5,30,"""Padrísimo visitarlo en callejoneada con estudiantina""","""Las Callejoneadas con las estudiantinas son típicas en Guanajuato y además de ser divertidas, vas conociendo los callejones hermosos de este lugar como el Callejón del Beso. La historia es un poco ruda si vas con niños pequeños pero al final es una leyenda y si es un pedacito de la cultura de nuestro país que hay que conocer.""",México,Español,PC,2017-05-24,positivo
Masculino,62.0,Nacional,Regular,3,7,"""Ve muy temprano o muy noche""","""Es un lugar icónico en Guanajuato y perfecto para parejas. Pero si les recomendaría o ir muy temprano por la mañana o ya muy tarde pues por obvias razones es muy concurrido el lugar y esta muy lleno de turistas y todos queriendo hacer lo mismo; tomarse una foto ahí. Sí no te importa esperar un poco para la foto, entonces, cualquier horario es bueno.""",México,Español,PC,2017-05-23,neutral
Masculino,34.0,Nacional,Excelente,5,17,"""Callejón del beso""","""Muy bonito lugar para visitar en pareja y escuchar la historia del famoso callejón del beso se los recomiendo muy bonito lugar.""",México,Español,Móvil,2017-05-23,positivo
Femenino,22.0,Internacional,Regular,3,30,"""Full of people at all times""","""Lo encontramos por primera vez paseando por las calles a medianoche. Estaba tan lleno que no podías ni respirar, y de noche o de día las parejas hacían cola (no subestimes las colas) para hacerse una foto bajo los famosos balcones"".",Inglaterra,Inglés,PC,2017-05-22,neutral
Femenino,26.0,Nacional,Excelente,5,23,"""Infaltable""","""Este lugar no puede faltar en un recorrido por Guanajuato sobre todo si vas con tu pareja. Hay que ser pacientes si quieres una foto ahí ya que suele estar a reventar a ciertas horas.""",México,Español,PC,2017-05-22,positivo
Femenino,22.0,Nacional,Muy bueno,4,16,"""Con grupo escolar""","""Es un lugar único y típico que le da encantó a la ciudad y es muy famoso. Por su historia aunque debe haber varias versiones pues íbamos un grupo escolar de niñas de segundo grado que se asustaron con la historia del padre que mató su hija.""",México,Español,Móvil,2017-05-20,positivo
Femenino,63.0,Nacional,Excelente,5,177,"""Estudiantina""","""Qué agradable paseo, cantar, recorrer y apreciar las calles, rincones y balcones de Guanajuato. Ambiente sano y familiar . Eso si te recomiendo zapatos cómodos. Una ciudad que todos debemos conocer.""",México,Español,Móvil,2017-05-20,positivo
Femenino,37.0,Nacional,Excelente,5,19,"""Romántico""","""Sus calles son muy bonitas pero en especial esta porque hay personas que te cuentan la historia romántica de este lugar, además que puedes tomarte las fotos que desees.""",México,Español,PC,2017-05-18,positivo
Femenino,43.0,Internacional,Excelente,5,6,"""Had a great time""","""Prepárate para caminar mucho, pero vale la pena. ¡Por la noche tienen el sirviente que te entretiene y te lleva a un paseo salvaje! Prepárate para cantar y entender sus historias en español, ojalá hubiera una en inglés, así que mi suegro podría entender!""",Estados Unidos,Inglés,Móvil,2017-05-16,positivo
Masculino,27.0,Internacional,Muy bueno,4,35,"""Visita obligada""","""Sin duda el callejón del beso es algo histórico y es una visita obligada si estás en Guanajuato, tiene su historia romántica y es un lugar muy turístico.""",España,Español,PC,2017-05-12,positivo
Masculino,65.0,Internacional,Excelente,5,380,"""Callejón del beso""","""Pasa esta tarde, ¿porqué está lleno y qué es? Cuando pensé eso, la respuesta fue un beso. Una vez que era un lugar de turismo, pensé que quería tomar una foto correctamente, y vine un poco antes si llegaba antes que el día. Tomé fotos con otras parejas que estaban presentes. Era un sendero angosto en el que realmente podías besar.""",Japón,Japonés,Móvil,2017-05-10,positivo
Masculino,50.0,Internacional,Excelente,5,8,"""Mexican 'Romeo and Juliet' place and story""","""La leyenda de la ciudad de Guanajuato es muy romántica y muy triste... al escucharla podría asociarla con la historia de Romeo y Julieta. Por supuesto, todo lugar tiene su historia y ésta, verdadera o inventada, se convirtió en un atractivo relato y en la excusa de gente joven para ir allí y besar a su amada. Algunos críticos mencionaron que el lugar es terrible, está superpoblado y hay actores pagados para ""actuar"". Estuve allí recientemente en un día laboral, no demasiada gente, sin embargo, he visto a una pareja joven. entrando a las casas y se subieron a los balcones para recibir el beso. Bueno, si caminas por el Centrum de la parte antigua de la ciudad, este lugar definitivamente es ""debe ver y escuchar"". Ojalá hubiera más lugares alrededor del mundo como estos dos (incluyendo uno en Verona – Italia) cuando tu corazón es tocado por la historia y por las tradiciones y creencias. Calles angostas, casas casi tocándose, aún hermosas a pesar de la edad y los tiempos en que fueron construidas, seguro agregan algo muy único para su experiencia mientras visita Guanajuato y aprende la historia del pasado de la ciudad. Y si eres un poco romántico, simplemente besa a tu novia/novio, esposa/esposo o un buen amigo y espera que suceda algo bueno...""",Canadá,Inglés,PC,2017-05-10,positivo
Femenino,61.0,Nacional,Excelente,5,48,"""Simplemente hermoso""","""Si vienes en pareja es obligatorio visitar este sitio, escuchar la leyenda de Doña Ana y Don Carlos, tomarse una foto en el balcón y sobre todo darse un beso en el tercer escalón.""",México,Español,Móvil,2017-05-09,positivo
Masculino,24.0,Nacional,Malo,2,14,"""Mala experiencia""","""Te acosan los vendedores desde unos metros antes y en realidad no hay mucho que ver, ya fui una vez y tal vez no vuelvo.""",México,Español,Móvil,2017-05-07,negativo
Masculino,30.0,Nacional,Muy bueno,4,29,"""Obligado a visitar""","""Es un callejón que llama por su leyenda, que tiene varias versiones, hay que ir temprano porqué tiene sus horas pico y hay que hacer cola para tomarse la foto, parejas lleven su candado.""",México,Español,Móvil,2017-05-04,positivo
Masculino,44.0,Nacional,Excelente,5,57,"""Visita obligada de pareja""","""Es un espacio muy pequeño pero hay que ir, puedes entrar a la casa que fue de Ana y subir hasta el balcón, ahí venden recuerdos y podrás amarrar un candado si deseas como simbolo de enamorados, muy bonito.""",México,Español,PC,2017-05-04,positivo
Masculino,60.0,Nacional,Regular,3,41,"""Parte de la historia de Guanajuato""","""Es un lugar curioso e histórico. Hay siempre mucha gente y hay que tener paciencia para la foto. De noche es más complicado por ser muy estrecho el callejón.""",México,Español,PC,2017-05-03,neutral
Femenino,34.0,Nacional,Muy bueno,4,4,"""Momento de bonito""","""Fue una impresión de sorpresa al llegar al lugar, pues creí que las casas eran más grandes y estaban más separadas, pero es un lugar bonito, mágico y trágico por las historias que se narran. Me gustó mucho conocerlo.""",México,Español,PC,2017-05-03,positivo
Masculino,50.0,Nacional,Excelente,5,14,"""Parador obligado para todo visitante a la ciudad""","""Es el final del recorrido de la callejoneada, y que es una callejoneada, pues nada más que un recorridos entre los más de 3000 callejocitos del centro de la ciudad, obvio guiados por jóvenes vestidos a la usanza colonial los cuales engalanan el recorrido con historias y cánticos románticos y picaros además de dinámicas participativas con el público acompañante. Definitivamente una experiencia grata y amena para el visitante y no basta con hacerla una vez..""",México,Español,PC,2017-05-03,positivo
Femenino,32.0,Nacional,Excelente,5,49,"""Caminata, rinconada y casa""","""Después de caminar por los andadores, puedes llegar a este callejón y es lindo. Si hay mucha gente pues es un lugar típico de conocer, pero vale la pena, además sentir que puedes darle un abrazo y beso a tu pareja es como cumplir una tradición pueblerina linda.""",México,Español,PC,2017-05-03,positivo
Masculino,38.0,Internacional,Excelente,5,22,"""You'll fall in love all over again""","""Visitamos este lugar en abril de 2017 y nos encantó la historia detrás de El callejón del beso te volverá a enamorar es una atracción imperdible en Guanajuato.""",Estados Unidos,Inglés,Móvil,2017-05-02,positivo
Masculino,21.0,Internacional,Excelente,5,117,"""Recomendado para parejas""","""Su espacio permite que se las parejas puedan hacer su ritual, de lo contrario puede acarrear mala suerte, muy curioso y de obligada visita.""",Colombia,Español,PC,2017-05-02,positivo
Femenino,25.0,Internacional,Muy bueno,4,65,"""Do it through a Callejoneada""","""Vale la pena venir con una Estudiantina durante una callejoneada. De lo contrario, te puedes decepcionar un poco de lo sucia y pequeña que es. Es necesario conocer la historia a través de una Estudiantina que puedes comenzar desde la Iglesia de San Diego"".",Bélgica,Inglés,PC,2017-05-01,positivo
Masculino,50.0,Internacional,Malo,2,51,"""No dejes que te lleven""","""Llega por tus propios medios, porque si llegas auxiliado por alguien, es seguro que te pedirá -de alguna manera- dinero para pasar por el mentado callejón. En mi caso, llegué en una callejoneada, y al arribar al callejón el animador de la tuna se pone en la entrada pidiendo ""cooperación voluntaria para una asociación"".""",Estados Unidos,Español,Móvil,2017-04-30,negativo
Femenino,34.0,Internacional,Muy bueno,4,56,"""El camino angosto es como Guanajuato""","""Una pequeña atracción turística que también figura en la guía. El lugar donde la casa y la casa se llenan tan cerca que el camino se estrecha. Dependiendo de algunas personas, parece que terminará bien, pero hay muchas personas que se besan mientras se besan o toman fotos.""",Japón,Japonés,Móvil,2017-04-26,positivo
Femenino,,Nacional,Muy bueno,4,5,"""Romantic one!""","""Es un pasillo encantador, una historia muy romántica pero siempre con una cola enorme, la mejor hora para llegar es la mañana antes de las 9"".",México,Inglés,Móvil,2017-04-25,positivo
Masculino,22.0,Nacional,Regular,3,8,"""Un besito para la suerte""","""Es un callejón donde te das un beso (o dos o tres o cuatro) no tienen nada de especial, más que la leyenda y que al lado venden excelentes recuerdos, lo mejor de todo esto fue besar a mi novia técnicamente en público, buen lugar.",México,Español,Móvil,2017-04-24,neutral
Masculino,40.0,Internacional,Excelente,5,148,"""Un lugar obligado""","""Es un lugar típico de Guanajuato el cual por lo mismo es muy concurrido entoces debes ir con paciencia, falta un poco de orden pero al final logras la foto, si quieres menos gente puedes ir de noche que por lo mismo ya no hay tanta gente y puedes estar más agusto.""",Colombia,Español,PC,2017-04-24,positivo
Masculino,52.0,Nacional,Excelente,5,10,"""¡Hay que ir! ¡Es un MUST de Guanajuato!""","""En esta ocasión yo no llevaba expectativas y me dejé llevar por la experiencia del misterioso callejón del beso.

En realidad la historia del callejón es contada por todos lados, escrita en souvenirs, contada una y otra vez por varios oportunistas desde niños a señores que por unos cuantos pesos o como le llaman ellos ""cooperación voluntaria no obligatoria"" le cuentan a uno la tan famosa historia en 2 minutos.

Vale la pena esperar unos minutos a que avance la fila de los enamorados del momento a que les tomen unas 3 o 4 fotos del beso en el escalón pintado de rojo para llegar y formar parte de tan conocida historia por algunos segundos.

También nos subimos al balcón sin costo alguno y ahí venden candados a $40 para ponerlos en el balcón y pedir un deseo o hacer una promesa en pareja.

Lo curioso es que no te dan llave así que sabes que los van a quitar sino ese día uno próximo.

Así que vayan, conózcanlo y no se ""engenten"" de los oportunistas que no dejan de ofrecer sus servicios.""",México,Español,Móvil,2017-04-21,positivo
Masculino,31.0,Nacional,Regular,3,140,"""Imposible llegar en auto""","""Las calles aledañas son muy estrechas y no es recomendable ir en auto hay incluso marcas de tallones en las paredes de los autos que no caben y salen rallados. Lo mejor es contratar un tour, ellos te llevan a una calle cercana y ya se camina hasta el callejón; pero si la subida es pesada, la caminata es relativamente larga para ver solamente el callejón que es muy chiquito. Es una atracción famosa, pero hay que estar dispuesto a caminar y de subida ya que está en una parte alta.""",México,Español,Móvil,2017-04-18,neutral
Masculino,,Nacional,Regular,3,10,"""Un beso más…""","""Clásico callejón del beso en Guanajuato, está padre para la foto del recuerdo. Al llegar regularmente hay alguien q te cuenta la historia del callejón y por q es tan famoso, en días festivos ( Semana Santa) llega a haber cola para la foto en el dichoso callejón.""",México,Español,Móvil,2017-04-18,neutral
Femenino,40.0,Nacional,Muy bueno,4,26,"""Un clásico""","""Un clásico para visitar en Guanajuato, siempre está muy lleno, pero es un lugar lindo y vale la pena esperar (maximo 5 min) si no, es mejor regresar después. Te cuentan la leyenda por una módica propina y el acceso y tomarte la foto ahí no tiene ningún costo.""",México,Español,Móvil,2017-04-18,positivo
Femenino,33.0,Nacional,Malo,2,127,"""Largas filas""","""Si vas ármate de paciencia, fuimos en temporada alta y la fila larguísima de mas de una hora eso sin contar que la gente se metía a la fila y muchas personas queriéndote contar la historia a cambio de propina, vendedores ambulantes y todo para obtener tu foto.""",México,Español,PC,2017-04-17,negativo
Masculino,61.0,Internacional,Excelente,5,58,"""Visita""","""Callejón emblemático de la ciudad de Guanajuato, un bello lugar con una bonita historia. Visita obligada en Guanajuato.""",Uruguay,Español,Móvil,2017-04-17,positivo
Femenino,42.0,Internacional,Muy bueno,4,186,"""Get there early or expect to queue""","""Un lugar encantador para un beso y una foto. Fuimos a las 9 a.m. y no había cola. Un hombre allí para tomar fotos por una pequeña tarifa si lo necesitas. Si vas a última hora de la tarde, espera tu turno"".",Islandia,Inglés,Móvil,2017-04-16,positivo
Masculino,48.0,Nacional,Muy bueno,4,5,"""Check necesario""","""Es una parada obligada cuando estás en Guanajuato, en temporadas altas la fila es larga pero vale la pena si quieres tener tu foto del recuerdo, hay gente que te ofrecen tomarte la fotografía del recuerdo a un precio accesible. Por la zona encontrarás personas que te cuentan la leyenda del callejón del beso, busca que te la cuente algún niño y dale a cambio unas monedas (vale la pena).""",México,Español,Móvil,2017-04-15,positivo
Masculino,51.0,Nacional,Regular,3,55,"""Un lugar para visitar siempre que vamos a Guanajuato""","""Cada vez que vamos con la familia a Guanajuato visitamos el callejón del beso, es bueno conocer la leyenda y disfrutar de un beso con mi esposa.""",México,Español,PC,2017-04-14,neutral
Femenino,37.0,Nacional,Muy bueno,4,55,"""Dice la leyenda""","""Mágico, la leyenda es romántica y trágica a la vez.. vayan con tiempo porque hay fila para pasar y tomar fotos.""",México,Español,Móvil,2017-04-14,positivo
Femenino,26.0,Internacional,Malo,2,327,"""Way over-touristed""","""No he leído otras reseñas, pero tengo la idea de que los 'amantes' que se besan en el balcón son actores pagados. Las grandes multitudes aquí (en ciertos momentos) crean una escena de mafia. Si tienes que venir aquí... en comparación con los muchos otros callejones románticos en Guanajuato: camine cuesta arriba (o comience desde el lado cuesta arriba y camine cuesta abajo) hasta donde el pasillo es realmente angosto. Hay algunas entradas con grafitis que se sienten mucho más románticos que el caos de abajo "".",Estados Unidos,Inglés,PC,2017-04-13,negativo
Masculino,64.0,Internacional,Muy bueno,4,190,"""A tradition""","""Termina la Callejoneada (recorrido a pie de una hora por callejones en el centro de Guanajuato con un grupo de música) con una parada en el Callejón del Beso....triste historia...una leyenda...nunca se sabe si eso realmente sucedió .""",República Dominicana,Inglés,Móvil,2017-04-13,positivo
Femenino,23.0,Internacional,Excelente,5,5,"""Love…""","""Pequeño y encantador lugar para visitar en el corazón de la ciudad... imprescindible cuando estés en Guanajuato... por una pequeña donación hay muchos adolescentes dispuestos a contarte un poco de historia sobre cómo este lugar obtuvo su nombre... su Es bueno que te dejen subir y tomarte una foto gratis"".",Estados Unidos,Inglés,Móvil,2017-04-13,positivo
Masculino,57.0,Nacional,Regular,3,93,"""Como éste hay muchos callejones en la ciudad""","""Callejones más limpios, mejor cuidados y más lindos que éste. Y sin guías de turistas cambiando el nombre de la leyenda ni vulgaridades. No es un sitio indispensable.""",México,Español,Móvil,2017-04-13,neutral
Masculino,56.0,Nacional,Muy bueno,4,8,"""Leyenda urbana""","""Lugar clásico que por su situación constructiva se ha vuelto una leyenda urbana en la ciudad. Interesante sitio rodeado de la arquitectura típica de la ciudad. Todo un atractivo. Se recomienda no ir solo, por seguridad.""",México,Español,Móvil,2017-04-13,positivo
