Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,23.0,Internacional,Excelente,5,46,"""Impactado""","""Ver este teatro, su arquitectura y sus alrededores me impresionaron no pense que fuera, asi lo recomiendo realmente es nuy bonito.""",Colombia,Español,Móvil,2017-01-06,positivo
Masculino,29.0,Internacional,Excelente,5,19,"""Una joya arquitectónica""","""Bella fachada neoclásica, y el interior del teatro decorado con estucos de decoración arabesca. No se requiere mucho tiempo para la visita, pero vale la pena.""",Nicaragua,Español,Móvil,2017-01-06,positivo
Femenino,36.0,Nacional,Excelente,5,7,"""Maravillada""","""Excelente lugar no pierde su encanto ni por dentro ni por fuera, no importa el tiempo de espera es digno de visitar. Su arquitectura, su historia.""",México,Español,Móvil,2017-01-03,positivo
Femenino,51.0,Nacional,Excelente,5,8,"""No te lo puedes perder""","""El teatro es espectacular, con influencia francesa, conservando su mobiliario y detalles originales se convierte en un lugar elegante y espectacular, eso sin mencionar que cuenta con una magnífica acústica y que decir de su personal altamente calificado y al final estoy segura no saldrás como llegaste; pues te llevarás datos muy interesantes de nuestra historia.""",México,Español,Móvil,2017-01-02,positivo
Masculino,56.0,Nacional,Excelente,5,10,"""Un monumento genial""","""De los mejores edificios históricos que he visitado, los detalles de la decoración, el guia y su explicación, por un momento te transporta a la época.""",México,Español,Móvil,2016-12-30,positivo
Femenino,35.0,Nacional,Excelente,5,16,"""Agradable sorpresa""","""Mientras parte del grupo visitaba una cantina local, entre al teatro para conocerlo por dentro. Valió la pena. El teatro se encuentra en muy buen estado. La explicacion del guía, lo que alcance a escuchar, muy completa , llena de datos históricos del teatro y de la ciudad.  Aunque es pequeño en su sala, el mobiliario y la decoración son muy lindos. Vale la pena la visita.""",México,Español,Móvil,2016-12-30,positivo
Femenino,32.0,Nacional,Muy bueno,4,3,"""¡Lindo!""","""Aunque no tuvimos el tiempo para entrar por fuera es muy lindo y las selfies salen increíbles, obvio es visita obligada.""",México,Español,Móvil,2016-12-30,positivo
Femenino,37.0,Internacional,Muy bueno,4,32,"""Not access all areas""","""Este es un teatro hermoso y vale la pena la entrada de 35 pesos, pero el acceso está restringido. Puede acceder a los asientos por el pasillo en la platea, una sección de las butacas laterales en la platea pero ni a los círculos ni al balcón. Incluso el ¡El área del bar está fuera de los límites!""",Inglaterra,Inglés,Móvil,2016-12-29,positivo
Masculino,23.0,Nacional,Excelente,5,7,"""Precioso""","""Este monumento es precioso punto de encuentro de diversas actividades como mimos punto de partida de las famosas callejoneadas y está frente ala más bonita plazuela el jardín unión.""",México,Español,Móvil,2016-12-27,positivo
Femenino,,Nacional,Muy bueno,4,1,"""Hermoso""","""Guarda mucha historia y los guías son lo máximo... el lugar es majestuoso y súper bien cuidado... totalmente recomendado.""",México,Español,Móvil,2016-12-27,positivo
Masculino,48.0,Nacional,Excelente,5,31,"""JOYA DE GUANAJUATO""","""El Teatro abre a partir de las17:00 horas, es un lugar hermoso desde la fachada, en el interior se pueden apreciar detalles que lo hacen lucir, el salón fumador, la cantina, las gradas y el escenario, todo enmarcado con bellos y coloridos detalles, si quieren usar cámara de fotos o video deben pagar una cuota extra.""",México,Español,Móvil,2016-12-26,positivo
Masculino,63.0,Nacional,Muy bueno,4,125,"""Teatro Juárez""","""Muy representativo y bello con sus hermosos faroles externos y esculturas al frente. Puedes llegar por el funicular desde el mirador del Pipila. Lástima que tienes que estar muy al pendiente de los horarios para poder accesar al teatro y conocer su interior.""",México,Español,Móvil,2016-12-25,positivo
Masculino,57.0,Nacional,Excelente,5,43,"""Hermoso""","""Sin dudas puedo decir que es el teatro más hermoso de México, vale la pena pagar para ver el interior.""",México,Español,Móvil,2016-12-24,positivo
Masculino,26.0,Internacional,Muy bueno,4,79,"""Un teatro muy bonito""","""Tiene una fachada muy brillante. Varias decoraciones de estilo romano. Sin embargo, es bien aburrido dentro del teatro.""",Guatemala,Español,PC,2016-12-15,positivo
Masculino,65.0,Internacional,Excelente,5,3,"""Destino turístico""","""Extraordinario lugar para recorrer sus calles y callejones tanto de día como de noche. Su historia, cultura y espectáculos son de nivel internacional.""",Venezuela,Español,Móvil,2016-12-14,positivo
Masculino,54.0,Internacional,Muy bueno,4,626,"""Lovely Design and Decoration""","""Esperamos hasta las 10 a.m. hora de apertura y pagamos 35 pesos cada uno para ingresar. Se permiten fotos, pero no flash. En los días en que hay eventos o espectáculos programados, es posible que el teatro no esté abierto para una visualización informal. Todo el teatro tiene un hermoso diseño, decoración y ornamentación. Hay elementos decorativos que parecen griegos clásicos y otros parecen casi orientales. Es evidente que Guanajuato era una de las ciudades más ricas de México cuando uno ve este gran teatro"".",Canadá,Inglés,PC,2016-12-14,positivo
Femenino,30.0,Internacional,Muy bueno,4,83,"""Imponente""","""Realmente imponente. Siempre hay mucha gente en sus escalinatas, así como artistas, turistas. Imposible no fotografiarse en ese lugar.""",Argentina,Español,PC,2016-12-14,positivo
Masculino,,Internacional,Muy bueno,4,164,"""Very European!""","""Un teatro sorprendentemente inspirado en Europa en Guanajuato. El teatro está bien conservado y se puede visitar sin ir a una función por una tarifa nominal"".",Estados Unidos,Inglés,Móvil,2016-12-13,positivo
Femenino,27.0,Nacional,Excelente,5,21,"""Wow""","""Este teatro es hermoso, incluso por fuera, te quita el aliento, por eso está calificado como el segundo teatro más hermoso de México.""",México,Español,Móvil,2016-12-11,positivo
Masculino,64.0,Internacional,Excelente,5,133,"""Espectacular""","""Muy hermoso teatro inaugurado en 1903, es una verdadera joya arquitectónica. La parte superior está coronada con ocho grandes estatuas de bronce que representan musas de la mitología griega que representan la danza, la comedia, astronomía y astrología, retórica, tragedia, música, poesía, arte lírico e historia. A simple vista, sólo se observan ochos musas, la novena se encuentra en la palma de la mano de la octava, es decir, la musa de la astronomía sostiene a la poesía lírica.Este teatro sirve de sede del Fesival internacional Cervantino.""",Venezuela,Español,PC,2016-12-05,positivo
Masculino,49.0,Nacional,Excelente,5,40,"""Un placer visual""","""Me encanta la arquitectura que tiene este teatro, es simplemente hermosa y más bello aún por las noches, principalmente por los acabados y la iluminación con la que cuenta Altamente recomendable y no sólo para visitarlo, sino, para disfrutar de bellos espectáculos.""",México,Español,Móvil,2016-11-30,positivo
Masculino,42.0,Internacional,Muy bueno,4,198,"""¡Hermoso teatro!""","""El teatro tiene una rica cultura de la arquitectura española con aspectos griegos, que trae en su monumento fachada de diosas griegas y su estilo griego pilares.""",Portugal,Portugués,Móvil,2016-11-30,positivo
Masculino,53.0,Nacional,Excelente,5,28,"""Impresionantes detalles""","""Porfirio Díaz se empeñó demasiado, cada detalle es asombroso... Recomiendo visitarlo por dentro, es un espectáculo aparte.""",México,Español,Móvil,2016-11-28,positivo
Masculino,30.0,Nacional,Excelente,5,14,"""Bellísimo""","""Una de las obras arquitectónicas más atractivas de la ciudad, que no le pide nada a alguna ciudad europea, desafortunadamente el día que quisimos ingresar era lunes, el único día que no lo abren al público, aún así, nos encantó…""",México,Español,Móvil,2016-11-27,positivo
Masculino,30.0,Internacional,Muy bueno,4,583,"""Pretty building""","""No hubo actuaciones mientras estuve en la ciudad, pero hubo algunas exhibiciones para el día de los muertos afuera, lo cual fue agradable. La arquitectura es agradable y está justo enfrente del Jardín principal, por lo que la verá en algún momento durante su estadía sin salir de tu camino"".",Estados Unidos,Inglés,Móvil,2016-11-27,positivo
Femenino,17.0,Nacional,Excelente,5,6,"""MARAVILLOSA VISTA""","""Es maravilloso... No puedes faltar a conocer este lugar. Recomiendo que lo visiten de noche. Las luces hacen que el lugar se vuelva mágico de noche. Es por demás romántico ir con tu pareja de la mano caminando por las calles Y tomarse una foto en el teatro Juárez...""",México,Español,Móvil,2016-11-26,positivo
Femenino,58.0,Nacional,Excelente,5,11,"""Hermoso teatro""","""Uno de los teatros más bonitos de México. Vale la pena hacer una parada en este sitio. La zona también tiene muchos cafés y restaurantes.""",México,Español,Móvil,2016-11-25,positivo
Masculino,52.0,Nacional,Muy bueno,4,13,"""Viaje a través del tiempo""","""Bello edificio siglo XIX, teatro que nos muestra claramente el ambiente de la época. Los guías hacen muy amena la descripcion del teatro incluyendo agradables anécdotas. Cómodo pues puede uno sentarse y buen lugar para que los niños aprendan ""historia"" cotidiana, lo que vivia la gente en otros momentos, sus diversiones. Teatro que fue muestra de lo moderno en su momento.""",México,Español,PC,2016-11-23,positivo
Masculino,63.0,Nacional,Excelente,5,27,"""Majestuoso e impredecible""","""Caminar por sus calles y admirar el bullicio así como la arquitectura y el contexto de sus Estudiantinas te hacen evocar en metáforas animadas un México del siglo XVIII.""",México,Español,Móvil,2016-11-19,positivo
Masculino,26.0,Nacional,Excelente,5,15,"""Un lugar impresionante""","""De los lugares a visitar estando en Guanajuato, su sola arquitectura sorprende. La calidad de las obras que se dan en el teatro son de la más alta calidad.""",México,Español,Móvil,2016-11-16,positivo
Masculino,34.0,Nacional,Excelente,5,624,"""¡Hermoso!""","""Visitar el Teatro Juárez es una actividad obligada para quienes visitan la ciudad colonial de Guanajuato, México. El teatro visualmente es espectacular en su exterior y deslumbrante en su interior. Por fuera, el teatro fue construido en estilo neoclásico y en su interior la decoración es de inspiración morisca. Fue construido a principios del siglo XX con el fin de conmemorar el centenario de la Independencia de México. Es Patrimonio Cultural de la Humanidad. La admisión al teatro cuesta $25 pesos más otros $20 pesos por tener derecho a usar la cámara fotográfica, siempre que no se esté desarrollando algún espectáculo al interior de el.""",México,Español,Móvil,2016-11-12,positivo
Masculino,68.0,Nacional,Muy bueno,4,399,"""El teatro de la ciudad""","""Es el teatro más emblemático de la ciudad, no el único, y uno de los más importantes del País. Inaugurado en tiempos del Porfiriato ( Predidencia de Porfirio Díaz) ha sido testigo de los acontecimientos culturales de la ciudad y en los últimos años sede principal del Cervantino, nombre popular del Festival internacional de teatro. Decorado con motivos de inspiración arabesca: arcos lobulados, grafías..... con colorido más mexicano. Uno de los muchos atractivos de la ciudad.""",México,Español,Móvil,2016-11-06,positivo
Masculino,36.0,Nacional,Excelente,5,55,"""Majestuoso lugar""","""Un lugar que brilla por si sólo por su arquitectura y sus terminados coloniales hacen una experiencia inolvidable.""",México,Español,Móvil,2016-11-06,positivo
Masculino,22.0,Nacional,Excelente,5,57,"""Toma el tour""","""El tour por el interior vale la pena, es una construcción impresionante y sus acabados inigualables, no lo dudes.""",México,Español,Móvil,2016-11-05,positivo
Masculino,68.0,Internacional,Excelente,5,35,"""Beautiful Theater in an elegant days gone by style""","""Mi esposa y yo fuimos a varias funciones en el Teatro Juárez durante Cervantino. Nos sentamos en varias áreas diferentes del teatro y la acústica era excelente en todos los asientos. Es difícil no mirar el interior del teatro, que presenta nuevos detalles con cada look. Impresionante estar adentro mirando alrededor"".",Estados Unidos,Inglés,PC,2016-11-03,positivo
Femenino,,Internacional,Excelente,5,38,"""Turn of the century history with a romantic touch""","""Este teatro maravilloso y muy bien cuidado es de visita obligada. Construido en el apogeo de la minería de plata en la región, fue un punto de reunión para la alta sociedad de Guanajuato. Si tiene suerte, puede obtener una visita guiada por el Sr. Ascención Guerra, quien devuelve el teatro a la vida"".",Nicaragua,Inglés,PC,2016-11-01,positivo
Masculino,46.0,Internacional,Muy bueno,4,171,"""Quick tour""","""Un teatro muy agradable en una ciudad universitaria. Hubiera sido genial ver una actuación ya que el sonido es muy bueno. Disfruté el recorrido rápido para verlo. Entra y echa un vistazo"".",Estados Unidos,Inglés,Móvil,2016-10-31,positivo
Masculino,40.0,Nacional,Excelente,5,54,"""Parte de la historia""","""Este teatro constituye una visita obligada en la ciudar, cuenta con una hermosa arquitectura exterior e interior, como punto turístico es parte de la historia de la nación pues jugo un papel importante durante la revolucion mexicana de 1910. Es un lugar de suma importancia en la ciudad y cuenta con guias que te van narrando la historia del lugar y te permite conocer mas acerca de la cultura, e historia de la ciudad y el país.""",México,Español,Móvil,2016-10-31,positivo
Femenino,35.0,Nacional,Excelente,5,17,"""¡Impresionante!""","""Impresionante por dentro y por fuera, destila arte y cultura por todos lados. No solo lo vean por fuera les recomiendo que lo conozcan por dentro. Tiene un costo entrar y uno adicional por el uso de cámaras pero definitivamente vale la pena. Foto obligada para el recuerdo.""",México,Español,Móvil,2016-10-28,positivo
Masculino,56.0,Nacional,Excelente,5,63,"""Uno de los teatros más bellos de México""","""Corazón de la Ciudad, el Teatro Juárez se levanta imponente en el centro de la ciudad, excelente punto de partida para conocer y vivir el ambiente de Gianajuato y sus calles, y acceso al Pípila desde donde se puede hacer una excelente vista de la ciudad.""",México,Español,PC,2016-10-26,positivo
Femenino,31.0,Internacional,Excelente,5,70,"""Muy bonito""","""El teatro es hermoso. Considerado como el mejor de México después de Bellas Artes. La arquitectura es hermosa no tuve oportunidad de entrar ya que había eventos por Cervantino.""",Chile,Español,Móvil,2016-10-18,positivo
Masculino,25.0,Nacional,Excelente,5,46,"""¡Espectacular!""","""¡El lugar es simplemente espectacular! Los horarios de visitas suelen ser restringidos sin embargo vale la pena ver en qué horario se puede visitar pues es una joya de la época porfiriana.""",México,Español,Móvil,2016-10-18,positivo
Masculino,40.0,Nacional,Excelente,5,26,"""Un deleite para tus ojos""","""Uno de los lugares más emblemáticos de Guanajuato esta gran obra de arte de la arquitectura que se tiende por la principal calle del centro con su inpactante diseño, al interior con un toque francés. Si van entre semana pregunten por chon que es el mejor guía que van a poder encontrar con una explicación increíble a detalle de todo el edicifcio y sus alrededores, totalmente recomendado.""",México,Español,Móvil,2016-10-18,positivo
Masculino,53.0,Nacional,Muy bueno,4,600,"""One of Guanajuato´s MUST see's""","“El teatro lo construyó mi bisabuelo que fue Gobernador de Guanajuato. El frente de este edificio y el interior del teatro están muy bien cuidados. Constantemente se programan todo tipo de eventos como conciertos de música clásica, obras de teatro, etc. es un sitio muy importante para la cultura local"".",México,Inglés,PC,2016-10-12,positivo
Femenino,35.0,Internacional,Muy bueno,4,25,"""Gana un pensamiento a fiebre de la plata""","""Es un muy buen teatro. No está hecho realidad para entrar, pero se puede disfrutar incluso sólo tomar una foto cuando se ve desde el exterior. En la entrada de la escalera estaba sentado a mucha gente, pero no hay una atmósfera peligrosa. Yo quería ir en si alguien es el tiempo.""",Japón,Japonés,Móvil,2016-10-09,positivo
Masculino,45.0,Nacional,Excelente,5,465,"""Beautiful classic theater""","""El Juárez tiene ahora más de cien años y ha sido bien mantenido. Consigue un boleto para un concierto de orquesta durante el Cervantino para ver el bonito interior y escuchar la clara acústica, ya que el Juárez está oscuro la mayor parte del año"".",México,Inglés,Móvil,2016-10-05,positivo
Femenino,38.0,Internacional,Regular,3,9,"""Majestuoso""","""Por fuera el Teatro Juárez tiene una arquitectura maravillosa, te sumerge en otra epoca. La gente se sienta en las gradas para ver el atardecer de frente el Jardin de la Unión. Una lástima que estaba cerrado al público por el festival cervantino.""",Costa Rica,Español,Móvil,2016-10-04,neutral
Masculino,54.0,Nacional,Excelente,5,25,"""QUE LINDO GUANAJUATO""","""Al visitar Guanajuato tendrás que dar un recorrido por el Teatro Juárez solo con ver su hermosa fachada te cautivara además es un buen lugar para tomar tus fotografías.""",México,Español,PC,2016-09-29,positivo
Femenino,47.0,Internacional,Muy bueno,4,211,"""It is cultural""","""Es increíble por dentro y hermoso por fuera y, a veces, hay un espectáculo afuera donde puedes quedarte y disfrutar. El teatro solo abre cuando hay espectáculos"".",Perú,Inglés,Móvil,2016-09-28,positivo
Masculino,,Nacional,Excelente,5,32,"""MONUMENTAL""","""Lugar muy bonito y emblemático tiene una arquitectura muy impresionante te da aires de que estÁs en otro lugar.""",México,Español,Móvil,2016-09-28,positivo
Femenino,20.0,Nacional,Excelente,5,135,"""Hermoso por fuera y por dentro""","""Definitivamente tienes que entrar a verlo, no puedes decir que fuiste a Guanajuato sin haber ingresado a este hermoso teatro. Dentro de él, te dan una breve historia del teatro así como todas sus características; es pequeño pero muy hermoso. RECOMENDACIÓN: Si eres estudiante, no olvides tu credencial, de cualquier manera el costo para ingresar es muy económico.""",México,Español,PC,2016-09-26,positivo
Masculino,34.0,Nacional,Excelente,5,14,"""Excelente""","""Aunque sólo pode verlo por fuera, la arquitectura es hermosa y la ubicación excelente. Y es sede de el Cervantino.""",México,Español,Móvil,2016-09-26,positivo
Masculino,28.0,Nacional,Excelente,5,29,"""¿Alguien dijo baile?""","""Lo ideal es visitar con alguna función pero de igual manera el sitio por su arquitectura e historia es increíble, hay descuento a estudiantes y en caso de grupo pueden contratar a un guía…""",México,Español,Móvil,2016-09-22,positivo
Femenino,60.0,Internacional,Excelente,5,3,"""Awesome historical place""","""Gran lugar histórico. El guía era un experto en temas de Historia y su explicación fue bastante precisa e interesante. La arquitectura del teatro es alucinante"".",Estados Unidos,Inglés,Móvil,2016-09-17,positivo
Masculino,30.0,Nacional,Excelente,5,68,"""El teatro más hermoso que puede haber""","""Es un teatro muy hermoso impresionante, es uno de los lugares que no deben perderse cuando visiten Guanajuato, hacen obras de teatro, es muy bello tanto por dentro como por fuera, lo recomiendo mucho para tomar fotos y visitarlo, definitivamente todo es bello en Guanajuato. Hermoso lugar para visitar.""",México,Español,Móvil,2016-09-16,positivo
Femenino,45.0,Internacional,Excelente,5,9,"""Divino""","""El teatro es uno de los más hermoso que hay en México, esta en el corazón de Guanajuato y hay muchísimas cosas que hacer partiendo de ahí.""",Colombia,Español,Móvil,2016-09-16,positivo
Masculino,,Nacional,Excelente,5,2,"""Teatro Juárez""","""Es uno de los teatros mas hermosos de nuestro estado de Guanajuato tanto por dentro como por fuera un estilo colonial cuando visiten Guanajuato no dejes de visitar el teatro Juarez te encantará.""",México,Español,PC,2016-09-14,positivo
Femenino,44.0,Nacional,Excelente,5,30,"""¡Hermoso teatro, merece la pena visitarlo!""","""El teatro es espectacular por dentro y por fuera, con un diseño único, vale la pena visitarlo y es uno de los sitios más bonitos para visitar en Guanajuato.""",México,Español,Móvil,2016-09-13,positivo
Femenino,36.0,Internacional,Muy bueno,4,25,"""Breathtaking""","""Hermoso teatro... No pude entrar debido a limitaciones de tiempo. Sin embargo, vale la pena darle un momento para asimilar el increíble exterior"".",Estados Unidos,Inglés,Móvil,2016-09-12,positivo
Femenino,23.0,Nacional,Excelente,5,40,"""Joya colonial de la Nueva España""","""Construido en el periodo del porfiriato, inaugurado al inicio del siglo pasado, es quizá el teatro de la provincia mexicana con mejor acústica y detalles arquitectónicos. Vale la pena visitar su interior por una cuota cercana a dos dólares americanos. Si en tu visita hay alguna obra o concierto aprovecha para asistir, te transporta un siglo atrás.""",México,Español,Móvil,2016-09-12,positivo
Femenino,20.0,Nacional,Excelente,5,2,"""Guanajuato""","""Guanajuato, bastante tranquilo, pero se puede disfrutar mucho de su arquitectura y buenos lugares para comer.""",México,Español,Móvil,2016-09-09,positivo
Femenino,38.0,Nacional,Excelente,5,82,"""Emblemático""","""Sólo lo puede observar de afuera ya que había evento, pero es una cosa hermosa, sus acabados muy bellos y céntrico.""",México,Español,Móvil,2016-09-07,positivo
Masculino,51.0,Internacional,Excelente,5,525,"""Beautiful Theater""","""Tanto el frente de este edificio como el interior del teatro son hermosos. Vale la pena el pequeño costo de entrar. Mejor aún, intente asistir a un concierto allí. Acabo de regresar de un concierto de orquesta gratuito patrocinado por el gobierno. El lugar estaba lleno y había muy pocos turistas. Al público le encantó la actuación"".",Estados Unidos,Inglés,Móvil,2016-08-31,positivo
Masculino,33.0,Nacional,Excelente,5,53,"""Beatiful building""",“Cuando visitamos Guanajuato este teatro estaba cerrado pero eso no nos impidió disfrutar de su arquitectura y trabajo en piedra. Es un símbolo para las artes escénicas que cualquier actor que actúa allí debe sentirse humilde”.,México,Inglés,PC,2016-08-28,positivo
Masculino,48.0,Nacional,Excelente,5,17,"""Teatro Juárez""","""¡Realmente hermoso! Es uno de los teatros más hermosos de México, estar ahí es para tomarse una buena foto de postal.""",México,Español,Móvil,2016-08-24,positivo
Femenino,46.0,Nacional,Muy bueno,4,16,"""Un lugar que no debe faltar en el recorrido""","""¡¡Hermosa joya arquitectónica!! Te transportas a las épocas de antaño en cada paso que das dentro del lugar.""",México,Español,PC,2016-08-23,positivo
Masculino,19.0,Nacional,Muy bueno,4,22,"""Muy bonito""","""Teatro con arquitectura muy bonita, la zona en donde se encuentra esta llena de lugares para comer y tomar café, excelente lugar para sacarte fotografías. No me fue posible acceder el día de mi visita.""",México,Español,PC,2016-08-23,positivo
Masculino,66.0,Nacional,Excelente,5,24,"""Uno de los teatros más bellos del mundo""","""El Teatro Juárez está tal cual desde hace más de 120 años. Por dentro es un viaje en el tiempo lleno de mágia si dejas volar tu imaginación.""",México,Español,PC,2016-08-23,positivo
Masculino,52.0,Internacional,Excelente,5,11,"""Must visit""","“Hay que hacer todo lo posible para entrar, es espectacular, el México retrata el siglo XIX, hay que ver la disposición de los asientos, los balcones, las escaleras, para entender los roles sociales, los privilegios y las carencias, de una manera muy clara”.",Estados Unidos,Inglés,PC,2016-08-22,positivo
Femenino,54.0,Nacional,Excelente,5,14,"""Excepcional""","""No dejen de visitar, con un guía, este local fuerte, denso. No hay un rincón sin su historia. Su percibe la pasión por el arte en ese lugar.""",México,Español,Móvil,2016-08-20,positivo
Masculino,35.0,Nacional,Excelente,5,16,"""Toda una obra de arte""","""El lugar es maravilloso, podría ser muy bien la envidia de muchas ciudades europeas. Esta excelentemente conservado. Es recomendable investigar anticipadamente si hay obra de teatro en escena para planear ya sea presenciar la obra o hacer la visita guiada.""",México,Español,Móvil,2016-08-19,positivo
Femenino,61.0,Internacional,Excelente,5,57,"""La séptima musa existe""","""Una excelente arquitectura. Exquisito. Si pueden escuchen la historia de la séptima musa. Hay espectáculos gratis o muy económicos.""",Argentina,Español,PC,2016-08-19,positivo
Femenino,37.0,Internacional,Muy bueno,4,124,"""Gran explicación de la Independencia""","""Entramos al teatro para visitarlo puesto que es precioso pero lo que más me gustó fue la explicación del guía, espectacular el afán de enseñar la verdadera historia de México.""",España,Español,PC,2016-08-18,positivo
Femenino,46.0,Nacional,Excelente,5,18,"""Dos obras de teatro""","""Excelentes visitas. Acudí a dos obras de teatro excelentes y gratis y no sólo disfrute de las actuaciones sino también de la visita al espectacular teatro. ¡Precioso!""",México,Español,Móvil,2016-08-17,positivo
Masculino,43.0,Nacional,Excelente,5,95,"""Dedícale tiempo, lo vale""","""Por primera vez entramos a recorrerlo y creo que después de bellas artes es el teatro más bello del país. Visítalo y escucha DOS veces la explicación con diferentes guias, cada uno te cuenta diferentes partes de la historia y vale mucho la pena.""",México,Español,Móvil,2016-08-12,positivo
Masculino,36.0,Nacional,Muy bueno,4,108,"""Lindo, pero deberían…""","""Un lugar muy lindo, muy clásico y con una arquitectura muy especial y espectacular. No me parece correcto que te quieran cobrar por tomar fotos con tu celular. Fuera de eso vale la pena. Otro inconveniente es que ponen lonas o mamparas para anunciar eventos y hacen que el exterior del teatro sea desagradable y salga mal en las fotos.""",México,Español,Móvil,2016-08-08,positivo
Femenino,37.0,Nacional,Excelente,5,11,"""¡Increíble!""","""Excelente estado de conservación del edificio. Buen guía, con explicación muy clara y amena y el teatro bellísimo.""",México,Español,Móvil,2016-08-07,positivo
Masculino,40.0,Nacional,Excelente,5,33,"""Atractivo único en México""","""El Teatro Juárez, un capricho de un presidente dictador, un atractivo en una Ciudad Patrimonio de la Humanidad. Esta construcción es impresionante tanto su fachada como su interior. Un lujo en los años del Porfiriato, y un espacio genuino para los eventos principales de la actualidad.  No se pierdan la oportunidad de ingresar y poder observar su esplendor.""",México,Español,Móvil,2016-08-04,positivo
Masculino,51.0,Nacional,Muy bueno,4,167,"""Teatro Juárez- Visita AS Guanajuato""","""Es uno de los lugares que si se debe visitar. De verdad vale la pena. Fue inaugurado el 27 de octubre de 1903 por el presidente Porfirio Díaz con la ópera Aída. Adentro tiene la forma de herradura que le da una magnifica acústica. Hay 4 niveles de palcos. 
En la fachada tiene ocho esculturas de bronce, que representan a ocho musas de la cultura griega y representan actividades como la comedia, la danza y la música. 

En julio no nos tocaron eventos, pero es mejor que antes de viajar chequen en se cartelera si va a tener eventos. Sus precios mas caros están en 200 pesos y van hasta los 20 pesos, lo que es muy bueno. Adentro siéntense en una butaca, dense tiempo de ver todo a su alrededor e imagínense trasportados a principios del siglo XX. 

Lo único que no me gustó fue un guía tendencioso que hizo un comentario fuera de lugar de que en el porfirismo según el lugar que habían comprado las personas era la entrada que usaban, lo cual siempre ha sido igual, antes y ahora, como si hoy por hoy no siguiera eso de la misma manera en el estadio azteca (aquellos que tienen palco entran con sus coches por una rampa y uno como hijo de familia entra caminando por otras entradas, o el auditorio nacional, o inclusive el Palacio de Bellas Artes, según el asiento que uno tiene es la puerta por donde uno entra. 

En fin, vale mucho la pena pasar ahí un rato aun cuando no vaya a haber algún espectáculo. En sus escalinatas que dan a la calle se sienta la gente a ver el show de un payaso o un animador a ciertas horas.""",México,Español,PC,2016-08-03,positivo
Masculino,26.0,Internacional,Excelente,5,8,"""Impresionante""","""Un teatro de ópera antigüo. Lujosamente decorado, con hermoso salón de baile. Para los estudiantes (incluyendo extranjera) sólo 15 pesos. Fotografiar costes adicionales, pero no está controlado; vistas) en cualquier caso.""",Suiza,Alemán,Móvil,2016-08-03,positivo
Femenino,46.0,Internacional,Excelente,5,21,"""Symphony and documentary at GIFF""","""Fui a dos eventos aquí. El interior del teatro es increíble. Muchos estilos arquitectónicos diferentes. Puedes hacer recorridos si no hay eventos. Vale la pena echarle un vistazo. En los escalones del frente suele haber entretenimiento local. Muchos cafés al aire libre y comercios de la zona.""",Estados Unidos,Inglés,Móvil,2016-08-03,positivo
Masculino,49.0,Nacional,Excelente,5,64,"""Obra maestra de Guanajuato""","""Un teatro realmente hermoso y que forma parte importante del paisaje de Guanajuato. Cerca de ahí hay un parque que resulta agradable visitar.""",México,Español,Móvil,2016-08-03,positivo
Femenino,34.0,Nacional,Excelente,5,25,"""Una joya""","""El salón fumadores es magnífico. Por una módica cuota puedes entrar a visitarlo. O asistir a algún evento cultural. Vale la pena. Al exterior lo decoran 9 musas.""",México,Español,Móvil,2016-08-01,positivo
Femenino,25.0,Nacional,Excelente,5,16,"""Enamorada de Guanajuato""","""Un lugar impresionante, que te engatusa a simple vista y te invita a conocerlo a fondo, que te embriaga a cada paso que das, que te hace soñar e imaginar las mil historias que ahí pudieron pasar, una riqueza de Guanajuato, que por ningún motivo puedes dejar de verla.
Me enamore de este lugar.""",México,Español,PC,2016-07-30,positivo
Femenino,37.0,Nacional,Excelente,5,111,"""BEAUTIFUL PLACE!""","""Definitivamente necesitas venir aquí, es hermoso espero que tengas suerte de encontrar al Sr. Ascención Guerra Aguilar, un guía turístico muy apasionado, nunca en mi vida escuché a alguien hablar con tanta pasión sobre la cultura mexicana"".",México,Inglés,PC,2016-07-29,positivo
Masculino,57.0,Nacional,Excelente,5,17,"""Un lugar precioso histórico, no puedes perderte entrar a una obra""","""Aprovechamos para disfrutar de un concierto de música clásica con guitarra que costo 20 pesos, imperdible. Este teatro fue mandado a construir al mismo tiempo que bellas artes de CDMX por el presidente Porfirio diaz. Una parada obligada en Guanajuato.""",México,Español,Móvil,2016-07-29,positivo
Masculino,43.0,Nacional,Excelente,5,35,"""¡PRECIOSO! De lo más bonito de la ciudad""","""Es un lugar hermoso, hay muy buenos espectáculos, un excelente ejemplo de la arquitectura porfiriana en el estado y en el país.""",México,Español,Móvil,2016-07-29,positivo
Femenino,42.0,Nacional,Muy bueno,4,33,"""Teatro Juárez tradición y raíces de nuestra historia""","""El Teatro Juárez es un monumento que tiene todo belleza, historia, tradición y aún está en funcionamiento podríamos decir que es un clásico porque no pasa de moda hay que admirarlo pues nos pertenece y una visita guiada vale la pena.""",México,Español,Móvil,2016-07-28,positivo
