Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,35.0,Nacional,Regular,3,7,"""Bien para visita corta""","""Está bien para ver obras y bosquejos, pero falta explicación y guías. La casa está bien remodelada pero falta contar un poco de su historia.""",México,Español,Móvil,2016-01-01,neutral
Femenino,66.0,Internacional,Excelente,5,2,"""Really a must see for Diego Fans""","""No es su museo habitual ni su colección habitual de obras de arte de Diego. Esta es la casa donde nació y vivió sus primeros seis años. Y ha sido bellamente restaurada. Tiene tres niveles. El primer nivel es la casa, los muebles y las fotos familiares"". Segundo nivel sus primeros trabajos de Diego (Sí, su mamá parece haber guardado sus dibujitos) Muchos de ellos están más que un poco descoloridos, pero lo más interesante está en el tercer piso, donde se encuentran los trabajos de sus maestros y mentores. exhibidos para que puedas ver cómo influyeron en su arte. Y el guardia es una wikipedia DR ambulante. Hablamos durante tanto tiempo que la tienda de regalos cerró. Hablando de eso, volví a la tienda de regalos al día siguiente y fue una decepción. . Esperaba postales conocidas de DR, etc. No, sobre todo libros de turismo sobre Gto"".",Estados Unidos,Inglés,PC,2015-12-31,positivo
Masculino,,Nacional,Excelente,5,11,"""Lindo lugar""","""Gran museo. Su contenido permanente es muy bueno y las propuestas variables suelen ser muy buenas. Un gran lugar.""",México,Español,Móvil,2015-12-30,positivo
Masculino,42.0,Nacional,Muy bueno,4,3,"""Bien, pero debería ser gratis o cobrar menos""","""La atracción principal es que es la casa donde nació Diego Rivera, y vivió hasta los 6 años, me pareció caro el acceso, para ver una obra muy pequeña de el, lo mas interesante fue las fotografías del auditorio.""",México,Español,PC,2015-12-29,positivo
Masculino,56.0,Nacional,Excelente,5,28,"""Los orígenes del Maestro""","""Vale la pena visitar éste museo. La casa de Diego Rivera bien ambientada. La muestra de obras es pequeña pero dá idea de su arte. Vayan.""",México,Español,PC,2015-12-28,positivo
Masculino,33.0,Internacional,Excelente,5,130,"""Stunning collection""","""Con muchos sitios en los alrededores, vale la pena visitar este hermoso museo y la extensa exhibición de obras de uno de los grandes artistas de México"".",Estados Unidos,Inglés,PC,2015-12-27,positivo
Femenino,34.0,Nacional,Muy bueno,4,62,"""Pequeño, bien remodelado, pero no cuenta con tanta exhibicion de Diego Rivera""","""Esta ubicado en pleno centro, el lugar en si es pequeño, pero lo remodelaron bien, en si tiene poca obra de Diego Rivera exhibiendo, y te hacen alusion de como fue su casa, pero los muebles no son los originales, ¡es bueno solamente!""",México,Español,PC,2015-12-26,positivo
Masculino,75.0,Internacional,Excelente,5,170,"""A Wonderful Museum""","""Nos encantó este museo y vale la pena el tiempo. Está muy bien conservado e incluye una buena combinación de la obra de Rivera, la casa de su infancia y sus muebles, las obras de otros artistas mexicanos respetables y una tienda de regalos/libros. """,Nicaragua,Inglés,Móvil,2015-12-25,positivo
Masculino,75.0,Internacional,Muy bueno,4,40,"""Interesting jaunt into history""","""Disfrutamos viendo la casa de Diego cuando era niño. Fue uno de los grandes artistas del siglo XX y tienen muchas de las pinturas y dibujos de los artistas, junto con obras de artistas de hoy"".",Estados Unidos,Inglés,PC,2015-12-24,positivo
Masculino,23.0,Nacional,Excelente,5,17,"""Casa muy bien remodelada""","""El lugar está muy bien remodelado, y las obras de Diego Rivera aunque no son muchas sí vale la pena ir para conocerlas.""",México,Español,Móvil,2015-12-23,positivo
Masculino,70.0,Internacional,Excelente,5,580,"""House where Diego Rivera grew up""","""Desde fuera el edificio no parece tan grande como lo encontrarás por dentro. Si entras verás muebles originales de la época en que era un niño. En el segundo piso y los pisos superiores encontrarás diferentes pinturas y dibujos de Diego Rivera, pero también se exhiben obras de otro artista. Siga estrictamente las flechas, de lo contrario podría perderse algunas exhibiciones interesantes"".",Alemania,Inglés,PC,2015-12-22,positivo
Masculino,67.0,Internacional,Excelente,5,390,"""Certainly Worth a visit to see the Childhood Home of Such an Iconic Artist""","""Este museo está bien organizado y tendrá una visita agradable siempre que sus expectativas estén bajo control. Hay muy pocas obras reales de Diego Rivera en el museo, pero es encantador recorrer la casa de su infancia y ver las obras de algunos otros artistas consumados. El mosaico que lo celebra a él y a Frida en el patio interior superior fue quizás nuestro artículo favorito "".",Estados Unidos,Inglés,PC,2015-12-21,positivo
Femenino,59.0,Internacional,Muy bueno,4,10,"""Okay""","""Fue agradable ver dónde creció Diego Rivera, pero no había muchas pinturas de Diego Rivera... había más dibujos. Había otro trabajo de artistas expuesto que me encantó. Valió la pena una visita y solo 50 pesos por ambos de nosotros, creo"".",Estados Unidos,Inglés,Móvil,2015-12-20,positivo
Masculino,48.0,Internacional,Pésimo,1,19,"""¡Una estafa!""","""Este museo de tres pisos se vende como sede de muchas obras de Diego Rivera, sin embargo, después de recorrer todo el museo, y ante la frustración de no encontrar más que dibujos y bocetos, decidí preguntarle a uno de los guardas, aquí me aclaró que las obras de dos pisos completos se encuentran en restauración, y en otra exhibición en Japón. No dejando así al público ni una sola hora de pintura para apreciar.""",Nicaragua,Español,Móvil,2015-12-19,negativo
Masculino,31.0,Nacional,Muy bueno,4,45,"""Visita en familia casa Diego Rrivera""","""Para mí le hace falta mucho de la obra De Diego Rivera. No hay ninguna obra de el y los muebles no son originales. Solamente una cama de bebe y una cama de adulto de latón son originales de su casa. Los demás muebles son de la época únicamente. Queda mucho por mostrar del artista.""",México,Español,PC,2015-12-18,positivo
Masculino,60.0,Internacional,Muy bueno,4,20,"""A good place to visit""","""Muy interesante ver dónde nació y vivió durante un tiempo Diego Rivera. Una casa mucho más grande de lo que cabría esperar desde el exterior. Muchas obras de arte de él y de otros. Vale la pena el esfuerzo de encontrarla"".",Estados Unidos,Inglés,PC,2015-12-17,positivo
Masculino,42.0,Nacional,Excelente,5,52,"""Excelente lugar""","""Si eres un admirador de la obre de Diego Rivera, o del arte en general, tienes que visitar este lugar, hace un recorrido por las distintas etapas de la obra de Rivera, además de colecciones de otros artistas contemporáneos.""",México,Español,PC,2015-12-16,positivo
Femenino,70.0,Internacional,Regular,3,885,"""Unclear flow through the building...missed a third""","""Terminamos saliendo sin ver 1/3 del edificio (y una parte importante de su trabajo) en el museo. Una parte del museo es la casa de su infancia restaurada, una parte los bocetos de su trabajo y una parte dedicada a otros artistas contemporáneos. Vaya si tiene tiempo extra pero tenga claro cómo cruzar para ver el museo completo. De lo contrario, no vale la pena el dinero"".",Estados Unidos,Inglés,PC,2015-12-15,neutral
Femenino,67.0,Internacional,Regular,3,15,"""El lugar de nacimiento de Diego Rivera!""","""Varias obras en el lugar de nacimiento de Diego Rivera que están en exhibición. Así como la obra de Diego Rivera exposición también obras de otros artistas contemporáneos allí para alfombra personalmente en la Ciudad de México Frida parece atracciones están a menos de un museo.""",Corea del Norte,Coreano,Móvil,2015-12-14,neutral
Masculino,35.0,Internacional,Excelente,5,86,"""Excelente""","""Muy buena recreación de época y propuesta artística en exposición Vale la pena la visita Es un lugar pequeño pero bien vale la pena incluirlo en la agenda.""",Costa Rica,Español,Móvil,2015-12-13,positivo
Femenino,52.0,Nacional,Excelente,5,11,"""Asombrosa Iconografía""","""Aunque la finca ha sido modificada, conserva partes inalterables, muebles, fotografías y algunas obras del extraordinario pintor y muralista, también ofrece otras colecciones temporales de otros artistas.""",México,Español,PC,2015-12-12,positivo
Masculino,47.0,Nacional,Muy bueno,4,21,"""Well-organized and interesting musuem""","""Este no solo es un museo de arte, también es donde nació Diego Rivera. En el primer piso hay salas con muebles de la época de su nacimiento y crianza. Muy interesante. Muchas de las pinturas más famosas de Diego Rivera están en otros lugares, pero su obra de arte que se exhibe es extremadamente fascinante. También vale la pena ver otras exhibiciones de otros pintores. Bien distribuidas"".",México,Inglés,PC,2015-12-11,positivo
Masculino,61.0,Internacional,Excelente,5,614,"""True Fans Maybe Disappointed""","""Después de haber estado en la Ciudad de México el año pasado, donde hay piezas increíbles de su trabajo, fue un poco decepcionante encontrar solo obras tempranas aquí, principalmente bocetos y otras piezas menores. Sin embargo, la exhibición temporal fue una delicia adicional. El casa es una reconstrucción de aquella en la que creció, pero se fue cuando aún era un niño pequeño. Es un poco inapropiado decir que esta era su casa, pero sus padres"".",Hungría,Inglés,PC,2015-12-10,positivo
Masculino,21.0,Internacional,Muy bueno,4,79,"""Buen lugar para visitar""","""Si quieres conocer de cerca a Diego Rivera, seguramente es un buen lugar. Conservaron los muebles de la casa. No es tan interesante.""",Argentina,Español,PC,2015-12-09,positivo
Masculino,58.0,Internacional,Muy bueno,4,625,"""A little taste of Rivera""","""Diego Rivera es quizás más famoso por sus inmensos y audaces murales. Por desgracia, había una representación de estos en una habitación, con una buena guía de las personas incluidas en la pintura. Aparte de eso, hubo muchos estudios y bocetos de Rivera. Realmente disfrutamos una exhibición de un pintor completamente talentoso"".",Canadá,Inglés,PC,2015-12-08,positivo
Femenino,49.0,Internacional,Regular,3,8,"""Interesante""","""El museo es interesante porque muestra donde nació el pintor Diego Rivera y pasó su infancia, y expone muchas de sus obras. La organización de los museos es débil, pero sigue siendo un buen paseo.""",Brasil,Portugués,Móvil,2015-12-07,neutral
Femenino,21.0,Internacional,Excelente,5,16,"""Very well done museum""","""El lugar de nacimiento de Diego Rivera. ¿Cómo podrías saltártelo? Museo de primera clase con una excelente colección y espectáculos temporales"".",Estados Unidos,Inglés,PC,2015-12-06,positivo
Masculino,30.0,Internacional,Excelente,5,7,"""What a surprise!""","""Han pasado 20 años desde que visité este museo. Es la primera vez que visito el museo agregado: ¡guau, una exhibición de arte increíble! Qué colección tan genial de arte y artista. La conservación de la casa fue agradable y la visión de la vida de Diego, a través de la casa. y colección de arte, realmente disfruté toda la experiencia. ¡No se lo puede perder!""",Estados Unidos,Inglés,Móvil,2015-12-05,positivo
Masculino,50.0,Internacional,Excelente,5,133,"""Interesante museo""","""La casa donde nació Diego Rivera convertida en museo sobre su vida y su obra, en la planta baja se conservan los muebles y pertenencias familiares, en los pisos superiores algunas pinturas y dibujos.""",Venezuela,Español,PC,2015-12-04,positivo
Masculino,64.0,Internacional,Regular,3,521,"""Diego Rivera who?""","""Supongo que este museo es bastante agradable, pero si vas específicamente a Diego Rivera, es posible que salgas decepcionado. Realmente no había mucho de su trabajo para ver. No presupuestaría más de 40 minutos para esto en el exterior. Lamentablemente, la azotea está cerrada para el acceso al público, lo cual es una pena, ya que parece que sería prometedor para las fotos. Si me hubiera perdido esto, no me habría dado cuenta"".",España,Inglés,PC,2015-12-03,neutral
Femenino,40.0,Internacional,Muy bueno,4,25,"""Really cool""","""Esta es la casa donde nació Diego Rivera. Se ha convertido en un museo/galería de arte que presenta una recreación de la casa en la que creció, así como una galería de arte que alberga una colección de obras de Diego Rivera, así como obras de arte rotativas de destacados artistas latinoamericanos. El concepto y el diseño de la casa eran muy interesantes, y el precio valía la pena"".",Canadá,Inglés,PC,2015-12-02,positivo
Masculino,62.0,Nacional,Muy bueno,4,14,"""Interesante por ser la casa en donde nació""","""Esta atracción es interesante por ser la casa en donde nació este artista de talla internacional, pero no esperes ver muchas de sus obras, recomiendo solicitar apoyo de un guía para aprovechar la visita.""",México,Español,PC,2015-12-01,positivo
Masculino,26.0,Nacional,Muy bueno,4,122,"""Recomendable""","""Muy cerca del centro se encuentra la casa donde nació el pintor más importante de Mexico (hasta los seis años). Puedes encontrar diversos bosquejos de los inicios de Diego y varias obras de arte bastante interesantes (de otros autores) Si tu visita a Guanajuato es breve, no te gusta el arte o vienes con peques esta visita no es recomendada. Si te interesa el arte, visitala. La visita es rápida y cuesta $25 pesos.""",México,Español,Móvil,2015-11-30,positivo
Masculino,37.0,Nacional,Regular,3,20,"""Esperaba más""","""Si te gusta el arte. Te va a gustar. Si esperas algo de historia del pintor. Te queda a deber. Si llevas niños es un lugar aburrido para ellos.""",México,Español,Móvil,2015-11-29,neutral
Femenino,23.0,Internacional,Muy bueno,4,67,"""Interesante""","""Interesante. Se pueden apreciar muebles de la época , como pinturas y otros de Diego como de otros artistas, hay sala dedicada a Frida. Visita es buena.""",Chile,Español,Móvil,2015-11-28,positivo
Masculino,34.0,Internacional,Excelente,5,51,"""Surprisingly good museum""","""El museo es un poco modesto desde la entrada, pero una vez dentro es sorprendentemente bueno. El museo cubre las habitaciones en las que vivieron Diego y su familia, parte de su arte y el arte de muchos de sus contemporáneos, así como arte contemporáneo. La tarifa de entrada es mínima (especialmente para los estándares estadounidenses) y está muy cerca del centro de la ciudad. Definitivamente vale la pena visitarlo si tiene algún interés en Rivera"".",Estados Unidos,Inglés,PC,2015-11-27,positivo
Femenino,61.0,Internacional,Malo,2,17,"""A bit disappointing""","""Esta era mi tercera vez en Guanajuanto y quería ver este museo. La experiencia fue un poco decepcionante. No hay mucho que ver aquí, y el ""hogar"" es solo el edificio, pero sin pertenencias originales o las habitaciones están en exhibición. Hubo una exhibición de arte allí, pero de nuevo no tan convincente. Aconsejaría saltearse esta en favor del museo de historia si su tiempo es limitado"".",Estados Unidos,Inglés,PC,2015-11-26,negativo
Femenino,41.0,Internacional,Pésimo,1,1,"""Boo""","""Pérdida de tiempo. No hay obras mayores (ni siquiera menores), pero al menos es barato. Lo mejor de la exhibición fue la galleta que te dan al salir"".",Estados Unidos,Inglés,Móvil,2015-11-25,negativo
Femenino,,Nacional,Excelente,5,34,"""Mucha cultura""","""Tienen que visitar este museo ya que es un icono de Guanajuato, por ser él oriundo de ese lugar, y por todo lo que aporta, sus pinturas excelentes, vale la pena visitarlo.""",México,Español,PC,2015-11-24,positivo
Masculino,58.0,Internacional,Excelente,5,35,"""What a surprise woth the travel""","""Fantástica experiencia, hogar natal y muchas de sus obras y una exhibición separada de artistas sudamericanos y mexicanos, una gran renovación"".",Estados Unidos,Inglés,PC,2015-11-23,positivo
Femenino,40.0,Nacional,Muy bueno,4,58,"""Muy bonita""","""Me gustó mucho la visita a este museo, la casa es linda, austera y con una fuente hermosa, debes visitarla en tu próxima visita a Guanajuato…""",México,Español,PC,2015-11-22,positivo
Femenino,30.0,Nacional,Excelente,5,19,"""Cultura pura""","""Es realmente hermosa la cantidad de arte que encuentras en un solo sitio, costo accesible y totalmente recomendado.""",México,Español,Móvil,2015-11-21,positivo
Masculino,52.0,Nacional,Excelente,5,63,"""Excelente museo""","""Bien organizado este museo además de obras del pintor mexicano, ofrece exposiciones intinerantes de primer nivel, es bien ubicado y de fácil acceso.""",México,Español,PC,2015-11-20,positivo
Femenino,54.0,Internacional,Regular,3,21,"""Amazing art work""","""Si no eres fanático de Diego Rivera... entonces está bien. Como también tenían otras obras de arte en exhibición. Sin embargo, si quieres alguna traducción de las obras de arte o cualquier información, entonces estás solo y, con suerte, los títulos será suficiente.""",Australia,Inglés,PC,2015-11-19,neutral
Femenino,67.0,Nacional,Excelente,5,39,"""EXCELENTE Y MUY CUIDADO""","""Este museo es obligado, muy bien conservado , tiene muchos bosquejos y dibujos, imposible que Frida este ausente como no lo estuvo de su vida.""",México,Español,PC,2015-11-18,positivo
Masculino,53.0,Nacional,Excelente,5,18,"""Museo casa de Diego Rivera""","""Excelente museo, dinámico y sencillo, nada difícil ni tediosos, el precio de admisión es muy económico y el personal bastante amable, sin duda muy recomendable…""",México,Español,Móvil,2015-11-17,positivo
Femenino,26.0,Nacional,Excelente,5,9,"""Muy bonito""","""Es la segunda vez que visito este sitio, esperaba ver lo mismo de la vez pasada pero no fue así. Remodelaron un poco el lugar y verás pinturas de otros exponentes además de las de Diego y un poco de su vida en esta casa. ¡Lo recomiendo mucho!""",México,Español,Móvil,2015-11-16,positivo
Masculino,54.0,Internacional,Regular,4,32,"""Museo estándar mexicano. Sin sorpresas""","""Lindo museo como todos en México. El cuidado por la preservación y los detalles de circulación son siempre impecables. Las piezas no son muy interesantes, algunas obras de Diego son algo de las más intrascendentes y son escasas.  La ciudad es linda y durante una caminata es razonable entrar y pasear por 30 a 45 minutos disfrutando de la historia de Diego Rivera. No es un museo por el que esforzarse de más en visitar.""",Chile,Español,Móvil,2015-11-15,positivo
Masculino,60.0,Internacional,Excelente,5,96,"""Una visita obligada en Guanuajuato""","""¿Quién lo hará trata de la historia de México de que tarde o temprano Diego Rivera y su esposa. encuentro Frida Kahlo. Por esta razón, la visita a la cuna y el pequeño museo es una necesidad.""",Suiza,Alemán,Móvil,2015-11-14,positivo
Femenino,,Internacional,Excelente,5,52,"""Conociendo""","""Decidimos entrar porque muchas personas lo recomendaron... y así fue, tienen una exhibición de las pinturas más conocidas de Diego Rivera y parte de sus cosas de uso diario, esta restaurada la casa y tiene un Excelente personal.""",Venezuela,Español,Móvil,2015-11-13,positivo
Masculino,54.0,Nacional,Muy bueno,4,463,"""Fascinating""","""La casa de Diego Rivera te da una buena idea de cómo era la vida de la clase media hace cien años, con gran parte del mobiliario original de Rivera en exhibición. Me gustaría que tuvieran algunas pinturas más de Diego. Las exhibiciones temporales no son tan interesante.""",México,Inglés,Móvil,2015-11-12,positivo
Femenino,33.0,Nacional,Regular,3,8,"""Ñeh…""","""Fuimos un dia que afortunadamente o desafortunadamente habia un grupo escolar como de 50 niños visitando el museo, considero que eso no me permitio disfrutar el museo como hubiera querido (ya que los niños ocupaban todo el espacio de las salas de exposicion tanto de historia como de obras de arte). No se que hacia una Frida Khalo disfrazada por ahi la verdad. Por otro lado el museo ofrece una muy buena exposicion de la historia y vida de Diego Rivera y sus obras.""",México,Español,Móvil,2015-11-11,neutral
Masculino,43.0,Internacional,Regular,3,109,"""Un pedazo de nuestro viaje ...""","""Si se encuentra en las huellas de Diego Rivera y Frida Kahlo supuesto, no podemos pasar por alto lo que una vez fue el lugar de nacimiento del gran muralista mexicano. En un caso diferente, poco probable que afecte curiosos.""",Italia,Italiano,PC,2015-11-10,neutral
Masculino,51.0,Nacional,Excelente,5,37,"""Hermoso museo""","""Muy bello, poca gente lo conoce, todos deberian de ir, al principio es una exposición de lo que era su casa y despues hay obras de él y otros pintores.""",México,Español,PC,2015-11-09,positivo
Femenino,25.0,Internacional,Muy bueno,4,16,"""Love Casa Diego""","""Gran historia de Rivera. Me encantó la casa y deambular por las distintas habitaciones que se escenificaron con muebles de la época. Mis favoritas fueron las fotografías"".",Estados Unidos,Inglés,PC,2015-11-08,positivo
Masculino,31.0,Nacional,Regular,3,83,"""Algo de historia de Diego Rivera""","""Si tienes tiempo es una buena opción para visitar, aunque hay cosas más bellas en la ciudad. Si quieres conocer más de Diego Rivera, es mejor seguir su pista en Coyoacan, Ciudad de México.""",México,Español,PC,2015-11-07,neutral
Masculino,52.0,Nacional,Excelente,5,101,"""Buen lugar""","""Creí que encontraría algo diferente, como todo lo de diego Rivera, y aunque está muy bien , es mas que nada como una exposicion de arte.""",México,Español,PC,2015-11-06,positivo
Masculino,31.0,Nacional,Excelente,5,11,"""Museo con varias opciones""","""Es un museo que alberga diversas muestras de artistas nacionales e internacionales, obras de muy buena calidad. Y puedes ver obras de Diego Rivera.""",México,Español,Móvil,2015-11-05,positivo
Masculino,25.0,Internacional,Malo,2,25,"""Bored""","""La primera parte del recorrido fue la casa real de Rivera, donde vivía con sus padres. Bastante genial y luego sigues subiendo a los pisos de exhibición. El único trabajo de Rivera fueron los primeros bocetos. Borradores en uno y lápiz que probablemente tenía la intención de tirar. El resto de las exhibiciones pertenecían a artistas desconocidos bastante decepcionados. Tiene baños limpios"".",Estados Unidos,Español,Móvil,2015-11-04,negativo
Femenino,35.0,Nacional,Muy bueno,4,30,"""Vale la pena""","""No solo las pinturas de Diego Rivera, tienen otras exposiciones de otros artistas estas son de temporada,excelentes obras de arte y la casa de exhibición es muy bonita.""",México,Español,Móvil,2015-11-03,positivo
Masculino,57.0,Nacional,Muy bueno,4,5,"""No debes perderte en tu visita a Guanajuato""","""En si hay muy poco de Diego Rivera.. pero quisiera resaltar las exposiciones de artistas invitados (M. Pachecho Y Manjarrez)... ¡Espectacular su obra!""",México,Español,PC,2015-11-02,positivo
Femenino,38.0,Nacional,Regular,3,7,"""Visit to Diego Rivera Museum""","“Visité la casa donde nació Diego Rivera. Fue interesante ver su casa natal y cómo estaba arreglada para que la gente viera cómo se veía cuando nació. El primer piso incluía un comedor y las recámaras de la familia. Segundo y los terceros pisos eran principalmente salas de exhibición de algunas de sus obras y otras obras de varios artistas"".",Estados Unidos,Inglés,PC,2015-11-01,neutral
Masculino,41.0,Nacional,Excelente,5,3,"""Una galería para visitar""","""La casa de Joven de Diego Rivera, convertida en museo, galería de sus pinturas y también hay exposiciones continuas de diferentes artistas, cuenta con un auditorio que esta adornado con fotografias d Diego y de su familia y un mural de su vida donde forma parte Frida Kalho , cuenta con un mirador desde donde se puede apreciar el centro de Guanajuato, recomendable.""",México,Español,Móvil,2015-10-31,positivo
Masculino,,Nacional,Muy bueno,4,29,"""Todo está en Japón""","""Consiga un guía, y haga más emotiva la visita, no cuenta con audio guía y si no es una persona que se detenga a leer le parecerá aburrido, con muebles del siglo XIX hace una reproducción de la casa, galerías llenas de arte y la combinación de arquitectura moderna.""",México,Español,Móvil,2015-10-30,positivo
Masculino,50.0,Internacional,Excelente,5,521,"""Well worth it for fans of Diego Rivera""","""El museo funciona en dos niveles. Para los fanáticos de Rivera, hay una buena colección de su obra anterior. Además, hay un maravilloso mural de Rivera sobre la historia de México. Sin embargo, no espere muchas de sus obras posteriores. El museo también tiene una buena colección de habitaciones amuebladas en estilo de época.""",Estados Unidos,Inglés,Móvil,2015-10-29,positivo
Masculino,39.0,Nacional,Excelente,5,68,"""Visita obligada en Guanajuato…""","""El museo se encuentra a unas cuadras de las principales atracciones de Guanajuato, es económico 25 pesos por adulto, esta dentro de la que fue casa natal de Rivera, son aproximadamente 3 pisos con exposiciones (hay un elevador), hay baños y una pequeña tienda de snacks, otra de libros y una mas de recuerdos. El museo cuenta con exposiciones de diferentes artistas. Esta muy bien iluminado y cuidado. Puedes además ver algunas habitaciones con los muebles de aquella época, en fin vale la pena ir y conocer algunos de los cuadros de las primeras obras de Rivera. No te recomiendo asistir con niños pequeños.""",México,Español,Móvil,2015-10-28,positivo
Femenino,27.0,Internacional,Excelente,5,15,"""A wonderful and worthwhile stop!""","""La casa en la que se encuentra este museo es encantadora e interesante desde el punto de vista arquitectónico. El arte es hermoso y variado, y muestra las distintas etapas y la evolución del estilo artístico de Rivera. Además, el museo muestra el trabajo de otros artistas que también disfrutamos. Es muy factible en una hora más o menos, y a un precio razonable para la experiencia. ¡Definitivamente vale la pena una visita!""",Estados Unidos,Inglés,Móvil,2015-10-27,positivo
Femenino,20.0,Nacional,Excelente,5,71,"""Hermosísimo""","""Las exposiciones estan increibles, el museo vale la pena, esta limpio, iluminado y moderno. esta muy bien organizado y te quedas con la boca abierta porque es para toda la familia.""",México,Español,PC,2015-10-26,positivo
Masculino,44.0,Internacional,Muy bueno,4,200,"""Not just Diego Rivera""","""Ubicado en su antigua casa y amueblado para su época, este museo ofrece no solo algunas obras del artista, sino también obras o muchas otras. La mayoría de ellas se exhiben en una sección moderna del museo construido al lado"".",Estados Unidos,Inglés,PC,2015-10-25,positivo
Masculino,36.0,Nacional,Excelente,5,10,"""El arte de este gran muralista en Guanajuato""","""Si visitas Guanajuato y te gusta el arte no dejes de visitar esta casa que es un hermoso museo con pinturas de Diego rivera ademas de los muebles de la epoca en la que el nacio y vivio en Guanajuato. Además hay exposiciones temporales de otros artistas, tuve la suerte de ver la exposicion de un pintor tapatio Jusn Carlos Manjarrez, 100% recomendado.""",México,Español,PC,2015-10-24,positivo
Masculino,45.0,Internacional,Muy bueno,4,445,"""Nice""","“Rivera pasó aquí solo 6 años de su vida y la casa original en el primer piso es solo una reconstrucción. Te da más idea de cómo vivía la gente en Guanajuato a principios del siglo XIX. Pero antes que nada, el museo tiene suficiente de los primeros trabajos de Rivera para ver cómo estaba evolucionando su talento artístico. Esa parte del museo es realmente fascinante y definitivamente vale la pena. También hay exhibiciones temporales en este museo, que a menudo son de gran valor"".",Estados Unidos,Inglés,PC,2015-10-23,positivo
Femenino,67.0,Internacional,Muy bueno,4,57,"""Su casa natal""","""Es la casa donde naciò, sòlo que no era su casa Està muy bien puesta y tiene salas dedicadas a otros artistas Recrean su habitaciòn natal y muestran parte de su obra. Esta bueno si te gusta el arte y si no conoces al artista también.""",Argentina,Español,PC,2015-10-22,positivo
Femenino,49.0,Nacional,Regular,3,162,"""Deja mucho que desear frente a su taller en San Angel , Cd. de México""","""La verdad esperaba mucho más de éste recinto. Al escuchar que tenía la mayor cantidad de obras de Diego Rivera, se me hizo imposible perder la visita. En realidad lo que ves es la casa y el mobiliario de la casa de sus padres , que es interesante pero nada más. De las obras expuestas, la mayoría son solamente bosquejos y alguna que otra obra bonita, pero solamente eso...""",México,Español,PC,2015-10-21,neutral
Masculino,33.0,Internacional,Muy bueno,4,141,"""Podría ser mejor""","""Bastante interesante la exposición en la casa de Diego Rivera, hay muchos bocetos, pinturas y trazos, que nunca han sido famosos. Aunque la historia de Diego Rivera, se conoce mas por ser el revolucionario de México y eso también debería estar en la casa.  Solo muestran estilo de vida y lo demás son pinturas.""",Uruguay,Español,PC,2015-10-20,positivo
Masculino,23.0,Nacional,Regular,3,31,"""Si vas es por ver arte y no precisamente de Diego""","""Debes venir a este lugar con la plena conciencia de que las exposiciones ofrecidas seran el 80%-90% de otros artistas, muy buenas tambien, pero que quede claro lo unico que veras de Diego Rivera seran unos bocetos de lapiz o pluma de dos o tres obras que realizo y que la casa fue en la que vivio solo hasta los 6 años, ni vivio alli con Frida ni nada por el estilo, es mas bien un museo de arte contemporaneo, lo cual no deja de ser atractivo. Lo que si me parecio en verdad desagradable es la platica que dio un autonombrado mason, que como se cree dueño de la verdad se va duro contra todo, la Iglesia, el gobierno, los Heroes Mexicanos, la sociedad, contra los mismos oyentes de la platica, no los baja de ignorantes, solo porque dice que estudio uno o dos diplomados de historia ya encontro el hilo negro, con un lenguaje menos grosero podria demostrar mas cultura y enfocarse mas en la platica de la vida de Diego que me quede esperando, eso si al final pide su generosa propina.""",México,Español,PC,2015-10-19,neutral
Masculino,64.0,Internacional,Regular,3,365,"""Disappointing - No Real Feel For Diego In These Walls""","""Tenía tantas ganas de visitar la casa de Rivera, pero me decepcionó que uno ya no pueda sentir cómo podría haber sido en sus primeros años. Disfruté viendo varios de los bocetos de sus proyectos, pero más allá de varias fotografías del artista, poco de su fantasma queda. Hoy en día, se le da más énfasis a las exposiciones de artistas mexicanos contemporáneos. No tengo objeción a esto, pero el factor ""museo"" eclipsa la fratura ""casa"". Si has visitado alguna de las casas de Diego y Frida, talleres, o museo en la Ciudad de México, te decepcionará que haya tan pocos de ellos en este proyecto. Sin embargo, me alegro de haber visitado el lugar donde vivió durante los primeros seis años de su vida. La entrada cuesta solo $ 25 MEX y los niños son gratis"".",Estados Unidos,Inglés,PC,2015-10-18,neutral
Masculino,43.0,Internacional,Excelente,5,61,"""La casa de Diego Rivera""","""Museo que cuenta con salas para exhibir piezas de arte sin embargo el gran atractivo es mostrar el arte de este gran pintor lllamado Diego Rivera y aunque sus trabajos más importantes se encuentran en otros museos lo que más me gustó fueron los bocetos a lápiz de sus obras más famosas,si andas por él área definitivamente no podrás dejar de ir a este gran exhibición de este personaje que engrandeció a México con obras increíbles.""",Argentina,Español,Móvil,2015-10-17,positivo
Femenino,29.0,Internacional,Excelente,5,5,"""None""","""Este lugar es una necesidad absoluta. Es una de las mejores muestras de riqueza temprana en esta área. Es una propiedad enorme que ha sido visitada por muchos dignatarios en el pasado. Hermosas piezas de arte y muebles"".",Canadá,Inglés,Móvil,2015-10-16,positivo
Femenino,47.0,Nacional,Muy bueno,4,5,"""Arte""","""Guanajuato tiene todo , no podían faltar los museos, este es bueno para quien le guste este tipo de pintores.""",México,Español,PC,2015-10-15,positivo
