Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Femenino,30.0,Nacional,Regular,3,133,"""Interesante""","""La momias de Guanajuato tienen una interesante historia que es explicada en este museo, son alrededor de 80 momias. El museo es pequeño y esta bastante descuidado por dentro y por fuera. sin embargo vale la pena visitarlo.""",México,Español,PC,2017-05-23,neutral
Masculino,43.0,Nacional,Excelente,5,25,"""Las momias de Guanajuato""","""Un museo totalmente tradicional el visitar Guanajuato y no pasar a visitar este museo es imperdonable, un recorrido por este museo te recordara películas de el luchador mexicano el Santo (Santo contra las momias) y de muchos luchadores que hicieron de estas momias estrellas de cine en la secada de los 70s. Son cuerpos que por las sales de las de las minas de este municipio se han momificado ademas de muchas historias que escucharas en el trayecto del recorrido a este museo. Visita Guanajuato y te enamorarás.""",México,Español,PC,2017-05-23,positivo
Masculino,23.0,Internacional,Excelente,5,17,"""Las momias""","""Les recomiendo que vallan a conocer este lugar me la pasé muy bien mucho que aprender de los cuerpos que hay de encuentran.ya al salir hay muchas artesanías recuerdo y mucho más que comprar.""",Chile,Español,Móvil,2017-05-23,positivo
Femenino,66.0,Internacional,Pésimo,1,104,"""Macabre museum""","""Mi hijo tenía curiosidad por visitar este museo. En México, la muerte se celebra en el Día de Muertos, por lo que pensamos que era una experiencia un poco cultural. Decidimos caminar por esta interesante ciudad para visitarla. También hay taxis y autobuses disponibles. De hecho, entramos, pasamos rápidamente todas las exhibiciones y salimos, por lo que demoramos unos cuatro minutos. Las momias parecen haber sufrido muertes horribles, por lo que fue grotesco. No soy una persona particularmente aprensiva y he visto restos humanos. en otros lugares, pero esto fue horrible. Nos las arreglamos para saltarnos la cola y entrar ante unos 60 escolares adolescentes y adentro también había niños más pequeños con sus padres deambulando. Fue culturalmente interesante que estuvieran allí para ver las exhibiciones. Las momias eran en su mayoría momificados naturalmente debido a las condiciones ambientales y los cuerpos se habían distinguido cuando las familias no podían pagar los impuestos de entierro. He escrito la reseña para que sepa qué esperar si cree que le gustaría visitar "".",Inglaterra,Inglés,PC,2017-05-22,negativo
Femenino,30.0,Nacional,Excelente,5,12,"""Conociendo México""","""¡Un lugar con muchas historias! Lo que nos presentan realmente impacta, fue genial, un museo singular sin duda no puedes dejar de pisar este lugar si vas a Guanajuato.""",México,Español,PC,2017-05-20,positivo
Femenino,51.0,Internacional,Muy bueno,4,26,"""Cool visit but a long walk""","""Muy buen lugar para echar un vistazo rápido a las momias. No es para los aprensivos, pero es algo interesante para ver en Guanajuato"".",Estados Unidos,Inglés,Móvil,2017-05-13,positivo
Masculino,36.0,Internacional,Muy bueno,4,35,"""Visita obligada""","""El museo de las momias es una visita obligada si estás en Guanajuato porque es muy famoso y mucha gente cuando se le menciona Guanjuato siempre piensa en las momias, es una visita obligada y muy recreativa.""",España,Español,PC,2017-05-12,positivo
Masculino,38.0,Internacional,Pésimo,1,24,"""Momificado""","""Para mí gusto no vale la pena... tristemente es un gran atractivo pero descuidado, complicado para llegar y caótico... las momias empolvadas y mal tenidas según mi impresión. No recomiendo gastar el tiempo allí habiendo cosas más llamativas. A menos que la administración del lugar mejoren las condiciones.""",Colombia,Español,Móvil,2017-05-11,negativo
Masculino,65.0,Internacional,Excelente,5,379,"""Museo de la momias""","""Fui en autobús desde el mercado cercano a Hidalgo, pero era una distancia sorprendentemente corta, así que volví a pie en el camino de regreso. Debido a que estaba en Semana Santa, teníamos una matriz bonita, pero parece que podría poner fácilmente una matriz. Las momias que llevaban ropa, las momias con botas y zapatos, las momias con cabello y el pelo restante eran algo interesantes.""",Japón,Japonés,Móvil,2017-05-10,positivo
Femenino,58.0,Internacional,Muy bueno,4,17,"""Una momia bien hecha""","""A diferencia de los órganos internos egipcios y las momias de aseo personal, se colocan momias recientes hechas de forma natural, con vestimenta y expresiones, vejez y joven y numerosas momias. Está lleno de gente, así que te recomendamos ir temprano.""",Japón,Japonés,Móvil,2017-05-09,positivo
Femenino,46.0,Internacional,Regular,3,32,"""Pequeño""","""El museo es muy pequeño, está ubicado al lado de un panteón y los precios son accesibles, una gran atracción para los turistas.""",Estados Unidos,Español,Móvil,2017-05-08,neutral
Masculino,,Internacional,Regular,3,3,"""Okay but small""","""Agradable de ver, pero un museo pequeño. No hay mucha explicación de lo que estamos viendo. No aprendí mucho de la visita"".",Canadá,Inglés,Móvil,2017-05-08,neutral
Masculino,32.0,Internacional,Regular,3,58,"""Interesting but sad""","""No sabía muy bien qué esperar cuando llegué. Es triste que algunas de estas personas murieran en la década de 1960 y estén expuestas al público, incluidos bebés y hombres/mujeres de todas las edades. Originalmente pensé que todos ellos eran antes del cambio de siglo, pero ese no fue el caso Señalización e instrucción limitadas en inglés, no espero que los guías del museo hablen nada más que español, pero hubiera sido bueno tener más de 2 o 3 pequeños mostrar tarjetas en inglés. Tome un taxi, no está en un lugar de fácil acceso"".",Estados Unidos,Inglés,Móvil,2017-05-05,neutral
Masculino,41.0,Nacional,Excelente,5,44,"""De los buenos tesoros de México""","""Excelente lugar para conocer las maravillas que México tiene, lo he visitado en varias ocasiones y cada vez observó que le realizan mejoras al lugar, es muy agradable visitarlo ya que las instalaciones son cuidadas con mucha atención.""",México,Español,PC,2017-05-04,positivo
Masculino,21.0,Nacional,Muy bueno,4,14,"""En gustos se rompen géneros""","""Una visita tradicional, por la popularidad mundial que tienen, sin embargo hay que preguntarse ¿Qué es de entretenido visitar 22 cadáveres momificados? En lo personal y muy en lo personal es una experiencia diferente al imaginarse a estas personas encapsuladas en sus cuerpos con remanentes de épocas pasadas, nos dan una idea de la vida que en ese tiempo afrontaron y finalmente sucumbieron a ella, en mi opinión es un viaje de ida y nada más.""",México,Español,PC,2017-05-03,positivo
Masculino,28.0,Nacional,Excelente,5,41,"""Muy interesante y especial""","""A veces hay mucha gente, pero el ingreso es ordenado y rápido. Vale la pena. El museo se ha modernizado y está muy bien explicado. Hay un guía que ingresa con cada grupo. Explica todo y al final se le da una propina.""",México,Español,PC,2017-05-03,positivo
Masculino,56.0,Internacional,Excelente,5,22,"""Wow it gets creepy""","""El museo es la principal atracción aquí. Si estás planeando una visita, te sugiero que llegues antes de las 10 am porque todos los guías traen camionetas cargadas de turistas y se llena bastante. El precio es de $60 pesos por persona"".",Estados Unidos,Inglés,Móvil,2017-05-02,positivo
Masculino,,Internacional,Muy bueno,4,19,"""Agradable""","""Realmente el recorrido es algo rápido pero conciso, se entra por grupos y dentro hay guías que les ofrecen su servicio por una cooperacion al final del recorrido: Toménlo. Si no vas con guía realmente sólo ves cuerpos momificados y nos es tan interesante, lo padre es que le pasó a cada uno y cuanto tiempo tienen ahí. Otro tip: No compré un permiso para cámara (22 pesos) no lo necesita, tomábamos fotos todos y nadie nos lo pidió ni nos dijeron nada. La entrada por adulto costó 57 pesos.""",Uruguay,Español,Móvil,2017-05-01,positivo
Masculino,28.0,Internacional,Regular,3,52,"""Como dicen todos, para ir una vez""","""Es una experiencia extraña, que digamos es entretenida, pero que no te dan ganas de repetir. Está relativamente lejos del centro histórico, pero un taxi no hace más de 15 min.""",Estados Unidos,Español,Móvil,2017-04-29,neutral
Masculino,39.0,Nacional,Excelente,5,17,"""Visita a mis tías""","""Así decían mis primos cuando iban a visitar a las momias de Guanajuato. Vale mucho la pena es un lugar único en el mundo. Está la momia más pequeña del mundo. Para hacerlo más interesante busca a mis 3 tías: Maru, Manuela y Perla.""",México,Español,Móvil,2017-04-29,positivo
Masculino,,Internacional,Muy bueno,4,14,"""Macabre, but captivating""","""Vale la pena visitar el lugar, pero prepárate para una vista inquietante. La información proporcionada junto con algunas de las momias es interesante, y el lugar definitivamente da que pensar. Si lees ""Next in Line"" de Ray Bradbury, entonces la visita es visita obligada, aunque el lugar cambió mucho desde su visita.""",Alemania,Inglés,PC,2017-04-26,positivo
Masculino,50.0,Internacional,Regular,3,15,"""Hay que ir""","""Definitivamente de ir a Guanajuato, hay que ir al menos una vez, esto al ser parte de la cultura del lugar. Sin embargo, fuera de completar una de las atracciones; si hay poco tiempo y es temporada de vacaciones, recomiendo aprovechar en otras cosas.""",Costa Rica,Español,PC,2017-04-25,neutral
Femenino,52.0,Internacional,Regular,3,5,"""No guide tours needed""","""Nunca tomes una de las visitas guiadas que se ofrecen en la ciudad, fui allí con mi esposo y mi familia, la tomamos y fue una completa pérdida de tiempo. Puedes caminar por toda la ciudad, incluso si parece muy lejos no lo es. Si vas a este museo, ve 15 minutos antes de la hora de apertura o el lugar estará abarrotado"".",Canadá,Inglés,Móvil,2017-04-25,neutral
Femenino,56.0,Internacional,Muy bueno,4,26,"""Visita única para ver, incluso si no es adecuado para todas las edades""","""Durante nuestra visita al museo de momias, nos sorprendió el estado de los cuerpos que todavía tienen sus músculos y su ropa. No es tan malo ver momias. Un curso bastante bien hecho permite comprender este fenómeno y los cuerpos están bien destacados. En ITALIA en la isla de SICILIA en Palermo, las personas que tenían el poder los nobles y los altos líderes de las iglesias podían ser momificados cuando murieron en los siglos XVIII y XIX en Palermo hay un pequeño museo de momias (en la iglesia de Catania hay un obispo momificado).""",Francia,Francés,PC,2017-04-24,positivo
Masculino,58.0,Nacional,Malo,2,10,"""¡Falta muchísima más información!""","""Me gustó a secas. Fuera de un video introducctorio de 5 minutos en donde sales sabiendo que por la composición de los minerales y sustancias de la tierra donde fueron enterrados los cuerpos es la razón de su proceso de deshidratación natural y por consiguiente su momificación.

Tengo la firme convicción que urge dar mucha más información al visitante. Ese proceso es extraordinario como para solo saber ese único dato.

Hay algunas tarjetas con la historia de alguna que otro cuerpo pero no nos regalan cultura ni conocimientos para que nos interese más la exposición.

Aprendan de otros museos entre ellos el Museo de Antropología de la Ciudad de México y muchos más que y cuentan hasta con audio guías.

Y podrían ampliar las salas debido a la altísima demanda de la gente por entrar a ver las momías y así tener varias mejoras, más espacio, más gente adentro, menos filas eternas, más información y mayor asombro de nosotros los visitantes.""",México,Español,Móvil,2017-04-21,negativo
Masculino,32.0,Nacional,Malo,2,16,"""Turismo falso""","""Es el segundo lugar más visitado del estado y ni siquiera es real. ¿Qué onda con eso? A mí no me gustó y no pienso regresar.""",México,Español,Móvil,2017-04-21,negativo
Masculino,27.0,Nacional,Muy bueno,4,7,"""¡¡Necesario ir a este lugar si visitas Guanajuato!!""","""El museo es muy organizado e interesante. Si estás de visita por Guanajuato o piensas ir siempre es una excelente opción visitar este museo ya que es una experiencia cultural enriquecedora. En temporada alta es tardado entrar en el museo ya que puedes hacer fila hasta por 2 horas y el recorrido solo dura 20 mins aprox. Pero en verdad vale la pena.""",México,Español,Móvil,2017-04-21,positivo
Masculino,46.0,Nacional,Muy bueno,4,44,"""Para reflexionar""","""No me parece tan malo como muchos piensan. Al contrario, es muy interesante y permite intercambiar ideas sobre la muerte. El museo está mucho mejor organizado, se recorre en 30 minutos y es mejor escuchar a un guía, quien nos invita a reflexionar sobre lo ético que resulta la exhibición de cadáveres de gente común, que en algún momento caminaron por ahí en Guanajuato. En fin, vale la pena en tu primer visita, después, lo dudo. Por cierto, compra de recuerdo unas momias de azúcar, negocíalas que te dan buen precio.""",México,Español,Móvil,2017-04-21,positivo
Femenino,47.0,Nacional,Regular,3,26,"""Un lugar para visitarlo 1 vez en la vida""","""El lugar está muy bien organizado, tienen precios especiales para personas con discapacidad y con credencial del INAPAM. Es un lugar muy reducido y si hay mucha gente no se aprecia bien lo que hay. El guía que nos tocó era demasiado malo, repetía las mismas cosas una y otra vez, y la verdad es que aburría demasiado. Si ya fuiste alguna vez no vale la pena volver a entrar, ya que siempre es lo mismo. Claro que es una de las atracciones importantes de Guanajuato y tampoco puedes venir y no verlas, pero solo 1 vez.""",México,Español,Móvil,2017-04-18,neutral
Masculino,31.0,Nacional,Muy bueno,4,10,"""Las populares momias de Guanajuato""","""Por tradición, por curiosidad, no puedes ir a Guanajuato sin visitar las famosas momias, el recorrido está padre, recomendado solo una vez en la vida.""",México,Español,Móvil,2017-04-18,positivo
Femenino,34.0,Nacional,Regular,3,127,"""Para una vez""","""Fuimos en temporada alta e hicimos 1 hora de fila es recomendable llegar temprano, nos comentaron que se llegan a hacer 2 horas de fila, el museo regular ya el recorrido solo dura como 25 minutos no tiene clima solo unos abanicos de pedestal insuficientes para la cantidad de gente y pues hay que ir a conocer la historia de las momias.""",México,Español,PC,2017-04-17,neutral
Masculino,59.0,Nacional,Muy bueno,4,58,"""Visita""","""Museo tradicional de la ciudad de Guanajuato, visita obligada, uno de los principales atractivos de la ciudad y emblema de la misma.""",México,Español,Móvil,2017-04-17,positivo
Masculino,29.0,Nacional,Regular,3,49,"""Interesante pero para sólo una vez""","""Están interesantes las momias y su historia sin embargo el museo es muy pequeño, si vas en temporada alta haces 1hora de fila o más y el museo lo terminas en 20-30 minutos. A mi no me gustó el museo pero dicen que si no vas es como si no hubieras ido a Guanajuato.""",México,Español,Móvil,2017-04-16,neutral
Masculino,24.0,Internacional,Muy bueno,4,8,"""Momias""","""El museo vale la pena conocerlo por la historia y conocimientos que uno puede obtener. Bastante recomendable si vienes de Guanajuato.""",Panamá,Español,Móvil,2017-04-16,positivo
Femenino,45.0,Internacional,Muy bueno,4,190,"""Worth a visit""","""No estaba seguro de qué esperar, pero este lugar valió la tarifa de entrada de 57 pesos. Lo único fue que elegimos un fin de semana en el que todos los lugareños visitan, así que tuvimos que hacer cola durante una hora. No pague más para tomar fotos, aunque nadie te detiene. Pero no hay flash. Exposición muy interesante con muy poca lectura. Nada realmente en inglés, aunque probablemente sea lo mejor. Vale la pena echarle un vistazo en 30 minutos"".",Australia,Inglés,Móvil,2017-04-15,positivo
Masculino,43.0,Nacional,Malo,2,136,"""Mejorable""","""Administración del Museo, hagan algo para mejorar la apariencia, estacionamiento sucio descuidado y maloliente, un lugar tan increíble y concurrido merece una mejor apariencia. Atiendánlo.""",México,Español,Móvil,2017-04-14,negativo
Masculino,26.0,Nacional,Excelente,5,8,"""Icono de Guanajuato""","""Una parada obligada al venir a Guanajuato, pero 3 horas de fila y tener con lidiar con gente sin educación que se mete a la fila le restan un poco de encanto.""",México,Español,Móvil,2017-04-14,positivo
Femenino,21.0,Nacional,Malo,2,2,"""Momias NO""","""Mmmmm no quisiera volver a ir... ¿ver pura gente muerta? ¿En vacaciones? ¿Señoras con sus bebés? No sé ni porque fui.""",México,Español,Móvil,2017-04-13,negativo
Masculino,43.0,Internacional,Muy bueno,4,8,"""Es un atractivo imperdible""","""Atractivo turístico tradicional de la ciudad. No es recomendable si llevas niños menores de 12 años. Al menos eso me parece por los contenidos museográficos. Interesante el proceso físico e histórico del lugar.""",Ecuador,Español,Móvil,2017-04-13,positivo
Masculino,35.0,Internacional,Muy bueno,4,14,"""Buenas historias""","""El museo es pequeño, pero vale la pena conocer las momias de Guanajuato, es indispensable realizar la visita guiada, para conocer a detalle las leyendas e historias de cada uno de los huéspedes que habitan el museo, sin lugar a dudas, es una visita imperdible en la ciudad de Guanajuato.""",Argentina,Español,Móvil,2017-04-13,positivo
Masculino,47.0,Nacional,Excelente,5,5,"""Impactante y sorprendente""","""111 cuerpos de mujeres, hombres y niños momificados conforman la colección del Museo de las Momias de Guanajuato. Exhumados entre 1865 y 1989.   No cabe duda que es un patrimonio del Estado de Guanajuato para el mundo.""",México,Español,Móvil,2017-04-13,positivo
Masculino,62.0,Internacional,Excelente,5,195,"""A MUST""","""Increíble, histórico e interesante. Cómo se convirtieron en mamás, por qué y dónde fueron encontradas es parte de las razones para venir. Estás viendo un evento raro. Si estás cerca de Guanajuato, la visita es IMPRESCINDIBLE"".",República Dominicana,Inglés,Móvil,2017-04-13,positivo
Femenino,57.0,Internacional,Malo,2,11,"""Muy abandonado""","""Muy oscuro, no sabes ni por dónde caminas. Las vitrinas están viejísimas y los niños que platican las leyendas no se les entiende y repiten todo lo que está en el audio grabado de cada leyenda. Un lugar muy abandonado y viejo.""",Colombia,Español,Móvil,2017-04-12,negativo
Femenino,38.0,Nacional,Excelente,5,10,"""Indispensable en Guanajuato""","""¡No ir a ver las momias de Guanajuato es como no haber ido a Guanajuato! Es una de las atracciones mas simbólicas del estado. No está tan cerca del centro pero no es lejos. La visita toma como 30 minutos.""",México,Español,Móvil,2017-04-12,positivo
Femenino,45.0,Nacional,Excelente,5,48,"""Turismo""","""¡Espectacular! Excelente explicación por parte del guía. Es impresionante ver como esas personas se momificaron naturalmente sin ningún proceso de conservación.""",México,Español,Móvil,2017-04-12,positivo
Femenino,24.0,Nacional,Excelente,5,7,"""Experiencia de viaje""","""Es un lugar muy interesante, si eres una persona que no soportas nada que tenga que ver con muertos, cadáveres, muerte, etc. Entonces no te acerques ahí.""",México,Español,PC,2017-04-12,positivo
Masculino,63.0,Internacional,Muy bueno,4,47,"""No te lo puedes perder""","""Lo vez una y otra vez y sigues impresionando, a la familia le gusta. Es un poco tétrico, pero vale la pena…""",Costa Rica,Español,Móvil,2017-04-11,positivo
Masculino,30.0,Nacional,Excelente,5,26,"""Visita obligada en Guanajuato""","""Son muchas las atracciones de esta bella ciudad, pero el Museo de las momias de Guanajuato es visita obligada. Aprende a qué se debe que estos cadáveres se momificaron: ¿fué proceso natural?, ¿los sacaron de la tierra?, ¿cuál fué la primera momia descubierta?, ¿se exhiben sólo momias de adultos?. Ven y descubre ésto y mucho más.""",México,Español,Móvil,2017-04-11,positivo
Femenino,32.0,Nacional,Excelente,5,19,"""Muy buena para niños""","""Una opción que necesitas palomear al venir a esta ciudad. Sobre todo a los niños, les gusta mucho. Hay problemas con el estacionamiento.""",México,Español,Móvil,2017-04-11,positivo
Femenino,29.0,Internacional,Pésimo,1,102,"""Not for me""","""Esta es una reseña de una estrella, no porque el museo sea malo de ninguna manera, simplemente lo encontré bastante inquietante y me arrepentí de haberlo visitado. ¡Solo mi opinión!""",Estados Unidos,Inglés,Móvil,2017-04-09,negativo
Masculino,42.0,Internacional,Excelente,5,2,"""Really interesting""","""Es realmente interesante. Saber que todas esas personas estaban vivas un día y revivir su historia fue bastante sorprendente y ver la conservación idiopática"".",Estados Unidos,Inglés,Móvil,2017-04-08,positivo
Masculino,68.0,Internacional,Regular,3,11,"""Just What You Would Expect""","""Son personas muertas que no pagaron sus tarifas de cementerio. Algunos de ellos fueron enterrados vivos. Traiga a sus hijos de 13 años. Hicimos un juego para decidir con cuál nos gustaría menos despertar"".",Estados Unidos,Inglés,PC,2017-04-07,neutral
Femenino,35.0,Internacional,Malo,2,21,"""Not so much""","""No me gustan las momias, pero todos dijeron que realmente deberíamos ir, así que lo hicimos. No puedes caminar desde el centro de la ciudad si vas a dar un paseo de 20 minutos. Pensamos que podíamos y terminamos tomando un taxi después"". caminando unos 20 minutos y sin saber a dónde íbamos.Y caliente y CUESTA ARRIBA.
NADIE HABLA INGLÉS.
Hablo una buena cantidad de español rudimentario y lo disfruto y quiero hacer preguntas. Pero el guía egoísta no disminuyó la velocidad para los 4 angloparlantes en el grupo de aproximadamente 15. Otros invitados se ofrecieron a traducir, pero él no lo permitió y pasó a la habitación contigua, por lo que se perdieron lo que decía a continuación. Muy rudo.
Generalmente somos personas muy positivas y ahora viajeros del mundo. Esta no fue una gira amistosa. Vaya si quiere ir lejos de la ciudad y ver momias bien conservadas sin signos escritos en inglés o español, y escuche (probablemente) a un guía turístico en español. Su experiencia bien puede ser mejor que la nuestra. A menudo disfruto de los lugares que algunos críticos de TripAdvisor critican. Nos decepcionó"".",Estados Unidos,Inglés,Móvil,2017-04-06,negativo
Femenino,25.0,Nacional,Muy bueno,4,15,"""Visita obligatoria""","""Visita corta, en 30 minutos recorres el museo fácilmente, es importante traer cambio a la hora de pagar. Es interesante conocer este museo, es definitivamente un visita obligatoria si vas a Guanajuato.""",México,Español,PC,2017-04-05,positivo
Femenino,19.0,Nacional,Muy bueno,4,26,"""Interesante""","""Ultimámente las momias tambien tienen giras artísticas, pero de aquí es donde las mantienen la mayoría del tiempo.""",México,Español,PC,2017-04-03,positivo
Masculino,46.0,Internacional,Muy bueno,4,36,"""Interesante""","""Es un museo modesto pero te muestra lo que da lugar a este fenómeno, es interesante por lo insólito que es el proceso de momificación y las diferentes etapas de los cuerpos expuestos, sus ropajes y oficios.""",Venezuela,Español,PC,2017-04-02,positivo
Femenino,54.0,Internacional,Excelente,5,103,"""Worth the visit""","""Si te gusta asustarte, estimularte científicamente y simplemente asombrarte, este museo es increíble. Una colección de cuerpos momificados, esta es una visión de la cultura del centro de México. Una visita obligada si puedes manejar el hecho de que estás mirando cadáveres. . Vea las fotos adjuntas"".",Estados Unidos,Inglés,Móvil,2017-04-02,positivo
Femenino,54.0,Internacional,Regular,3,4,"""Visita Momias de Guanajuato""","""Falta más dirección con guía, los audiovisuales están muy concretos, falta más datos históricos, es muy corto el recorrido, cuenten leyendas relacionados con exhibición.""",Venezuela,Español,Móvil,2017-03-31,neutral
Femenino,38.0,Internacional,Regular,3,14,"""A must see Museum""","""El recorrido solo duró unos 30 minutos; se brinda buena información, sin embargo, tenía la impresión de que era un recorrido más largo. El museo está lejos del centro de la ciudad, por lo que creo que el taxi tardó más en llegar al museo que El recorrido real, aunque es informativo, podría ser mejor"".",Perú,Inglés,PC,2017-03-30,neutral
Femenino,26.0,Internacional,Muy bueno,4,20,"""Interesting""","“Si vas a Guanajuato, lo más probable es que estés de visita. Es muy interesante ver cuántos cuerpos aún se conservan a lo largo de los años, algunos aún con ropa. Se tarda unos 30-40 minutos en caminar, dependiendo de qué tan rápido camines alrededor de la exposición"".",Estados Unidos,Inglés,Móvil,2017-03-30,positivo
Masculino,38.0,Nacional,Regular,3,9,"""Muy regular, sólo por curiosidad vale la pena ir""","""Nada extraordinario y mas bien un poco morboso el rollo. El recorrido es pobre y corto y el sentimiento generado no es para nada agradable.""",México,Español,Móvil,2017-03-29,neutral
Masculino,30.0,Nacional,Muy bueno,4,78,"""Contacto con la muerte""","""Es una visita única, diferente a lo que uno ve en cualquier otra ciudad mexicana, el lugar invita a la reflexión sobre nuestra propia mortalidad. Los cuerpos ahí dentro impresionan (dicen que roban energía).""",México,Español,Móvil,2017-03-27,positivo
Masculino,38.0,Internacional,Muy bueno,4,345,"""Interesting but not fantastic""","""Estuvimos en GTO durante una semana, así que tuvimos tiempo de visitar el museo de las momias. Si tiene poco tiempo, no se perderá nada si no puede acomodarlo. Tomamos un taxi desde la parte antigua. de la ciudad. La entrada es barata, pero el museo es muy básico, por lo que es un precio justo. Momias en algunos casos, algunos letreros: puedes ver todo el museo en 15 minutos. Afuera hay algunas tiendas de recuerdos"".",Estados Unidos,Inglés,PC,2017-03-27,positivo
Femenino,59.0,Internacional,Excelente,5,150,"""Museo para observar""","""Fui al Museo de las momias e intenté ir allí. No era una momia hecha artificialmente, pero era diferente. Tenía la momia más joven del mundo, así que vi muchas pinturas de momias para bebés en los imanes y camisetas que vendí en Nahaha. Los que son escépticos son realmente momias reales, así que debes considerar la posición. Debido al clima seco, el cuerpo se ha convertido en una momia por sí mismo. Hay pelo, uñas y garras. La tarifa de admisión de la cámara está disponible por separado.""",Corea del Sur,Coreano,Móvil,2017-03-24,positivo
Masculino,26.0,Nacional,Muy bueno,4,115,"""Debes visitarlo""","""Es de lo mas icónico que hay en esta ciudad, la entrada cuesta MXN $57 por persona. Para poder usar tu cámara y sacar fotos debes pagar un permiso (MXN $22) pero, curiosamente, nosotros lo pagamos y nadie nunca nos lo pidió, pero hay que cumplir reglas. El museo se compone de unas cuantas (como 4 o 5) pequeñas salas con las 'momias' exhibidas en vitrinas. Es increíble el grado de conservación de éstas. Hay algunas que tienen una pequeña explicación. Una vez que entras, la visita no te tomará mas de una hora pero a esto hay que sumarle la fila para la taquilla (puede ser de hasta 1 hora). Los tours que contratas en el jardín de La Paz en el centro te pueden traer hasta acá y solo algunos te esperarán a la salida. De todas formas, el regreso lo puedes hacer a pie (unos 15 minutos caminando y es de bajadita).
¿Vale la pena ir? ¡Si claro! pero déjalo para el final del día.""",México,Español,PC,2017-03-23,positivo
Masculino,29.0,Nacional,Excelente,5,30,"""Dura poco el recorrido""","""Es posible tomar fotos con celular solamente se paga cuando se introduce cámaras profesionales. Actividad para las mañanas.""",México,Español,PC,2017-03-23,positivo
Femenino,25.0,Internacional,Muy bueno,4,26,"""Very Interesting Museum""",“Es un museo pequeño pero rico en cultura. Es muy interesante entender esta parte de la historia de Guanajuato”.,Canadá,Inglés,Móvil,2017-03-23,positivo
Masculino,41.0,Nacional,Regular,3,29,"""Visita obligada al mítico Museo de las Momias""","""En verdad todo turista tiene que visitar el museo de las Momias de Guanajuato, a diferencia de otro tipo de momias estas, están momificadas por un proceso natural, es verdad el museo no es el mejor del mundo en instalaciones y hasta falta de organizacion cuando la cantidad de turistas son demasiados, lo que si es verdad que dejando de lado las instalaciones es una visita que llevara tu mente al pasado desde el momento que vas la primera momia su vestimenta.""",México,Español,PC,2017-03-22,neutral
Femenino,25.0,Nacional,Regular,3,50,"""Tienes que ir, pero no vale tanto la pena""","""Igual es un lugar al que tienes que ir por tradición, pero, no es lo que esperaba, mi madre comentó que ya no están tan conservadas como antes, que eran más, tienes que esperar para pasar casi dos horas, están mal organizados, algunas momias si te impactan, pero es mucho tiempo esperando para lo que ves.""",México,Español,PC,2017-03-22,neutral
Masculino,40.0,Internacional,Regular,3,12,"""One of the well known attractions""","""Museo extraño. Bueno, en un clima seco, los cuerpos humanos muertos se secan y pueden momificarse. Una vez que hayas visto tres o cuatro de estos especímenes disecados con mechones de cabello y genitales arrugados, habrás visto suficiente. No es una visita obligada en mi libro .""",Canadá,Inglés,Móvil,2017-03-22,neutral
Femenino,21.0,Nacional,Excelente,5,2,"""Las tías de México""","""Ora sí que lo esperado, cadáveres muy secos y bien conservados. Algo diferente, no apto para gente sensible, la momia de un bebé​ de 6 meses increíble, el lugar limpio ventilado y todo en vitrinas.""",México,Español,Móvil,2017-03-21,positivo
Masculino,53.0,Nacional,Malo,2,2,"""Sucio y poco agradable""","""El lugar del museo está muy feo. Guanajuato es muy bonito y éste se sale de esa percepción. Sucio, no hay bancas para los que están afuera. Los lugares para comer muy feos y sucios.""",México,Español,PC,2017-03-20,negativo
Masculino,25.0,Nacional,Malo,2,11,"""Esperaba más""","""Me tocó esperar en una fila de 1 hora y media para poder entrar a comprar los boletos, después me tocó esperar en otra fila para entrar, el costo no me pareció adecuado a causa de la espera y los guías te piden cooperación voluntaria por un paseo pequeño y sólo unas cuantas momias. Esperaba mucho más.""",México,Español,Móvil,2017-03-20,negativo
Masculino,66.0,Internacional,Regular,3,165,"""No recomendado para niños""","""Estaba casi en el borde del gusto. Uno debería haber establecido especialmente para los niños un límite de edad, ya que en el grupo con el que fuimos, hubo 6 niños menores. Cadáveres bien conservados  pero los niños comenzaron a llorar. No necesariamente una necesidad para mí.""",Alemania,Alemán,PC,2017-03-19,neutral
Femenino,33.0,Internacional,Regular,3,19,"""Sobrepasados""","""Les falta mucha organización para manejar el volumen de gente que se da en días festivos. Ojalá cuiden más ese aspecto, desorden en las filas, sin control en los grupos de acceso…""",Uruguay,Español,Móvil,2017-03-19,neutral
