Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,25.0,Nacional,Excelente,5,48,"""Increíble lugar""","""Esta atracción se encuentra en el centro historico de la ciudad, la cual deberas recorrer caminando para que logres apreciar su esplendor.""",México,Español,PC,2017-03-27,positivo
Femenino,72.0,Internacional,Excelente,5,150,"""Hits Guanajuato""","""Los puntos de referencia que se pueden encontrar a simple vista en el mirador. Llamado edificio amarillo pone de manifiesto las hermosas fotos que toma, restaurante al aire libre Lotta en la parte frontal de la catedral es mucho más caro que el precio en otro lugar.""",Corea del Sur,Coreano,Móvil,2017-03-24,positivo
Masculino,,Internacional,Excelente,5,88,"""Lent""","""Estaba en la ciudad para reuniones y fui a un servicio de Cuaresma una noche. Estaban rezando el rosario. La basílica es hermosa y estoy muy contenta de haber ido"".",Estados Unidos,Inglés,Móvil,2017-03-22,positivo
Masculino,,Nacional,Excelente,5,4,"""¡Preciosa!""","""En una belleza colonial digna de apreciar ubicada en el centro de la ciudad de guanajuato punto obligado en su proxima visita.""",México,Español,PC,2017-03-21,positivo
Masculino,53.0,Nacional,Excelente,5,262,"""Bellísima basílica barroca con decoracion neoclásica""","""En el centro de la ciudad, punto de encuentro para visitarla e iniciar el recorrido peatonal del Centro Historico, de dia es excelente pero de noche iluminada es extraordianaria, sobresale por el colorido de sus muros contrastando con la cantera.""",México,Español,PC,2017-03-21,positivo
Femenino,44.0,Nacional,Muy bueno,4,108,"""Gran plaza""","""La iglesia no tiene un interior muy original pero la plaza y el sitio donde se encuentran lo hacen un lugar maravilloso para tomar fotos en Guanajuato. El amarillo lo hace contrastar maravillosamente si hay un buen cielo azul.""",México,Español,PC,2017-03-21,positivo
Masculino,65.0,Internacional,Muy bueno,4,1495,"""The main church of Guanajuato with unique architecture and colors""","""La arquitectura es bastante única y los estilos son diferentes, según el momento de la construcción y las renovaciones. Como en la mayoría de las iglesias de la zona, el exterior es más interesante y original que el interior"".",Estados Unidos,Inglés,PC,2017-03-19,positivo
Femenino,67.0,Internacional,Excelente,5,4,"""Beautiful""","""Todas las iglesias en las que nos detuvimos mientras estuvimos en Guanajuato y las áreas circundantes eran hermosas y han sido bien mantenidas. Es sorprendente que el área en sí sea tan antigua y haya tanto para ver y hacer"".",Estados Unidos,Inglés,PC,2017-03-18,positivo
Masculino,58.0,Internacional,Excelente,5,204,"""Hermosa iglesia hispana""","""Agradable de ver, en el centro de la ciudad imposible no entrarvi.entrata fotos gratis, pero prohibidas cuando hay servicios religiosos en curso.""",Italia,Italiano,PC,2017-03-15,positivo
Masculino,46.0,Nacional,Muy bueno,4,599,"""Aún no decido si me gusta mas de día o de noche""","""Esta espectacular basílica en el centro de la ciudad es simplemente hermosa tanto de día como de noche, definitivamente su visita es una parada obligada.""",México,Español,PC,2017-03-15,positivo
Femenino,,Internacional,Excelente,5,326,"""Padre not too busy to help""","""Esperábamos una breve visita con el sacerdote. Aunque la misa comenzó en menos de media hora, se tomó unos minutos después del inicio programado de la misa para estar con nosotros. Fue amable y cortés"".",Estados Unidos,Inglés,PC,2017-03-13,positivo
Masculino,32.0,Internacional,Excelente,5,151,"""Ancient elegance""","""Esta basílica está cerca del centro de la ciudad. Siempre hay actividades y eventos callejeros alrededor de la basílica"".",Estados Unidos,Inglés,PC,2017-03-09,positivo
Femenino,19.0,Internacional,Excelente,5,4,"""Stunning!""","""Guanajuato no solo es una ciudad increíble, ¡también tiene las iglesias más hermosas! ¡Son impresionantes, especialmente la Basílica! ¡Asegúrate de planificar una visita a esta impresionante iglesia!""",Estados Unidos,Inglés,PC,2017-03-07,positivo
Femenino,22.0,Nacional,Muy bueno,4,34,"""Iglesia""","""Muy bonita iglesia por fuera, es padre verla desde lejos para ver toda su iluminacion, por dentro no es wow pero vale la pena vistarla.""",México,Español,Móvil,2017-03-06,positivo
Masculino,50.0,Internacional,Excelente,5,196,"""Beautifully colored church with exceptional crystal lighting""","""Esta iglesia realmente se destaca en el centro histórico y tiene un órgano inusual y muchas lámparas de cristal"".",Estados Unidos,Inglés,PC,2017-03-05,positivo
Masculino,72.0,Internacional,Excelente,5,36,"""Guanajuato""","""Hermosa basílica. Vale la pena fotografiar. estilo colonial. Fuera celebrado en un hermoso color amarillo. Me volvería a visitar esta basílica de nuevo cuando estoy en Guanajuato.""",Canadá,Inglés,Móvil,2017-03-02,positivo
Masculino,44.0,Internacional,Muy bueno,4,72,"""Es la catedral de Guanajuato""","""Es especialmente agradable para admirar la fachada en la tarde del día soleado, interior L' es admirable. La iglesia está dedicada a la Virgen y, como siempre, incluso a la Virgen de Guadalupe.""",Italia,Italiano,PC,2017-02-27,positivo
Femenino,31.0,Internacional,Excelente,5,110,"""Bonita Basilica ... a must see day & night""","""Ella es una belleza... especialmente a la luz de la tarde con el hermoso cielo azul de Guanajuato. Asegúrate de regresar por la noche para verla hermosamente iluminada. La Basílica es uno de los 15 lugares históricos que se iluminan por la noche. ¡Simplemente impresionante para pasear por las calles día y noche!""",Estados Unidos,Inglés,PC,2017-02-18,positivo
Femenino,61.0,Internacional,Muy bueno,4,59,"""Es preciosa""","""La Basílica de Nuestra Señora de Guanajuato es una joya de la corona. Te recomiendo que la visites tanto de día como de noche es un lugar espectacular para contemplarlo iluminado por la noche.""",España,Español,PC,2017-02-17,positivo
Masculino,,Nacional,Excelente,5,146,"""Grandiosa y hermosa, este gran icono de la ciudad es de lo mejor""","""Es de lo mejor, esta atracción, esta súper cerca de todo lo que debes ver y conocer en guanajuato, sin duda vívela.""",México,Español,PC,2017-02-14,positivo
Masculino,36.0,Internacional,Excelente,5,10,"""Muy bonito lugar y mas de noche""","""Lugar muy colorido y no lo puedes dejar pasar de vista construcciones hermosas sin duda un lugar icono de Guanajuato.""",Chile,Español,PC,2017-02-10,positivo
Masculino,27.0,Nacional,Muy bueno,4,37,"""Hermosa""","""La Basilica de Nuestra Sra. de Guanajuato es un lugar obligado para visitar ya que en lo personal me resulta hermosa por dentro y por fuera, el medificio es una de las mejores postales que tiene Guanajuato y no podràs irte sin tomarte una fotografia desde su exterior.""",México,Español,PC,2017-02-01,positivo
Femenino,23.0,Nacional,Excelente,5,7,"""¡Visita obligada!""","""Si vas a Guanajuato no puedes dejar de visitar la Basílica de nuestra Sra de Gto, visité muchas iglesias durante mi recorrido por Gto y Qro, y sin duda este lugar cuenta con el interior más hermoso, y su exterior también es impresionante y como me dijeron si no visitas la Basílica es como no haber ido a Guanajuato.""",México,Español,PC,2017-01-30,positivo
Masculino,,Nacional,Muy bueno,4,7,"""Hermosa""","""Se terminó de construir en 1696 , ubicada en la plaza de la paz. Con un estilo barroco pero que durante el siglo XIX fue reconstruido con elementos neoclásicos.""",México,Español,PC,2017-01-26,positivo
Masculino,42.0,Internacional,Excelente,5,81,"""Beautiful, massive and alive""","""La basílica tiene vista a una placita encantadora en una calle peatonal principal en GTO. Entramos para hacer un recorrido, orar y tuvimos la suerte de ver muchos adorables bebés mexicanos y sus bautismos. Pocos mendigos, a diferencia de Dolores Hidalgo, donde cada iglesia tenía varios. Un buen respiro de la ciudad.""",Vietnam,Inglés,PC,2017-01-24,positivo
Masculino,56.0,Internacional,Excelente,5,317,"""You know you are near the centre when you see this""","""Guanajuato es un poco como un laberinto con un diseño aleatorio. Una vez que ves la gran iglesia amarilla, ¡no estás lejos del teatro y la universidad! ¡Revisa tus mapas porque puedes conseguir muchos fácilmente! (que es parte de la diversión) """,Inglaterra,Inglés,PC,2017-01-18,positivo
Masculino,56.0,Nacional,Muy bueno,4,12,"""Hermosa""","""Hermosa construcción en la Plaza de la paz. Permanece cerrada a menos que haya servicio. A un costado se encuentra la Galería Mariana. De noche está iluminada y ofrece una vista preciosa.""",México,Español,Móvil,2017-01-18,positivo
Femenino,20.0,Nacional,Excelente,5,45,"""Hermosa""","""Es una catedral muy bonita, por lo que pude observar es muy concurrida ya que de la misa de 8 am salía muchísima gente, me aloje en un hotel al costado de esta, así que las campanas no eran el mejor despertador pero es parte de la experiencia. de noche su iluminación es magnifica.""",México,Español,PC,2017-01-17,positivo
Femenino,60.0,Internacional,Excelente,5,56,"""Fantastic spectacle""","""He querido ver este edificio desde hace algunos años después de leer sobre él en mi revista y no me decepcionó. Situado directamente en el Centro con un hermoso jardín en el frente, hace que las fotos sean increíbles tanto de día como de noche. Muy impresionante .""",Canadá,Inglés,Móvil,2017-01-15,positivo
Masculino,46.0,Nacional,Regular,3,131,"""Hermoso lugar""","""La construcción exterior no le hace honor al diseño interior, el cual es excelente. De noche la iluminación le da un toque muy especial a este lugar.""",México,Español,Móvil,2017-01-15,neutral
Masculino,52.0,Internacional,Excelente,5,397,"""¡Una joya!""","""De hecho, el atractivo de la ciudad, tanto por fuera como por dentro, es precioso! Tomar fotos desde todos los ángulos, la noche es más bella.""",Brasil,Portugués,PC,2017-01-14,positivo
Femenino,19.0,Nacional,Regular,3,3,"""Tour en Guanajuato""","""La Basílica esta super bonita por dentro, y en verdad la recomiendo...pero tampoco tampoco es la mejor...pero si esta muy bonita.""",México,Español,Móvil,2017-01-13,neutral
Femenino,21.0,Nacional,Excelente,5,54,"""¡¡Hermosa iglesia!!""","""Si van a Guanajuato la van a ver, es majestuosa y saber que fue construida hace más de 400 años impresiona.""",México,Español,Móvil,2017-01-09,positivo
Masculino,60.0,Internacional,Muy bueno,4,570,"""Most visually striking and historically important church""","""Encontrará 23 iglesias y edificios religiosos en el área relativamente pequeña del centro de Guanajuato, pero este es el más importante. La basílica se construyó inicialmente en 1671, pero fue remodelada para demostrar la riqueza de los principales Barones de Plata después de la independencia de México de España. Dentro de la iglesia encontrará una imagen de la Virgen María con incrustaciones de joyas que estuvo escondida durante 800 años en una cueva por los moros durante las invasiones de España. En 1557, este artefacto sagrado fue obsequiado por el rey Felipe II en reconocimiento. de producir grandes cantidades de plata para la monarquía española. La basílica fue diseñada en estilo barroco mexicano"".",Alemania,Inglés,PC,2017-01-08,positivo
Masculino,,Nacional,Muy bueno,4,45,"""Visita vacacional""","""Hermosa basílica con gran historia. Importante visitarla de noche, ya que está iluminada y se ve hermosa.""",México,Español,PC,2017-01-04,positivo
Femenino,67.0,Internacional,Muy bueno,4,885,"""Most important church in the city""","""Nos alojamos en la misma plaza que la basílica, por lo que era fácil de ver, visitar a todas horas, etc. Nos detuvimos para asistir a una misa, vimos dos bodas y nos encantó el hermoso interior dorado. Fue realmente magnífico. """,Estados Unidos,Inglés,PC,2016-12-31,positivo
Masculino,42.0,Nacional,Excelente,5,21,"""Beautiful and Spectacular""","""Esta es una iglesia con una belleza impresionante. El día que la visitamos, hubo una misa y luego una boda. Por supuesto, cualquier visitante debe respetar que esta no es solo una atracción turística, sino una iglesia católica en pleno funcionamiento"".",México,Inglés,PC,2016-12-27,positivo
Femenino,55.0,Nacional,Excelente,5,11,"""Interesante historia""","""Nos contaron la historia de la Virgen del Rosario y su difícil llegada desde España a La Basílica de Nuestra Señora de Guanajuato. Me hubiera gustado grabarla, la joyería local, narra la historia en plata.""",México,Español,PC,2016-12-27,positivo
Masculino,61.0,Nacional,Excelente,5,123,"""Basílica de Guanajuato""","""Hermosa basílica por dentro y fuera. En ella encontrarás a la Virgen más antigua llegada a América. Es del 1657 su contruccion aproximada, recomiendo visitarla de noche. Es muy hermosa su iluminación. Me da gusto verla restaurada.""",México,Español,Móvil,2016-12-25,positivo
Femenino,29.0,Internacional,Excelente,5,83,"""Beautiful place to have posadas""","""Fuimos a una linda posada allí, y mi hijo adolescente y yo coincidimos en que es una iglesia increíblemente hermosa y que el ambiente es impresionante. Las estatuas de los santos que sostienen cientos de cintas con las esperanzas de la gente escritas en ellas son conmovedoras. Una iglesia preciosa y un lugar increíble que hay que ver"".",Vietnam,Inglés,Móvil,2016-12-22,positivo
Femenino,40.0,Nacional,Excelente,5,22,"""¡¡Excelente Visita!! :D""","""Más que solo palabras, merece aplausos, una estadía muy romántica y alegre con mi pareja en la ciudad de Guanajuato, tiene muy bellos puntos de turismo que se pueden visitar caminando, sin la necesidad de tomar algún transporte!! ¡¡Hermosa basílica, muy colorida, la verdad vale la pena tomarse la foto y visitarla por dentro!! Visiten Guanajuato!!""",México,Español,PC,2016-12-21,positivo
Masculino,54.0,Nacional,Regular,3,62,"""There are better churches""","""Una iglesia más o menos promedio, hay iglesias más espectaculares en Guanajuanto, algunas con tanto oro que te dejarán boquiabierto"".",México,Inglés,PC,2016-12-21,neutral
Femenino,60.0,Internacional,Muy bueno,4,28,"""Iconic""","""Es una visita obligada, pero en mi opinión, más por su fama. Sinceramente, no me impresionó demasiado. Hemos estado en iglesias con una arquitectura muy superior en México. Soy un amante de la arquitectura española antigua, así que esperaba para ser más grandioso de lo que resultó ser. Sin embargo, si está de visita por motivos religiosos, vale la pena totalmente su tiempo "".",Estados Unidos,Inglés,Móvil,2016-12-21,positivo
Masculino,20.0,Internacional,Excelente,5,79,"""Una basílica brillante""","""Admiro mucho a los arquitectos de Guanajuato por el poder de dominar el color. La catedral más brillante que he visitado pero me impresionó mucho.""",Perú,Español,PC,2016-12-15,positivo
Masculino,53.0,Internacional,Muy bueno,4,620,"""A Fine Church""","""La iglesia está muy bien iluminada por la noche y uno puede sentarse en un café al otro lado de la plaza, contemplando su belleza. La iglesia tiene líneas hermosas y un campanario atractivo. El interior tiene una estructura y un esquema de colores atractivos. Sin duda representativa de otros grandes catedrales mexicanas. Vale la pena echarle un vistazo"".",Canadá,Inglés,PC,2016-12-15,positivo
Masculino,25.0,Internacional,Regular,3,51,"""Baroque""","""Iglesia muy ornamentada con inclinaciones españolas, pero tiene su propia influencia mexicana en los detalles más finos. Es una pequeña basílica, por lo que no se tarda mucho en verla"".",España,Inglés,Móvil,2016-12-08,neutral
Masculino,57.0,Nacional,Excelente,5,97,"""Stunning!""","""Todos mis amigos terminan tomando fotos de esta hermosa iglesia. Un testimonio de la riqueza que tuvo Guanajuato durante más de 500 años"".",México,Inglés,PC,2016-12-06,positivo
Masculino,38.0,Internacional,Muy bueno,4,197,"""¡¡Hermosa iglesia!!""","""Iglesia que está cerca del sitio de mayor movimiento de la parte histórica y cerca del teatro, la forma de arquitectura de la iglesia es muy bonita.""",Brasil,Portugués,Móvil,2016-11-30,positivo
Femenino,33.0,Internacional,Excelente,5,13,"""Hermosa iglesia""","""La iglesia es muy bella, de día y de noche también. Tiene una gran iluminación. Lo mejor es que la ubicación que tiene es en una plaza encantadora. Parece que estás en Europa.""",Guatemala,Español,Móvil,2016-11-30,positivo
Masculino,38.0,Internacional,Muy bueno,4,582,"""Picturesque""","""Bonita iglesia en colores llamativos en el centro principal de la ciudad. El interior también es muy bonito, no esperaba el nivel de graduado cuando entré. Ubicada en el medio de la acción"".",Estados Unidos,Inglés,Móvil,2016-11-27,positivo
Femenino,63.0,Internacional,Muy bueno,4,29,"""Hermosa iglesia que emerge de color amarillo en la noche""","""Inmediatamente iglesia notable entra en el Guanajuato. Por la noche, el exterior del reportaje también es impresionante, pero el interior también es muy bonita. El interior es, las personas que se quedan en la estancia, porque la impresión varía con el día y la noche, creo que además me gusta también la diferencia.""",Japón,Japonés,PC,2016-11-27,positivo
Masculino,42.0,Internacional,Muy bueno,4,751,"""¡Muy bonita!""","""Especialmente por la noche, vale la pena ir a tomar algunas fotos. Day también da buenos ángulos. Nada q visita de 5 minutos.""",Brasil,Portugués,PC,2016-11-25,positivo
Masculino,60.0,Internacional,Excelente,5,133,"""Basílica""","""Iglesia del siglo XVII enfrente de la plaza la Paz contiene una escultura de la Virgen patrona de la ciudad, el interior de l aiglesia es impresionante con espectaculares lamparas venecianas.""",Venezuela,Español,PC,2016-11-24,positivo
Masculino,55.0,Nacional,Excelente,5,14,"""Icono de Guanajuato""","""Símbolo de Guanajuato junto con el Teatro Juarez y la Universidad de Guanajuato, de las principales edificios a visitar.""",México,Español,PC,2016-11-23,positivo
Femenino,24.0,Nacional,Excelente,5,13,"""Hermosa por dentro""","""La historia de esta Basílica es increíble y adentro esta hermosa. Vale la pena quedarse a escuchar la misa.""",México,Español,PC,2016-11-21,positivo
Femenino,56.0,Nacional,Muy bueno,4,39,"""Imprescindible en Guanajuato""","""Situada en el centro de la ciudad, es un magnifico edificio, el exterior destaca por su colorido y en el interior destacan los altares. Está rodeada de restaurantes y de comercios. Por la noche está iluminada y la zona tiene un gran encanto.""",México,Español,PC,2016-11-20,positivo
Masculino,60.0,Internacional,Muy bueno,4,127,"""No exceda la catedral""","""Vi una catedral la misa, porque los creyentes. Mientras ve la misa era grande estar implicado en una persona apropiada. Dentro de la catedral yippeujiman ordenado una línea amarilla era una sensación de calma.""",Corea del Sur,Coreano,Móvil,2016-11-20,positivo
Masculino,52.0,Internacional,Muy bueno,4,684,"""La principal de Guanajuato""","""Esta basilica es la principal y mas colorista de la ciudad. Esta en el centro de la ciudad y es la preferida de los habitantes de esta ciudad. Iglesias la verdad que hay para todos los gustos y para tomar y dejar , pero esta es la principal y los alrededores son pura vida.""",España,Español,Móvil,2016-11-19,positivo
Masculino,40.0,Internacional,Excelente,5,82,"""BASÍLICA""","""MARAVILLA MEXICANA , Guanajuato ciudad de contrastes y belleza exhuberante, momnias, gastronomia y mas disfrutaras en esta tierra.""",Colombia,Español,PC,2016-11-18,positivo
Masculino,36.0,Internacional,Excelente,5,33,"""Basilica of Our Lady of Guanajuato""","""Hermoso edificio por dentro y por fuera. Está ubicado en el centro de la ciudad, muchas otras atracciones locales están alrededor de la iglesia, bancos, tiendas, restaurantes y tiendas. Por dentro es hermoso y puede tomar fotografías si lo desea. Por la noche está iluminado y también lo usamos como un gran punto focal para orientarnos por la ciudad en los primeros días"".",Costa Rica,Inglés,PC,2016-11-15,positivo
Femenino,41.0,Internacional,Muy bueno,4,36,"""Bonita iglesia""","""Es una iglesia muy bonita que no puedes dejar de visitar si vas a Guanajuato. Su arquitectura por fuera es austera pero por dentro te deslumbra! Se nota que es muy antigua pero está muy bien conservada.""",Argentina,Español,PC,2016-11-13,positivo
Masculino,,Internacional,Excelente,5,36,"""Wonderful our Lady of Guanajuato""","""Guanajuato y esta Basílica de Nuestra Señora es un lugar único para visitar. Ciudad llena de atracciones e inframundo, viajas en túneles, te lleva a la antigüedad. Puedes pasar tiempo adentro moviéndose entre estatuas y fotografías disfrutando de cada detalle y colores vibrantes. Y un lugar increíble para quedarse y orar"".",Polonia,Inglés,PC,2016-11-11,positivo
Femenino,20.0,Nacional,Excelente,5,67,"""Muy bonita""","""Es la iglesia que da el toque a la ciudad de Guanajuato tanto por su ubicación como arquitectura. Muy bonita. Imprescindible visitar.""",México,Español,Móvil,2016-11-09,positivo
Masculino,,Nacional,Excelente,5,55,"""Basílica o palacio""","""No sabía si persinarme o seguir viendo una construcción emblemática sin mayor dudas una representación del estado que te dejará cautivado.""",México,Español,Móvil,2016-11-06,positivo
Masculino,72.0,Internacional,Excelente,5,238,"""Major attraction""","""Simplemente entre, siéntese y disfrute del ambiente perfecto de esta iglesia. Nos quedamos una hora completa y disfrutamos cada minuto"".",Estados Unidos,Inglés,Móvil,2016-10-31,positivo
Masculino,44.0,Nacional,Excelente,5,63,"""Hermosa catedral""","""Una de las más antiguas Catedrales de México, su ubicación e incorporación en el trazado de la ciudad, además de sus bellos interiores, la hacen visita obligada.""",México,Español,PC,2016-10-26,positivo
Femenino,27.0,Nacional,Muy bueno,4,13,"""Preciosa la basílica""","""Es una muy buena opción para visitar si vienes a Guanajuato ya que es hermosa y más si la vez de noche pues tiene una iluminación escénica muy bonita.""",México,Español,Móvil,2016-10-26,positivo
Masculino,,Nacional,Excelente,5,6,"""Bella iglesia""","""Muy linda la iglesia tiene un estilo único, muy padre para tomas fotos. Hay misa cada hora los domingos.""",México,Español,PC,2016-10-24,positivo
Femenino,25.0,Nacional,Excelente,5,128,"""Center of everything!""","""Tiene todo cerca, así que si te pierdes, solo pídelo y listo. Vine al Festival Cervantino y estaba lleno, pero solo llega a las 10:30 am y podrás disfrutar de la iglesia muy bien"". Bueno :)""",México,Inglés,Móvil,2016-10-22,positivo
Masculino,67.0,Nacional,Muy bueno,4,2,"""Visiten también la Galería Mariana de la Basílica""","""La Basílica es hermosa pero no ofrece mucha información al turista. Al lado, en la antigua sacristía, esta la recién renovada Galería Mariana que subsana este déficit. Es un hermoso lugar con unos tesoros impresionantes. Esta abierta miércoles a domingo de 10 a 15 horas. Valdría la pena incorporarlo como atracción pero se de Guanajuato.""",México,Español,Móvil,2016-10-20,positivo
Masculino,33.0,Nacional,Muy bueno,4,44,"""¡Hermosa!""","""Es la típica iglesia, que esta en el corazón de la ciudad, se alza majestuosa, con su arquitectura que derrocha belleza y le da un toque precioso y nostálgico al lugar. Rodeado de cafés y comercios y edificios públicos que le acaban de dar un toque y realce especial.""",México,Español,PC,2016-10-19,positivo
Femenino,37.0,Nacional,Excelente,5,43,"""Santuario católico, historia viviente""","""Esta Basílica por sí sola es impresionantemente hermosa por dentro, obra de la arquitectura religiosa de la colonia, es imposible entrar y no maravillarse por ella y disfrutar el tiempo que desees en un ambiente de paz y recogimiento interior.""",México,Español,PC,2016-10-18,positivo
Masculino,60.0,Nacional,Muy bueno,4,600,"""An obligated visit in Guanajuato""","""He viajado por todo el mundo y he visto tantas catedrales e iglesias, que se necesita una realmente buena (Notre Dame, por ejemplo, St. Paul's, St Patrick's) para escribir algo sobre alguien. Yo Recomiendo visitarla 2 veces, una de día y otra de noche, por la noche se ilumina lo que le da a la iglesia y sus alrededores una sensación mágica de belleza única, durante el día es hermosa resaltando sus colores vibrantes. Como turista estoy seguro de que te encantará tu visita a esta Catedral.""",México,Inglés,PC,2016-10-14,positivo
Femenino,23.0,Nacional,Muy bueno,4,8,"""Otra opción de iglesias en Guanajuato""","""Hermosa basilica, accsesible, llena de colorido e historia. Recordar siempre guardar silencio y tomar fotos sin el flash.""",México,Español,Móvil,2016-10-04,positivo
Masculino,44.0,Internacional,Excelente,5,93,"""La catedral del Estado""","""Esta iglesia de gran tamano tiene en su interior arte sacro bello, sin duda un punto turistico obligado.""",Estados Unidos,Español,PC,2016-10-02,positivo
Femenino,51.0,Internacional,Regular,3,211,"""Its quite amazing""","""Es una hermosa iglesia en el centro de guanajuato, tiene una arquitectura hermosa y está pintada de un color brillante que se puede ver desde grandes distancias y está en el centro de muchos pequeños restaurantes"".",Estados Unidos,Inglés,Móvil,2016-09-28,neutral
Femenino,39.0,Internacional,Excelente,5,33,"""Guanajuato pintoresca""","""Guanajuato en todo su conjunto es una ciudad muy pintoresca, todo tiene encanto. Hay un mundo de excursiones cercas y es realemnte un lagar digno de conocer.""",Chile,Español,PC,2016-09-25,positivo
Femenino,30.0,Internacional,Excelente,5,532,"""Loved it!!""","""Pasé por delante de esta basílica cien veces. ¡Era preciosa, y su diseño y el área estaban muy bien hechos! He viajado por todo el mundo y he visto muchas basílicas, catedrales e iglesias, y esta es una de los más exclusivos! En primer lugar, recomiendo encarecidamente ver esto tanto de día como de noche. ¡Por la noche, está iluminado y tiene un toque romántico! Durante el día es hermoso, especialmente con el cielo azul. colores vibrantes. Siempre parecía estar pasando algo dentro y/o alrededor de la iglesia, así que sea paciente y entre cuando sea apropiado. El interior también era hermoso, no estaba exagerado. La plaza (si se puede llamar así ), era muy fotogénico y hermoso. Puedes caminar y obtener muchas vistas excelentes desde la basílica. En general, ¡no te lo puedes perder!""",Estados Unidos,Inglés,PC,2016-09-21,positivo
Masculino,,Nacional,Excelente,5,14,"""Hermosa""","""La Basílica es un hermoso Templo donde se venera la imagen de Ntra. Sra. de Guanajuanto del siglo XVI. Vale la pena visitarla sean creyentes o no.""",México,Español,PC,2016-09-19,positivo
Masculino,42.0,Nacional,Excelente,5,101,"""Bendita misa""","""Hermosa arquitectura. Fui a misa y me tomé muchas fotos en el interior y el exterior y por cierto compre unos ricos tamalitos que vendes las monjas, todo esta muy rico hay con ellas.""",México,Español,PC,2016-09-18,positivo
Femenino,31.0,Internacional,Excelente,5,9,"""Preciosa""","""Esta en el centro de Guanajuato, al rededor de ella esta llena de lugares emblemáticos, llena de restaurantes y bares.""",Perú,Español,Móvil,2016-09-16,positivo
Femenino,53.0,Nacional,Excelente,5,40,"""Ubicación y Arquitectura privilegiada""","""En pleno centro de Guanajuato. Con una arquitectura en el interior muy fina que se aprecia al máximo cuando está iluminada durante una misa. El órgano muy antiguo y precioso.""",México,Español,Móvil,2016-09-12,positivo
Femenino,24.0,Nacional,Excelente,5,25,"""Hermosa arquitectura""","""No soy muy religiosa pero debo reconocer que esta iglesia es hermosa y vale la pena conocer. Te transporta a tiempos muy antiguos y la decoración interior es esplendorosa. Definitivamente debes entrar a conocerla no te lleva más de una hora. Esta rodeada de comercios, cafeterías y de calles magníficas. Y también deben de verla desde el mirador ""El Pipíla"" se ve majestuosa.""",México,Español,PC,2016-09-08,positivo
Femenino,29.0,Nacional,Muy bueno,4,10,"""Muy linda""","""Es muy pintoresca, buena para tomarte fotos por afuera y por dentro, sólo que hay que ver los horarios de las misas para no interrumpir.""",México,Español,PC,2016-09-06,positivo
Masculino,22.0,Nacional,Muy bueno,4,39,"""¡Muy bonita! Muy cerca de la Universidad de Guanajuato""","""No soy religioso, y aún así, esta iglesia es bien bonita. Frene a ella tienes cafés para sentarte en un día de verano y disfrutar de una cerveza para hacer la pausa en tu camino. Después puedes ir a tomar la foto en la Universidad de Gto y después ir al Teatro Juárez.""",México,Español,PC,2016-09-06,positivo
Masculino,35.0,Internacional,Excelente,5,25,"""Hermoso color amarillo""","""Una de las bellas cosas que ver en esta ciudad donde claramente nunca se aburrirá durante mil cosas que ver.""",Italia,Italiano,PC,2016-08-30,positivo
Masculino,31.0,Nacional,Excelente,5,53,"""A basilica with an interesting story""","""Esta basílica es hermosa y está bien mantenida. La historia de sus torres es interesante y no es necesario hacer un recorrido para saber que puedes buscarla en Google o en línea. Cuando estás en el escalón más alto de su entrada, tienes una vista increíble vista de la plaza y de las calles.""",México,Inglés,PC,2016-08-28,positivo
Masculino,18.0,Nacional,Muy bueno,4,22,"""Colorida""","""Una iglesia en el centro de Guanajuato, muy bonita por dentro y por fuera, su ubicación, hace que siempre la veas, un lugar obligado para sacarse una foto.""",México,Español,PC,2016-08-23,positivo
Femenino,46.0,Internacional,Excelente,5,57,"""Maravillosa""","""Si viajas a Guanajuato no puedes perderte esta visita, es una iglesia maravillosa Ademàs en mayo cada dìa hay una procesiòn y una serenata a la virgen por su mes.""",Argentina,Español,PC,2016-08-11,positivo
Femenino,23.0,Internacional,Muy bueno,4,90,"""Imponente""","""Situada en una ciudad magica,donde cada callecita tiene algo en que detenerse,esta basilica es bellisima por dentro y por fuera.Vale la pena una parada en sus escaleras y observar lo que sucede en sus movidas calles.""",Perú,Español,PC,2016-08-10,positivo
Masculino,50.0,Internacional,Excelente,5,47,"""Beautiful Basilica""","""Visité la basílica mientras caminaba por la calle, es mágico los techos, el altar, todo es hermoso"".",Estados Unidos,Inglés,PC,2016-08-10,positivo
Femenino,45.0,Nacional,Muy bueno,4,352,"""Maravillosa iglesia. El corazón de Guanajuato""","""Iglesia típica del Bajío mexicano, con elementos arquitectónicos sobrios pero monumentales. Sus nichos internos dedicados a diversos santos son notables, asi como su altar y bóveda central. Las misas son muy recomendables en esta iglesia por el grado de recogimiento que se muestra. Muy llena de turistas nacionales y extranjeros. Muy recomendable.""",México,Español,PC,2016-08-09,positivo
Femenino,68.0,Nacional,Regular,3,162,"""Muy bonita por fuera....por dentro nada espectacular""","""Al ver la Basílica por fuera, imaginas que por dentro sera muy bonita, con adornos y figuras espectaculares.....mentira no hay nada así; realmente es MUY sencilla, aunque no se pierde nada entrando.""",México,Español,PC,2016-08-08,neutral
