Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,,Nacional,Excelente,5,17,"""Tour""","""Muy sabroso mucha variedad de comida muy buen ambiente muy buenos precios para comer y comprar recuerditos y dulces típicos de la región.""",México,Español,Móvil,2017-05-23,positivo
Masculino,18.0,Nacional,Excelente,5,23,"""La Panacea de los Souvenirs""","""En lugar queda en el centro de la ciudad. Es grande. Podrías dejarlo para el final porque allí vas a encontrar todos los recuerdos, souvenirs, camisas, comida,etc., que quieras. Todo lo que vendían en los demás lugares de Guanajuato estaban en el Mercado Hidalgo,y más barato. Tal ves encuentres en otros sitios muy específicos del Estado cosas más lindas, pero creo que es de saber buscar bien en el Mercado Hidalgo.""",México,Español,PC,2017-05-19,positivo
Femenino,66.0,Nacional,Regular,3,169,"""Solo su arquitectura""","""Recordaba el Mercado lleno de colorido y artesanías, hoy lo vi abandonado y sin colorido. Desayunamos a un costado del mercado y dude de su limpieza ( pero ya teníamos mucha hambre) ojalá y quiten tanta artesanía China y vendan las bellezas que ofrece México.""",México,Español,Móvil,2017-05-17,neutral
Femenino,,Internacional,Muy bueno,4,26,"""Small market but good lunch""","""Este mercado es pequeño pero es agradable visitarlo por la tarde. Hay un nivel superior con baratijas y camisetas, pero nos quedamos en el nivel principal con la comida. Hay muchas opciones de almuerzo donde puedes comer en el puesto. Tenía deliciosamente tacos picantes de cerdo aquí y todo sabía muy fresco"".",Estados Unidos,Inglés,Móvil,2017-05-13,positivo
Masculino,28.0,Internacional,Muy bueno,4,35,"""Compras""","""El mercado Hidalgo es un lugar donde se puede ir a comer muy rico y se pueden comprar algunas cosas para recordar el viaje.""",España,Español,PC,2017-05-12,positivo
Masculino,59.0,Internacional,Regular,3,380,"""No es diferente ...""","""Camisetas, esqueleto, bienes de Frida Kahlo, es probable caramelo dulce, etc., no es diferente de otras ciudades de México surtido. Yo no compro la motivación que surge tan completamente que no están interesados. No se encontró café y chocolate mexicano, que quería comprar.""",Japón,Japonés,Móvil,2017-05-10,neutral
Femenino,38.0,Internacional,Muy bueno,4,17,"""Se recomienda mejorar comida""","""México chuleta de cerdo de capa delgada de comida y bebida dulce de arroz, y comimos en el mostrador pidieron a la horchata para el almuerzo. Es como una salida de la cafetería Después de comer en Yoshinoya sensación de Japón, pero es simplemente agradable para descansar y comer y crujiente. Incluso si no puede española es fácil, así que preguntamos a Porufaboru apuntando a la se encuentran en el escaparate.""",Japón,Japonés,Móvil,2017-05-09,positivo
Masculino,35.0,Nacional,Regular,3,57,"""Tipico lugar para comprar artesanias y comer en la parte de afuera""","""Me gusto mas verlo como edificio, fue alguna estacion de trenes y su arquitectura vale la pena, hoy en su interior hay puestos de vendedores donde podras comprar artesanias y comida. Como espacio cultural sería genial ojala algun dia le cambien el concepto, muy centrico.""",México,Español,PC,2017-05-04,neutral
Masculino,53.0,Nacional,Muy bueno,4,41,"""Lugar de interés""","""Es un mercado completo, con historía y parte del recorrido turístico de la ciudad. Algo desordenado pero hay de todo.""",México,Español,PC,2017-05-03,positivo
Masculino,71.0,Internacional,Muy bueno,4,327,"""Interesting market""","""El edificio aparentemente fue diseñado como una terminal ferroviaria, pero se convirtió para otros fines cuando el proyecto del ferrocarril no se materializó. Varios tipos de alimentos en el primer piso, la mayoría listos para comer. ¡Como estaba preocupado por la venganza de Monteczuma, me mantuve alejado! Segundo el piso tiene ropa, muebles, etc. Pasamos unos 30 minutos mirando alrededor"".",Estados Unidos,Inglés,PC,2017-04-28,positivo
Femenino,44.0,Nacional,Muy bueno,4,26,"""¡Increible lugar!""","""Es un lugar lindo por fuera y adentro encuentras todo tipo de artesanias al mejor precio. Tambien hay puestos de carnes, pollo, pescado y frutas y verduras y es x eso que hay olores un poco desagradables pero vale la pena visitarlo. En el segundo piso es donde hay mas artesanías. A mi me gusta comprar este tipo de cosas mas directamente de la mano de los artesanos y no tanto en las tiendas grandes donde ya le suben el precio y a los artesanos les dan muy poquito dinero por sus productos.""",México,Español,Móvil,2017-04-18,positivo
Femenino,67.0,Nacional,Muy bueno,4,97,"""Siempre lo visito""","""En mis anteriores visitas a la ciudad de Guanajuato, he recorrido esta gran muestra de la arquitectura del Porfiriato, su valor arquitectónico en la aplicación del acero y vidrio es maravilloso. En 1904 se empezó la construcción del mercado, en lo que fuera anteriormente la plaza de toros de Gavira. Su fachada es de cantera rosa y cuenta con 30 ventanales que le dan luz a su interior, en su bóveda esta la torre del reloj diseñada por Alexandre Gustave Eiffel (el mismo que construyo la torre Eiffel ). Al término de la construcción, en 1910, se programó para que coincidiera con los festejos del centenario de la Independencia y en honor al padre de la patria se le nombró “Mercado Hidalgo”. Cuenta con 4 carátulas y un pararrayos. Ofrece artesanías, artículos de piel, zapatos, ropa. Es posible obtener mejores precios si regateamos. Diferentes opciones para desayunar o comer. ¡¡No se lo pierdan!!""",México,Español,PC,2017-04-17,positivo
Masculino,32.0,Internacional,Muy bueno,4,13,"""Great cheap eats""","""Almorzamos en una de las fondas (Número 10) en el otro extremo del mercado en el edificio adyacente más nuevo. Teníamos dos órdenes de enchilidas mineras: una de chile rellano y otra de carne asada, ¡y estaban geniales! Un plato lleno de Papas recién preparadas, zanahorias, lechuga, queso y su elección de carne. Eso y un par de latas de refresco por menos de $ 10. Personal agradable también"".",Estados Unidos,Inglés,PC,2017-04-17,positivo
Femenino,,Nacional,Muy bueno,4,55,"""Muy lleno""","""Si te gusta comer algo local y de rapidísimo, háganlo ; pero si no es así, solo vayan a conocerlo .. pues tmb tiene una historia interesante ... se llena mucho.""",México,Español,Móvil,2017-04-16,positivo
Femenino,25.0,Nacional,Muy bueno,4,74,"""Para encontrar artesanías y comer bien""","""Fuimos a comprar recuerdos y a comer. Las enchiladas mineras es lo típico, pero tienen otras opciones, comida corrida o a la carta.""",México,Español,Móvil,2017-04-13,positivo
Masculino,,Nacional,Muy bueno,4,45,"""TODO PARA TODOS""","""Es un lugar donde encuentras de todo, fruta, ropa, camisas, zapatos.... a excelentes precios, hemos venido dos veces y siempre salimos con algo. Muy recomendable, recuerden regatear, ¡¡todo se puede comprar mas barato sabiendo negociar!!""",México,Español,PC,2017-04-11,positivo
Femenino,28.0,Internacional,Excelente,5,54,"""Breakfast, juice and fruits, coffee, souvenirs and crafts""","""Puedes encontrar casi de todo en este mercado tradicional. Me encantaron los jugos verdes recién exprimidos todas las mañanas y los deliciosos chupitos de espresso por la noche. Aquí puedes encontrar souvenirs a excelentes precios. Tuve la suerte de estar allí el primer día de el mes de la misa tradicional"".",Estados Unidos,Inglés,Móvil,2017-04-10,positivo
Masculino,52.0,Internacional,Muy bueno,4,16,"""Worth a trip""","""Fuimos allí el Domingo de Ramos, bastante concurrido. Montones de tiendas, la mercancía era muy similar, bolsos de cuero, camisetas, cerámica de talavera (que era barata y hermosa). Muchos puestos de comida fresca y por el aspecto de la multitud, muchos lugareños comían allí. La horchata que teníamos era fresca, fría y muy sabrosa. Pasamos una hora allí y eso fue suficiente, aunque podías quedarte todo el día si tenías hambre y ganas de comprar"".",Estados Unidos,Inglés,Móvil,2017-04-09,positivo
Masculino,,Internacional,Pésimo,1,23,"""Bonita fachada pero hasta ahí""","""Uno espera más pera ser un mercado comuna fachada tan bonita, no hay variedad en productos, no está aprovechado cómo debería.""",España,Español,Móvil,2017-04-05,negativo
Masculino,26.0,Nacional,Regular,3,78,"""Fast breakfast""","""Este lugar es barato, típico, tradicional y similar a otros mercados locales en México. Tenga cuidado si tiene el estómago delicado"".",México,Inglés,Móvil,2017-04-03,neutral
Masculino,72.0,Internacional,Regular,3,99,"""Kind of interesting""","""Hemos visto esto en lugares de todo el mundo. Es un gran mercado de dos pisos. De todo, desde carne y verduras hasta souvenirs y ropa. Vale la pena echarle un vistazo"".",Estados Unidos,Inglés,PC,2017-04-02,neutral
Femenino,45.0,Internacional,Muy bueno,4,98,"""Worth walking through""","""Vale la pena visitar este gran mercado interior para comprar recuerdos y echar un vistazo a los puestos de comida callejera locales"".",Estados Unidos,Inglés,Móvil,2017-04-02,positivo
Masculino,48.0,Internacional,Muy bueno,4,316,"""Worth one visit""","""Me encanta ir a los mercados locales cuando viajo. Este es bueno para verlo una vez, pero no es obligatorio verlo si tiene poco tiempo. Tiene dos pisos. El primer piso es una mezcla de puestos de comida, puestos de comestibles, y mercadería en general. El último piso es de souvenirs, pero solo recorre el perímetro del edificio. En general, no es un mercado enorme en comparación con algunas ciudades, pero vale la pena dar un paseo"".",Estados Unidos,Inglés,PC,2017-03-27,positivo
Masculino,32.0,Nacional,Muy bueno,4,22,"""Buen lugar para visitar""","""Es el típico mercado antiguo, con puestos de todo, desde especias, dulces, souvenires hasta puestos de comida típica a precios muy populares (El punto menos fuerte es la higiene de algún puesto de comida y la falta de refrigeración de la comida)""",México,Español,Móvil,2017-03-25,positivo
Femenino,72.0,Internacional,Excelente,5,150,"""Comida de la calle en un solo lugar""","""Primer piso, segundo piso borde de la comida de la calle hay tiendas que venden recuerdos y ropa. Aquí, el sabor de este caldo de pescado (haemultang, maeuntang como cocinar) era realmente el mejor. Kaktel camarón era tampoco imaginar ir a degustar tan delicioso que comí un par de días en una fila. ¡El CALIENTE!""",Corea del Sur,Coreano,Móvil,2017-03-24,positivo
Masculino,58.0,Internacional,Muy bueno,4,1495,"""A very large market housed in a stunning building""","“Este es un mercado muy grande con dos pisos en el interior que también se derrama por las calles y callejones adyacentes. Hay cientos de tiendas que venden de todo, desde verduras, carne, aves, pescado, ropa, zapatos, hierbas medicinales, muebles, etc. hay algunas tiendas turísticas que venden camisetas y las baratijas habituales. En el interior también hay muchos pequeños restaurantes que venden todo tipo de comida local en condiciones higiénicas cuestionables"".",Estados Unidos,Inglés,PC,2017-03-19,positivo
Masculino,,Nacional,Pésimo,1,3,"""Sucio""","""Un lugar un poco sucio y feo está bonito por fuera pero por dentro es un poco feo y huele mal además todo es muy caro ahí.""",México,Español,Móvil,2017-03-19,negativo
Masculino,74.0,Internacional,Excelente,5,166,"""Viva como se pone""","""Aquí Stept el oso, usted podría comprar todo lo que el corazón era begehrt.Entsprechend el rango de arena audiencia este domingo. Pero también agradable a la vista.""",Alemania,Alemán,PC,2017-03-19,positivo
Masculino,48.0,Internacional,Regular,3,204,"""Característico""","""No se puede perder, mercado cubierto pintoresca, donde hay una gran variedad de restaurantes y tiendas alimentari.Consiglio todavía tener cuidado de comer la limpieza es una utopía.""",Italia,Italiano,PC,2017-03-15,neutral
Femenino,31.0,Nacional,Excelente,5,36,"""Siempre es buena opcion para los souvenirs""","""Siempre visito el Mercado Hidalgo ya se que de seguro encuentro lo que necesito de souvenir para llevar a alguien ese recuerdito especial del viaje. los precios son Buenos y hay mucha variedad de mercancia.""",México,Español,PC,2017-03-14,positivo
Masculino,66.0,Internacional,Muy bueno,4,326,"""Everything you need here or on the street nearby""","""El Mercado no solo es enorme. Se derrama sobre la calle y está rodeado de negocios que bordean la calle a su alrededor. Si buscas lujo, prueba el área alrededor del Teatro Juárez. De lo contrario, ¡ven aquí!""",Estados Unidos,Inglés,PC,2017-03-13,positivo
Masculino,32.0,Internacional,Muy bueno,4,151,"""Huge Mercado""","“Este es el mercado más grande de Guanajuato. Revisa la hora antes de ir para ver el máximo número de tiendas abiertas. Hay puestos afuera, pero adentro hay dos pisos de puestos pequeños”.",Estados Unidos,Inglés,Móvil,2017-03-11,positivo
Femenino,24.0,Nacional,Excelente,5,26,"""LOCAL COLOR""","""Dé un paseo por ambos niveles y vea cómo compran los lugareños. Hay muchos artículos de regalo económicos, algunos de China, incluidos bolsos de diseñador. Los puestos de carnitas son famosos. Elija un asiento en uno que tenga la mayor multitud a su alrededor. y ordena arriba, incluso puedes tomar una cerveza fría para acompañarlos, si tanto te gusta comer un sándwich hecho de carne de carnitas, verás que el rollo crujiente en el que se sirve es uno de los mejores que encontrarás en México. .""",México,Inglés,PC,2017-03-10,positivo
Femenino,30.0,Nacional,Excelente,5,17,"""Bueno,sabroso y barato..!!!""","""Una gran variedad para escoger de comer.. Si quieren comer sabroso, llenador y sobre todo barato..el mercado Hidalgo es una muy buena opcion... Licuados, cafes, tortas de carnitas, guacamayas, almuerzos variados y hasta mariscos los puedes encontrar aqui y a precios bajos; y para bajar un poco el almuerzo dar una vuelta por todo el mercado y aprovechar para comprar alguna artesania o dulces tradicionales...muy recomendable.""",México,Español,Móvil,2017-03-10,positivo
Femenino,30.0,Nacional,Muy bueno,4,92,"""Mercado típico de México""","""¿Quieres conocer el país?, los mercados son el corazón de México y este es uno de ellos, desde los deliciosos platillos, hasta el recuerdito, son dignos de probarse y llevarse. No puede faltar su altar a la virgen. Además al caminar sus pasillos puedes escuchar las típicas frases ""pásele güerita"", ""¿qué se lleva seño?""""¿que va llevar niña?"", que te invitan a comprar.""",México,Español,PC,2017-03-06,positivo
Femenino,,Internacional,Excelente,5,34,"""El mercado más bonito""","""La entrada es espectacular cual estación vieja. El mercado es muy bonito y limpio. Ahí encontraras recuerditos y cosas tradicionales y también comida. A ladito hay otro de comida muu muy rico y a buen precio. El chicharron en salsa roja y las enchiladas mineras son un must :)""",Venezuela,Español,Móvil,2017-03-06,positivo
Masculino,50.0,Internacional,Muy bueno,4,196,"""Typical Mexican market but in good building and somewhat clean""","""Las frutas y verduras que se cultivan en esta zona son increíblemente frescas y buenas. Si viviera aquí, compraría a menudo"".",Estados Unidos,Inglés,PC,2017-03-05,positivo
Masculino,65.0,Internacional,Regular,3,36,"""Mercado""","""Un mercado para arriba. Nada especial. Usted puede ir, pero no hay algo especial. El centro de la ciudad es hermosa.""",Alemania,Alemán,Móvil,2017-03-02,neutral
Masculino,36.0,Nacional,Muy bueno,4,73,"""Arquitectura y folklore""","""Fue increíble encontrarnos con esta hermosa fachada de estilo francés como puerta que acoge un mercado lleno de folklore con ricos dulces y artesanía local. Oculta en la vendimia se rescata el hierro de
la estructura tipo estación de tren y escaleras lámparas. Vale la pena visitarlo.""",México,Español,Móvil,2017-02-27,positivo
Masculino,48.0,Internacional,Muy bueno,4,25,"""A collage of colorful food vendors…""","""Recorrimos este mercado (mercado) a cinco minutos a pie del Jardín de la Unión. Probamos muchos alimentos como tortas de carnicería, bebidas de frutas y una variedad de postres. Lleno de vendedores locales de comida para degustar, comprar frutas frescas, bebidas y otros tradicionales mexicanos. productos"".",Canadá,Inglés,PC,2017-02-23,positivo
Masculino,42.0,Internacional,Excelente,5,60,"""Love the restaurants here""","""Siempre como aquí para almorzar en los restaurantes del centro del Mercado. Cócteles de camarón, sopa de mariscos, o un sándwich de cerdo... todo mejor que el promedio y servido en un ambiente de mercado muy agradable. Solo encuentra un detenerse y levantar un asiento"".",Canadá,Inglés,Móvil,2017-02-22,positivo
Femenino,,Nacional,Excelente,5,11,"""El mercado más bello""","""Destinado originalmente para se una estación de tren, este bellísimo mercado es un buen lugar para comer, comprar artesanía y dulces típicos, que no se encuentran fácilmente en otros lugares, Hojala hubiera más mercados así y menos Walmart.""",México,Español,Móvil,2017-02-22,positivo
Masculino,52.0,Internacional,Regular,3,170,"""Local Food for the Adventerous""","""Detrás de la impresionante fachada se esconde un mercado verdaderamente local en la planta baja y una colección de vendedores de cosas para turistas en el entrepiso. En la planta baja encontrará una gran selección de ""restaurantes"" locales que sirven comida verdaderamente local a la multitud local. parte trasera del edificio (a la izquierda de las escaleras, encontrará el mejor vendedor de pollo fresco en todo Guanjuato (espere las alineaciones). Aparte de eso, caminaría con cuidado, a menos que tenga un estómago de acero).",Canadá,Inglés,PC,2017-02-19,neutral
Femenino,39.0,Internacional,Regular,3,110,"""Worth a look but mostly touristy knick knacks""","""Vale la pena ir al Mercado Hidalgo solo por la experiencia del ajetreo y también por la historia del edificio. Hay muchos puestos de comida en el primer nivel, pero en cuanto a los puestos de mercancías en el segundo nivel, en su mayoría es muy turístico. baratijas producidas en masa"".",Canadá,Inglés,PC,2017-02-19,neutral
Masculino,,Nacional,Excelente,5,52,"""Excelente""","""Una muy buena opción para comer muy rico y además muy barato, ubicado en el mero centro Buenos desayunos, cafecito, champurrado, etc.""",México,Español,Móvil,2017-02-18,positivo
Femenino,20.0,Nacional,Excelente,5,4,"""Variedad en articulos""","""En este mercado encontraras un sin numero de artículos distintivos del estado de Guanajuato y su cultura. Ademas sus precios son muy accesibles.Lugar obligado si vas de visita.""",México,Español,PC,2017-02-17,positivo
Masculino,60.0,Internacional,Muy bueno,4,35,"""Sorprendente construcción para una plaza de mercado""","""Al observar la construcción de lejos, no se imagina uno que fuese hecha para tal efecto. Edificación monumental con un bonito techo y un torreón de cuatro caras, que más parece un castillo, una catedral o la estación férrea de una ciudad europea. Por supuesto que muy interesante conocer la gran variedad de mercaderías y viandas en su interior.""",Colombia,Español,PC,2017-02-16,positivo
Femenino,,Nacional,Muy bueno,4,91,"""Para comprar barato y típico""","""Es el lugar a donde debes ir para comprar recuerdos típicos de Guanajuato, y además baratos. Lo malo es que en muchos ya hay ""artesanía"" hecha en China. Es interesante preguntar por la historia de la Virgen que tienen en la escalera principal. Después de ver la Virgen, ir a la izquierda y comprar en el puesto de la 1a esquina, trato amable y cosas originales mexicanas.""",México,Español,PC,2017-02-16,positivo
Masculino,,Nacional,Muy bueno,4,37,"""Colorido""","""Bueno para comprar artesanías, y ropa típica, comida excelente, precios de mercado, buen lugar para ser tratado como persona normal y no como turista.""",México,Español,Móvil,2017-02-14,positivo
Femenino,27.0,Nacional,Muy bueno,4,85,"""Traditional souvernir and food market""","""La planta baja tiene muchos puestos de comida/frutas/verduras y muchos lugares para comer. Te recomiendo que pruebes las tortas en Carnitas Sams (carne de cerdo con pan blanco salado). El segundo piso del mercado es un excelente lugar para que compres todo tipo de souvenirs y dulces tradicionales de la zona de Guanajuato.""",México,Inglés,PC,2017-02-13,positivo
Masculino,28.0,Nacional,Excelente,5,146,"""Exelente lugar donde comprar, donde comer y donde conocer""","""En esta ocacion, hablare de este gran mercado pero enfocandonos al aspecto comercial, aqui es el mejor lugar para comprar tus recuerdos, souvenirs y detallitos para llevarle a todos tus seres queridos y obvio para ti, los precios son mas accecibles que las demas tiendas del centro, aqui compramos muchas cosas, de verdad confia en mi y compra aqui tus recuerdos y mas.""",México,Español,PC,2017-02-13,positivo
Femenino,40.0,Nacional,Muy bueno,4,162,"""¡Vale la pena, solamente por el colorido y los olores!""","""Este mercado, además de vender lo típico como frutas, verduras etc, incluye artesanías y dulces típicos de la región, lo cual le da un toque diferente y agradable , sobre todo a los que vamos de turistas. Definitivamente lo reccomiendo.""",México,Español,PC,2017-02-12,positivo
Masculino,23.0,Nacional,Regular,3,94,"""Muy regular la comida""","""Muy regular la comida venden toda la comida regional como enchiladas mineras con pollo chile relleno o milanesa pero muy regular es barato pero la comida no es tan buena.""",México,Español,PC,2017-02-08,neutral
Masculino,37.0,Nacional,Muy bueno,4,82,"""COMIDA REGIONAL""","""Fuimos a desayunar unas tortas de carnitas muy ricas, en un bolillo pequeño, crujiente y muy sabroso, con una salsa que le da un toque muy especial. Hay locales de otras cosas, mariscos, aguas, jugos, postres, etc, más lo que se encuentra en un mercado típico, fruta, carne, jarciería, etc. No es el típico mercado en construcción de hangar, sino que por fuera (la fachada) es de cantera, como casi todo en la ciudad. Por fuera hay locales de más comida y algunas artesanías, pero se ponen tarde (después de las 10:00hrs) El costo de los alimentos es bajo, los baños están muy limpios y esta muy céntrico. Definitivamente una visita obligada.""",México,Español,PC,2017-02-08,positivo
Masculino,,Nacional,Excelente,5,17,"""Mucha nostalgía""","""Siendo que lo visitaba desde pequeño y recuerdo que me compraban algún juguete de madera o dulces, no puedo evitar hacer una parada rápida cada que estoy en la ciudad, la estructura de acero del mercado es espectacular, aquí aun puedes encontrar mucho de lo tradicional de Guanajuato, los turistas pueden encontrar productos artesanales y una experiencia mas real y para los locales encontramos nuestro puesto de comida favorita. Visita obligada en la ciudad.""",México,Español,PC,2017-02-07,positivo
Masculino,42.0,Nacional,Regular,3,62,"""Mercado común a cualquier otra ciudad de México""","""Nada que ver, solo su fachada. El lugar se percibe sucio. Es igual a cualquier mercado de cualquier ciudad en México.""",México,Español,PC,2017-02-07,neutral
Masculino,27.0,Nacional,Excelente,5,7,"""Rica comida y muy barato…""","""Los tacos de carnitas están deliciosos. Muchas opciones de comida para comer como si fueras local. Atrévete a comer aquí la verdad si esta bueno. Tal vez no es nada de lujo pero si es muy rico.""",México,Español,PC,2017-02-05,positivo
Masculino,31.0,Nacional,Muy bueno,4,7,"""Vale la pena""","""Se ve lo autóctono del lugar, la simpleza de la gente. Se huele gran variedad de aromas a comida. Recomendable para conocer lo propio de Guanajuato.""",México,Español,Móvil,2017-02-04,positivo
Femenino,,Nacional,Regular,3,11,"""Mucha gente y variedad de souvenirs""","""Había muchísima gente en el área de comida, personalmente no se me antojó comer allí. Sin embargo la planta de arriba está llena de tiendas de recuerdos y dulces. Me pareció que todo estaba a buen precio.""",México,Español,PC,2017-02-02,neutral
Femenino,,Internacional,Regular,3,11,"""Crafts Market""","""Un mercado donde se pueden comprar muchas artesanías locales y también de la cultura mexicana. Ninguno de los sitios aceptan tarjetas de crédito, a fin de tomar en pesos muy mexicano a pasar, porque hay un montón. Algunas cosas son baratos y algunos son más caros. Examinar y vaya precio de venta. Ninguno de los vendedores despegó.""",Brasil,Portugués,PC,2017-02-02,neutral
Masculino,22.0,Nacional,Muy bueno,4,37,"""Visita Popular""","""Durante tu visita al mercado podras encontrar alimentos para el almuerzo y comida, dulces tipicos y souvenirs.""",México,Español,PC,2017-02-01,positivo
Femenino,34.0,Nacional,Excelente,5,41,"""Good, clean, very mexican!""","""Es cierto que si quieres conocer bien a bien una ciudad, visita los mercados locales, dicen mucho de la gente y la cultura. Este mercado es del tipo ""turístico"" pero también es un lugar a donde gente local va a hacer sus compras. Prueben las carnitas son muy buenas.""",México,Español,PC,2017-02-01,positivo
Masculino,31.0,Internacional,Regular,3,11,"""Nada de otro mundo""","""Se encuentran buenas cosas, desde lo cotidiano hasta comida y dulces regionales. No es imprescindible, pero tampoco es una pérdida de tiempo. Desde fuera su arquitectura es muy agradable.""",Colombia,Español,Móvil,2017-01-31,neutral
Femenino,41.0,Nacional,Muy bueno,4,32,"""GENIAL PARA COMER ANTOJITOS""","""Esta es una de las visitas que disfrutaras, ya que hay comida tan variada como: tortas, tamales, elotes, malteadas, pasteles, chicharrón etc., hasta comidas corridas (aun que no las recomiendo), mejor come antojitos, los disfrutaras mas. Venden variedad de artesanías (solo hay que regatear y buscar el mejor precio). Y no olvides comprar dulces de charamuscas, son geniales para obsequios. Pues, espero que lo disfrutes tanto como nosotros y feliz viaje! :)""",México,Español,PC,2017-01-28,positivo
Femenino,26.0,Nacional,Muy bueno,4,62,"""Lindo mercadito, pintoresco!""","""Ubicado en pleno centro de la cd, Su exterior es bello! y al interior cuenta con venta de artesanias, comidas, frutas, bebidas, recuerditos, etc.""",México,Español,PC,2017-01-28,positivo
Masculino,68.0,Internacional,Regular,3,400,"""Average""","""Nada destacado aquí. Mercado estándar que puedes encontrar en todo el mundo. Puestos con comida, puestos con cosas turísticas (es decir, chatarra). El puesto en el medio es un buen 'bar' y podría ser lo único recomendado en el lugar"".",Jamaica,Inglés,Móvil,2017-01-23,neutral
Masculino,27.0,Internacional,Regular,3,23,"""Good market to visit""","""Un poco alejado de los turistas extranjeros, es un mercado interior mexicano muy típico que ofrece comida, comestibles, dulces y juguetes. No está lleno de baratijas turísticas ni de los productos habituales que se venden a los turistas. Es un buen lugar para visitar tener una idea de cómo los mexicanos compran y comen cuando no van a un supermercado o a un centro comercial moderno"".",Estados Unidos,Inglés,PC,2017-01-18,neutral
Masculino,,Internacional,Muy bueno,4,12,"""El mejor para comprar""","""La arquitectura exterior es preciosa. Al interior se encuentran establecimientos de comida preparada, garnachas, frutas y verduras, dulcerias, recuerdos, etc. A las ocho de la mañana ya estan abiertos los esrablecimiento de comida y algunos de recuerdos. Ideal para comprar charamuscas.""",Colombia,Español,Móvil,2017-01-18,positivo
Femenino,63.0,Internacional,Muy bueno,4,56,"""Lots to see""","""Muy buen mercado en el centro de la ciudad. No hay mucho que decir, solo mucha comida fresca y carne. Pase hambre porque los vendedores adentro son fantásticos"".",Canadá,Inglés,Móvil,2017-01-15,positivo
Femenino,25.0,Internacional,Muy bueno,4,19,"""Pintoresco mercado""","""El edificio es bien amplio y me pareció muy bien ordenado. Ideal para dar una vuelta y comprar alguna artesanías, frutas o incluso probar algún platillo tradicional en los puestos de comida. El lugar es visitado por locales y turistas, por lo que resulta una pintoresca experiencia.""",Panamá,Español,PC,2017-01-15,positivo
Masculino,52.0,Internacional,Regular,3,397,"""Punto de la cultura local""","""Como cualquier mercado refleja la cultura local y es genial ver, sentir y oler diferentes alimentos, comer allí es muy barato y hay lugar muy limpio. La estructura es muy bonito.""",Brasil,Portugués,PC,2017-01-14,neutral
Masculino,49.0,Internacional,Regular,3,579,"""Historic nice building but average market""","""Hagámoslo corto. El mercado adentro es el mismo que puedes encontrar en todo el país donde los locales van de compras. En ciudades con intereses turísticos puedes encontrar al típico turista explorando el mercado también, porque si te quedas en México ¿Tienes que entrar a un mercado mexicano?Diferentemente, este mercado está dentro de un interesante edificio arquitectónico con historia.La estructura del edificio del mercado es una mezcla desorganizada de diferentes elementos, ideas y estilos que se construyó originalmente para ser una importante estación de tren. El ferrocarril previsto debería haber traído un auge económico a la ciudad, pero nunca se finalizó. El proyecto suponía ser tan importante que Gustave Eiffel fue tentado a trabajar en el proyecto. Este proyecto involucró rápidamente desde la concepción de 1905 hasta que se abandonó por completo después de la finalización de la estación en 1910. Entonces, cuando el anciano presidente Porfirio Díaz inauguró la estación en 1910, la estación se transformó rápidamente en un mercado "".",Alemania,Inglés,PC,2017-01-10,neutral
Masculino,26.0,Nacional,Muy bueno,4,43,"""Comida y artesanías""","""Es un mercado limpio, donde vale la pena admirar sus instalaciones, no encontraras gran cantidad de ingredientes, pero si lugares muy ricos para comer y comprar artesanías locales a muy buen precio. Los negocios de comida abren como a las 8 am y las artesanías y locales de Comida preparada a las 9 pm. ¡Te recomiendo llegar a pie por qué no hay lugar donde estacionarse como en la mayoría de la ciudad!""",México,Español,Móvil,2017-01-08,positivo
Femenino,51.0,Internacional,Excelente,5,10,"""Great market.. In a very nice building. Fun to walk around and visit""","""Gran mercado en un hermoso edificio histórico. Es divertido pasear y visitar. También puedes comer aquí, comprar comida y regalos"".",Estados Unidos,Inglés,Móvil,2017-01-07,positivo
Masculino,67.0,Internacional,Excelente,5,390,"""Interesting Market with a little bit of everything!""","""Este es un colorido mercado tradicional con puestos de todo tipo. Por supuesto, los puestos de comida son los más interesantes, particularmente los que tienen todo tipo de chiles y granos. Los lugareños la están comprando su carne, pescado y productos agrícolas. ¡Una experiencia colorida! """,Estados Unidos,Inglés,PC,2017-01-07,positivo
Femenino,,Internacional,Excelente,5,7,"""Too much to buy and little room to pack it""","""Mi tía y yo hicimos un recorrido a pie por el mercado. Encontramos frutas y verduras frescas. Lo mejor fue que todas las artesanías y productos producidos por artesanos locales eran significativamente más baratos aquí que en los lugares de afuera"".",Estados Unidos,Inglés,PC,2017-01-06,positivo
Masculino,33.0,Nacional,Muy bueno,4,45,"""Visita a la arquitectura de Guanajuato""","""Hermoso mercado establecido como si fuera una antigua estación de tren. Vale la pena comprar un ate de guayaba. Delicioso.""",México,Español,PC,2017-01-04,positivo
Femenino,24.0,Nacional,Excelente,5,64,"""Buen lugar para comer enchiladas""","""Al costado del mercado hay varios locales de comida a precios accesibles y sobre todo, con el sazón del lugar. Dentro del mercado hay mayor variedad sin embargo se ve un poquito insalubre.""",México,Español,PC,2017-01-02,positivo
