Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Femenino,55.0,Internacional,Excelente,5,49.0,"""Lovely central plaza area, a lot of great people watching y musica""","""Centro del centro de Guanajuato (CTO). Fin de semana festivo para los mexicanos, por lo que GTO estuvo bastante concurrido pero no abrumador. Esta área de jardín/plaza es un gran lugar para cenar, para observar a la gente y disfrutar. Todos estaban festivos y muy relajados. Genial lugar.""",Estados Unidos,Inglés,PC,2017-03-19,positivo
Femenino,,Nacional,Excelente,5,4.0,"""Mi favorito""","""Un lugar agradable para relajarte, escuchando los Mariachis y Norteños y disfrutando de algun rico cafe o cualquier bebida.""",México,Español,PC,2017-03-18,positivo
Masculino,38.0,Internacional,Muy bueno,4,15.0,"""Take a seat, charge your batteries""","""Muy relajante para tomar asiento y recargar para seguir caminando. Hay un montón de lugares para comer. Puedes echar un vistazo a los artistas locales de esta zona"".",Estados Unidos,Inglés,PC,2017-03-18,positivo
Masculino,58.0,Internacional,Excelente,5,1495.0,"""Excellent small square and garden with mariachi, bars and restaurants""","""Este es el centro de la ciudad. Una pequeña plaza con árboles y jardín rodeada de una docena de bares y restaurantes. Un gran lugar para tomar un aperitivo y observar al mariachi"".",Estados Unidos,Inglés,PC,2017-03-17,positivo
Femenino,27.0,Internacional,Excelente,5,4.0,"""Se siente bien Square""","""Envidio a la gente de esta ciudad, que se va a recibir en un lugar así. En una muy bonita plaza a un pequeño pueblo, una gran cantidad de banca. La mañana era mejor que los pájaros cantores.""",Japón,Japonés,PC,2017-03-15,positivo
Masculino,44.0,Nacional,Muy bueno,4,30.0,"""Tradicional""","""Es para mi familia asistir aquí cada que visitamos Guanajuato, el lugar es bonito y tiene mucho encanto.""",México,Español,Móvil,2017-03-13,positivo
Femenino,19.0,Nacional,Muy bueno,4,72.0,"""¡Para caminar esta lindo!""","""Es un fantastico lugar para caminar mientras vas comiendo una rica paleta helada!!.. hay mucha gente, ¡y se pone mas padre cuando hay representaciones teatrales en las escaleras del teatro!""",México,Español,PC,2017-03-13,positivo
Masculino,33.0,Internacional,Excelente,5,20.0,"""Relaxing in the shaded park""","""Disfrutamos mucho sentarnos y relajarnos en este magnífico parque. ¡Los árboles son hermosos y toda la música fue fantástica! ¡No te lo pierdas!""",Estados Unidos,Inglés,PC,2017-03-13,positivo
Femenino,52.0,Nacional,Excelente,5,13.0,"""Hermoso jardín con un kiosko precioso""","""Nos hospedamos en un hotel con una vista al jardín disfrutamos mucho desde nuestro balcón viendo pasar los grupos de la estudiantina.""",México,Español,PC,2017-03-13,positivo
Masculino,40.0,Internacional,Excelente,5,51.0,"""Excelente lugar para vivir el alma de Guanajuato""","""Desde ahí puedes buscar un mariachi, irte a las estudiantinas o ir a comer platillos mexicanos en algunos de los restaurantes.""",Perú,Español,PC,2017-03-13,positivo
Masculino,24.0,Internacional,Excelente,5,6.0,"""Donde cada día está lleno de emoción""","""Un buen lugar para descansar, sentado a la sombra en climas cálidos es difícil mariachi siempre sonidos procedentes mokyol abrió un concierto de la noche libre por el momento estoy siempre llena de lugares exagerada.""",Corea del Norte,Coreano,Móvil,2017-03-09,positivo
Masculino,68.0,Internacional,Excelente,5,151.0,"""Center of activity""","""El Jardín de la Unión es un centro de actividad. La ubicación está cerca de la universidad, el teatro y muchas iglesias de la antigüedad. También hay muchos restaurantes y otras plazas cerca de este jardín"".",Estados Unidos,Inglés,PC,2017-03-09,positivo
Masculino,46.0,Internacional,Muy bueno,4,19.0,"""Noisy""","""Centro de la plaza de la ciudad con muchas bandas de duelo (quizás no a propósito). Puede ser bastante ruidoso por la noche. Mucho más relajado durante el día"".",Estados Unidos,Inglés,Móvil,2017-03-08,positivo
Masculino,29.0,Internacional,Excelente,5,41.0,"""Good restaurants around area""","""Zona concurrida, pero vale la pena dar un paseo y es un buen lugar para comer. Central para todo, pero con estacionamiento limitado a menos que se aloje en un hotel con servicio de aparcacoches"".",Escocia,Inglés,PC,2017-03-04,positivo
Femenino,39.0,Internacional,Excelente,5,274.0,"""Archetypical latin public square""","""Excelente lugar para observar a la gente, cenar, escuchar bandas de mariachis. También visite el cercano Teatro Juárez. Muchos árboles de sombra, fuentes y bancos. Es como retroceder en el tiempo"".",Estados Unidos,Inglés,Móvil,2017-03-02,positivo
Masculino,63.0,Internacional,Muy bueno,4,36.0,"""Bonito lugar""","""Un lugar bonito con árboles podados. Sin embargo, siempre está muy ocupado. Muchos músicos ofrecen sus servicios.""",Suiza,Alemán,Móvil,2017-03-02,positivo
Femenino,,Internacional,Excelente,5,11.0,"""Beautiful Jardin""","""Tan hermoso, especialmente por la noche. Gran lugar para observar a la gente y relajarse a la sombra de los árboles de laurel. Siempre pasa algo"".",Estados Unidos,Inglés,Móvil,2017-02-24,positivo
Masculino,59.0,Internacional,Excelente,5,25.0,"""Nice Plaza Surrounded by Restaurants…""","""Nos alojamos en el Hotel Boutique 1850 justo en el Jardín de la Unión. Hay varios restaurantes agradables que rodean la plaza con tiendas, el Teatro Juárez y la Iglesia Católica de San Diego. Muchos eventos ocurren en esta plaza con música por la noche. Esto es el centro plaza con vendedores ambulantes que vienen diariamente a vender sus productos"".",Estados Unidos,Inglés,PC,2017-02-23,positivo
Masculino,,Nacional,Muy bueno,4,4.0,"""Tradicional y placentero""","""El jardín cuenta con bancas donde descansar y disfrutar lo que esté presentándose en el kiosco. Además esta rodeado de lugares para comer al aire libre.""",México,Español,PC,2017-02-20,positivo
Masculino,34.0,Internacional,Muy bueno,4,170.0,"""People Watching Central""","""No importa el día de la semana, esta plaza siempre está llena de vida. Desde los estudiantes de arte que dibujan, las parejas que se besan hasta los gentiles observadores de la gente. La fuente central está rodeada por una selección de restaurantes. Aunque son bastante turísticos, obtendrá una muestra del verdadero México aquí. Siempre hay algo que hacer"".",Canadá,Inglés,PC,2017-02-19,positivo
Masculino,55.0,Internacional,Excelente,5,11.0,"""Perfect spot""","""Pequeña plaza peatonal bulliciosa en el centro de la ciudad. Cafés al aire libre, algunos hoteles, por las noches es un centro de actividad. Bandas de mariachis, bandas de juglares y artistas en trajes coloniales, además de mucha diversión, gente amable de todas las edades. .""",Estados Unidos,Inglés,PC,2017-02-18,positivo
Masculino,30.0,Nacional,Excelente,5,146.0,"""Excelente y lindo lugar""","""Bonito jardin dentro de la bonita ciudad, diria que poco tranquilo por la cantidad de personas que hay pero esta bonito.""",México,Español,PC,2017-02-14,positivo
Femenino,37.0,Nacional,Muy bueno,4,85.0,"""Beautiful place to chill and have a beer""","""Esta es la plaza principal de Guanajuato, como en muchos otros pueblos/ciudades mexicanas, está rodeada de restaurantes, jardines, iglesia y teatro. Es un gran lugar para observar a la gente, admirar la arquitectura antigua, tomar una cerveza, hacer turismo y para reservar tu lugar para las tradicionales Callejonadas. Lugar encantador.""",México,Inglés,PC,2017-02-13,positivo
Masculino,41.0,Internacional,Excelente,5,49.0,"""Pintoresco y Cosmopolita""","""Excelente Lugar de esparcimiento, rodeado de excelentes restaurantes, justo enfrente del Teatro Juarez.""",Argentina,Español,PC,2017-02-11,positivo
Masculino,27.0,Internacional,Muy bueno,4,27.0,"""NICE SQUARE""","""Cuando visites Guanajuato no hay forma de perderse esta visita. Tienes que visitar algunas de las tiendas y cafés, bares o restaurantes en los alrededores"".",Estados Unidos,Inglés,PC,2017-02-11,positivo
Masculino,35.0,Nacional,Excelente,5,82.0,"""Hermoso""","""Pintoresco, romántico, bohemio, fiestero, bonito y céntrico. Este jardín tiene todo, hoteles, restaurantes, salidas turísticas, música, artistas plásticos, artesanos. Se llega solo a pie, ya que las calles cercanas son exclusivas para peatones. Un kiosko al centro y una fuente le dan un toque increíble, donde el desayuno, la comida o la cena pueden convertirse en algo inolvidable. Definitivamente una visita obligada.""",México,Español,PC,2017-02-08,positivo
Femenino,64.0,Nacional,Excelente,5,222.0,"""¡¡Hermoso!!""","2Estuvimos hospedados en un hotel frente al jardín de la unión, el jardín es hermoso, se escucha mucha música de distintos géneros mariachi, bandas, tríos. Además de que está cerca del teatro Juárez. Es un lugar hermoso para pasear.""",México,Español,Móvil,2017-02-08,positivo
Masculino,34.0,Nacional,Excelente,5,100.0,"""Monísima placita""","""Esta plaza es chiquitita y está rodeada por restaurantes. Repleta de árboles y con un pequeño quiosco al centro, es tan compacta que se siente techada por los árboles, un lugar mágico para visitar de noche.""",México,Español,PC,2017-02-07,positivo
Femenino,27.0,Internacional,Excelente,5,14.0,"""Hermoso y alegre""","""Es un lugar muy concurrido, pintoresco. Lleno de alegría con la música del mariachi, romántico y lleno de fiesta, sin duda tienes que visitarlo.""",Chile,Español,Móvil,2017-02-05,positivo
Femenino,21.0,Nacional,Regular,3,13.0,"""Lindo jardín""","""Un lugar chico , lleno de restaurantes, musica y sobre todo mucha gente buen lugar para sentarse a escuchar musica o comprar una nieve.""",México,Español,PC,2017-02-05,neutral
Masculino,38.0,Nacional,Regular,3,7.0,"""No es la gran cosa""","""Un jardín en el medio de la ciudad y nada más. No difiere mucho de una plaza. Lo lindo son los músicos que están allí.""",México,Español,Móvil,2017-02-04,neutral
Masculino,40.0,Internacional,Excelente,5,26.0,"""Great Plaza in the City""","""Un buen lugar para descansar de caminar, observar a la gente y comer o tomar una copa. También hay un quiosco de información sobre viajes"".",Estados Unidos,Inglés,Móvil,2017-02-03,positivo
Femenino,71.0,Internacional,Muy bueno,4,54.0,"""Noche de diversión""","""Sin duda, es sólo un cuadrado, pero está reproduciendo música en el entorno y visitar por la noche, también hay un poco de iluminación, ya que fue el comienzo del año, fue muy divertido puede degustar el ambiente exótico de paso por el lado del parque.""",Japón,Japonés,Móvil,2017-02-01,positivo
Masculino,69.0,Internacional,Excelente,5,150.0,"""Sensacional""","""Una visita obligada para todos los di cercanos son la noche muchas personas Mariachis están ahí - vida pura. La iluminación de las iglesias de los alrededores, teatros - Edificios y la fuente es bella.""",Suiza,Alemán,Móvil,2017-02-01,positivo
Masculino,65.0,Nacional,Excelente,5,11.0,"""Muy lindo""","""Lleno de gente, ruido y música por las noches. Poético, romántico por las mañanas. Lleno de restaurantes y cafeterías, de buenas vistas y de variedad de visitantes.""",México,Español,Móvil,2017-01-31,positivo
Masculino,24.0,Nacional,Excelente,5,78.0,"""Beatiful place to spend a relaxing time!""","""Este lugar tiene un quiosco donde se presentan orquestas y otras expresiones artísticas, aquí siempre pasa algo y está rodeado de muy buenos restaurantes y bares. También un starbucks para los amantes del café.""",México,Inglés,PC,2017-01-30,positivo
Femenino,50.0,Internacional,Excelente,5,89.0,"""Simply the Nices Square in Mexico""","""Me encanta México, especialmente las ciudades coloniales. Este es el jardín más bonito del país. Los restaurantes que lo rodean son bastante buenos. El Teatro Juárez al otro lado de la calle es impresionante. He estado aquí muchas veces y nunca dejo de sonreír cuando Lo veo de nuevo"".",Estados Unidos,Inglés,PC,2017-01-30,positivo
Femenino,31.0,Nacional,Excelente,5,62.0,"""Pequeño pero tiene su encanto""","""Es un lugar agradable, ya sea para descansar un rato despues de tanto caminar por el centro de gto y/o para tomar o comer en un restaurante, algunos son algo caritos, pero hay otros de precios accesibles, es pequeño pero pintoresco, es visita obligada en el centro, justo frente al teatro.""",México,Español,PC,2017-01-28,positivo
Femenino,23.0,Nacional,Excelente,5,112.0,"""Agradable""","""Este jardín me resulta agradable, desde pasar por ahi,admirar desde ahi el teatro juarez, tomarte un café, sentarte a escuchar la música que tienen en ocasiones o solo ver la gente pasar.""",México,Español,PC,2017-01-25,positivo
Masculino,66.0,Internacional,Excelente,5,397.0,"""Plaza Central""","""Punto obligado de turistas y locales, muchas atracciones alrededor. Hay varios restaurantes con diferentes opciones además de actuaciones musicales en el quiosco de música.""",Brasil,Portugués,PC,2017-01-23,positivo
Masculino,35.0,Internacional,Excelente,5,218.0,"""Very Enjoyable""","""Vine con dos colegas de negocios para disfrutar de las bandas de mariachis, observar a la gente y disfrutar de una agradable cena. La pasé muy bien, un lugar muy interesante y concurrido"".",Estados Unidos,Inglés,PC,2017-01-21,positivo
Femenino,45.0,Nacional,Excelente,5,11.0,"""Música de la banda del Estado en el kiosko""","""Los jueves y domingos la Banda de Música del Estado de Guanajuato ofrece un concierto en el kiosco del Jardín de la Unión con un programa variado de autores mexicanos y clásicos.
Los días jueves en un horario de 18:00 a 19:00 horas, mientras que los domingos están presentes en un horario de 12:00 a 13:00 horas.""",México,Español,Móvil,2017-01-20,positivo
Masculino,73.0,Internacional,Excelente,5,170.0,"""Beautiful Square But Touristy""","""Esta hermosa y agradable plaza o jardín está rodeada de agradables restaurantes al aire libre y bajo techo, tiendas y algunos hoteles. Hay muchos músicos que tocan para los turistas y algunos vendedores que intentan vender sus giras u otros productos. Es un poco turístico pero aún así relajante y agradable"".",Nicaragua,Inglés,Móvil,2017-01-19,positivo
Masculino,41.0,Internacional,Excelente,5,23.0,"""Jardín de la Unión""","""Un gran lugar para pasar el rato y simplemente observar a la gente, especialmente los viernes o sábados por la noche. Sin embargo, está muy orientado al turismo. Es el centro del distrito turístico"".",Inglaterra,Inglés,PC,2017-01-18,positivo
Femenino,27.0,Nacional,Excelente,5,28.0,"""¡Un lugar pintoresco y perfecto para caminar!""","""El jardín de la unión es uno de los más céntricos, no dejes de visitarlo! Hay restaurantes de comida mexicana para algún antojito, un kiosko desde dónde se ve el Pípila y las ninfas del teatro Juárez. Un Must en Guanajuato.""",México,Español,PC,2017-01-16,positivo
Femenino,32.0,Internacional,Excelente,5,217.0,"""Go after 7pm to hear mariachi""","""El mariachi toca todas las noches para recibir propinas en los restaurantes, así que puedes escuchar gratis afuera en las bancas del parque. Sin embargo, los restaurantes que permiten al mariachi generalmente no tienen buena comida ni bebidas (en comparación con otros restaurantes de la zona)"".",Australia,Inglés,Móvil,2017-01-16,positivo
Masculino,49.0,Nacional,Excelente,5,41.0,"""Joyful environment!!""","""Restaurantes y música durante las noches, grupos para la experiencia callejoneada alrededor del jardín, todos los visitantes deben estar allí. Los precios son razonables para comer allí y disfrutar de la música en vivo del tradicional mariachi o banda"".",México,Inglés,Móvil,2017-01-15,positivo
Masculino,28.0,Nacional,Muy bueno,4,11.0,"""Lugar precioso""","""Hermoso lugar para conocer en guanajuato, es un punto por donde todos deben pasar, esta ubicado enfrente del Teatro Juárez, lugar para escuchar música y beber una rica copa de vino.""",México,Español,PC,2017-01-11,positivo
Masculino,29.0,Internacional,Muy bueno,4,579.0,"""Social heart of the city""","""El bonito Jardín de la Unión, rodeado de restaurantes y a la sombra de los árboles de laurel indio, es el centro de la ciudad. Aquí los turistas y los lugareños adinerados se congregan al final de la tarde junto con músicos callejeros, limpiabotas y mariachis"".",Alemania ,Inglés,PC,2017-01-08,positivo
Masculino,30.0,Nacional,Excelente,5,45.0,"""Paseo visita jardín de la unión""","""Hermoso lugar para pasear en familia. Seguridad. Existen varios restaurantes y una hermosa vista al teatro.""",México,Español,PC,2017-01-04,positivo
Femenino,26.0,Nacional,Excelente,5,4.0,"""Jardín de la Unión""","""Es el corazón de Guanajuato, visita obligada, a su alrededor se encuentran las grandes atracciones del centro de la ciudad, lugar fresco y agradable.""",México,Español,PC,2017-01-02,positivo
Masculino,38.0,Internacional,Excelente,5,52.0,"""Europe in Mexico""","""Si te vendaran los ojos y te dejaran en el Jardín de la Unión, no tendrías idea de que no estabas en Europa. Este lugar es perfecto. Y, viniendo de San Miguel de Allende, pondría el Jardín de la Unión un paso decente por encima del famoso jardín de SMA (que también es hermoso)"".",Estados Unidos,Inglés,PC,2017-01-02,positivo
Femenino,73.0,Internacional,Excelente,5,885.0,"""Most beautiful, active central location to enjoy!""","""Nos encantaba sentarnos en los numerosos bancos por la noche para disfrutar del ambiente festivo, la vida cotidiana y la gente dispuesta a gastar dinero en los cafés que bordean el parque. Hay 2 fuentes, grupos de mariachis que compiten y vendedores ambulantes. """,Estados Unidos,Inglés,PC,2016-12-31,positivo
Masculino,35.0,Internacional,Muy bueno,4,87.0,"""Very busy and active city center of a rich in experience city of Guanajuato""","""Esta no es solo una reseña del Jardín de la Unión, sino 'consejos para viajeros' sobre la ciudad culturalmente rica de Guanajuato: un San Miguel de Allende más 'real' y una ciudad hermosa.
1. Jardín de la Unión está en la región Centro (centro de la ciudad). Trate de conseguir un hotel en la región Centro. Hay muchos hoteles pequeños con mucho carácter alrededor del Centro y son muy asequibles.
2. Una recomendación de restaurante: Truco 7, que no está en el Jardín, sino en la calle de al lado. Buen ambiente y comida. Eso sí, la camarera no fue muy amable. Prueba la sopa de tortilla.
3. Intenta hacer un viaje a la mina de plata en Valenciana: puedes caminar hasta la mina que ya no está en uso y es una buena experiencia. Otra buena experiencia es el viaje en taxi que serpentea a través de la miríada de túneles en Guanajuato.
4. La ciudad es muy segura. Y la gente es super amable y agradable!! Dondequiera que íbamos, hacían todo lo posible por ayudar. ¡Mucho amor a los mexicanos!
5. Presupuesto para alimentos: en los restaurantes locales espere pagar entre 100 y 150 pesos ($ 5 a $ 7) por el almuerzo, incluida la sopa, un entrante y un plato principal por persona. Comida callejera alrededor de un tercio de eso.
6. Los viajes en taxi son fáciles. Pero solo acuerde la tarifa por adelantado. Puedes llegar a la mayoría de los lugares dentro de los 70 pesos. En la mayoría de los casos, las tarifas eran razonables.
Bit sobre buses en México (en todas mis publicaciones sobre viajes en México)
1. Autobús a cualquier parte de México es una buena idea. Son baratos, seguros, cómodos y están ampliamente interconectados.
2. Los autobuses de 'primera' clase, como los llaman, son autobuses expresos que van de una ciudad a otra sin paradas. Son más caros y lujosos que los autobuses de 'Segunda' clase que paran en infinidad de paradas a lo largo del camino.
3. Los de 'primera clase' que hemos tratado de ser buenos son ADO (en la región de Yucatán y hasta la ciudad de México), Primera Plus y ETN (los dos últimos sirven al norte de la ciudad de México). ETN tiene un servicio de súper lujo con asientos tipo clase ejecutiva de aerolínea (aunque en un tramo llegaron muy tarde).
4. Los autobuses interurbanos son de la 'Central De Buses De Guanajuato' (~ 60 pesos en taxi desde el centro de la ciudad). Los billetes de autobús se pueden comprar en puntos de venta en el centro de la ciudad. Algunos puntos de venta OXXO (equivalente a 7 Eleven) también venden los boletos por una pequeña comisión.
5. Un local nos aconsejó que no reservemos en línea, ya que ha tenido casos en los que el txn parecía pasar, pero al final tuvo que apresurarse para hacerlo. (No lo hemos probado)
6. El sistema en línea no acepta tarjetas de crédito internacionales.
7. Aceptan tarjetas de crédito internacionales cuando compras en sus mostradores.
8. Si vuela desde un país diferente al nuestro, puede reservar tan pronto como llegue a México. La mayoría de las ciudades tienen mucha cobertura e incluso un día o unas pocas horas de reserva por adelantado es suficiente.
9. Nota rápida sobre 'Colectivo' (minibús compartido): puede llamar a estos viajes compartidos dentro de la ciudad. Muy barato. Pero no hay espacio para el equipaje.
¡Espero que esto haya ayudado y viajes seguros!
Salud""",Estados Unidos,Inglés,PC,2016-12-31,positivo
Femenino,40.0,Nacional,Muy bueno,4,21.0,"""Sitio obligado""","""Es pequeno pero bonito. Hay restaurantes y tiendas alrededor. Lindo para caminarlo de noches, hay mucha gente.""",México,Español,PC,2016-12-28,positivo
Masculino,,Internacional,Excelente,5,390.0,"""What a delightful town square!!""","""Una plaza tan animada con bandas de mariachis que compiten, cafés maravillosos y un centro de parejas, familias y turistas que disfrutan de un ambiente maravilloso. Este es definitivamente un punto culminante de Guanajuato que es más memorable. Querrás pasar un par de tardes o tardes aquí -- parada obligada en tu visita a Guanajuato!!""",Estados Unidos,Inglés,PC,2016-12-28,positivo
Masculino,19.0,Internacional,Regular,3,6.0,"""Not much to do""","""Agradable ver tocar a todos los mariachis. Lugar de reunión muy popular. Muchos hoteles y una gran iglesia alrededor del jardín""",Estados Unidos,Inglés,Móvil,2016-12-26,neutral
Masculino,48.0,Nacional,Excelente,5,32.0,"""Plaza central bonita""","""Es un lugar obligado porque es El Centro de la ciudad y tiene excelentes restaurantes. Además de ver el Teatro Juarez.""",México,Español,Móvil,2016-12-24,positivo
Masculino,44.0,Nacional,Excelente,5,62.0,"""A tranquil place in the shade""","""Una hermosa plaza del pueblo, una de las mejores que hemos visto. Sentarse a la sombra de los muchos árboles bajo el sol abrasador bebiendo una cerveza escuchando los diversos espectáculos musicales, fue maravilloso. Por la noche, varias bandas actúan en el mirador, todo para gratis. Observar a la gente también es un pasatiempo favorito"".",México,Inglés,PC,2016-12-21,positivo
Femenino,23.0,Internacional,Excelente,5,28.0,"""Gorgeous Views!""","""Puedes tomar algunas fotos increíbles aquí. Las casas en el fondo son muy coloridas. Un lugar muy pintoresco. El clima también es perfecto"".",Estados Unidos,Inglés,Móvil,2016-12-21,positivo
Masculino,63.0,Internacional,Excelente,5,610.0,"""Beautifully Manicured Garden""","""Tómese un café en una cafetería cercana y luego siéntese en este encantador parque con jardín para relajarse y observar a la gente. Los árboles están hermosamente manicurados con copas planas. El resto del jardín también está bien cuidado. La glorieta del centro atrae a los niños los fines de semana para corre y juega en la plataforma"".",Hungría,Inglés,PC,2016-12-20,positivo
Femenino,36.0,Nacional,Excelente,5,14.0,"""Hermoso lugar para platicar sentados en una banca""","""El ambiente y la música del lugar lo hace ideal para parejas o platica de amigos. Sentados en una banca ves pasar la gente, escuchas de todo tipo de música mariachi, orquesta, estudiantina o trova depende de que lado te sientes. Es seguro todo el día e inclusive durante la madrugada.""",México,Español,Móvil,2016-12-20,positivo
Femenino,37.0,Nacional,Muy bueno,4,11.0,"""Para un exelente fin de semana, en pareja , o en familia""","""Tiene exelente ambiente familiar, y muy romantico , los restaurantes con comida deliciosa y buen ambiente dentro de ellos , destacando ""CASA VALADEZ"" riquisimo, y luego compras un starbucks y te cientas super agusto a oir o ver los eventos . muy tranquilo y pacifico.""",México,Español,PC,2016-12-19,positivo
Masculino,21.0,Nacional,Excelente,5,7.0,"""Relajante lugar""","""Muy padre el Ambiente en esta plazuela del Centro ya que entre bares y música, cafés y callejoneadas es inigualable.""",México,Español,Móvil,2016-12-19,positivo
Masculino,64.0,Internacional,Excelente,5,620.0,"""An Oasis""","""Guanajuato es encantador para caminar: agrupe muchos callejones y calles aptos para peatones. Pero eventualmente uno necesita quitarse un peso de encima. El Jardín de la Unión es un hermoso parque con un jardín en el medio, bordeado por frondosos árboles y rodeado de cafés al aire libre y hoteles de lujo. El Jardín está directamente al norte del hermoso Teatro. Volveremos para probar los cafés al aire libre"".",Canadá,Inglés,PC,2016-12-13,positivo
Masculino,34.0,Internacional,Excelente,5,58.0,"""El corazón de Guanajuato""","""rebanada de queso que alberga algunos hoteles y restaurantes, es un lugar imperdible para comer, tomar una cerveza y escuchar mariachi. Es el punto de partida para todo lo demás.""",Colombia,Español,PC,2016-12-12,positivo
Femenino,33.0,Internacional,Muy bueno,4,51.0,"""Beautiful""","""Encantadora plaza para sentarse en los bancos y ver pasar el mundo. Hay artistas que ejercen su oficio y también una clase de baile de movimientos latinos; es decir, Rumba mientras estuve allí"".",España,Inglés,Móvil,2016-12-08,positivo
Femenino,,Nacional,Excelente,5,5.0,"""Excelente noche""","""Se ve precioso iluminado de noche, me tocó escuchar música de mariachi en vivo y es el punto de partida de las famosas callejoneadas.""",México,Español,PC,2016-12-07,positivo
Femenino,25.0,Internacional,Excelente,5,78.0,"""Paz""","""Bello lugar, con fuente e agua. Mucho verde. Mucha tranquilidad. un costado se situan vendedores. Ideal para descansar luego de un largo paseo por los callejones.""",Argentina,Español,PC,2016-12-06,positivo
Femenino,37.0,Internacional,Excelente,5,22.0,"""Jardín Unión. Cuando el centro""","""Buen aspecto real. Por la noche, el acto debe, músicos realizado junto a muchos artistas. Alrededor de cafés al aire libre atmósfera figura era grande. Danilsu para regresar de forma segura y noche. Un buen aspecto baja, fotos crucifijo.""",Corea del Sur,Coreano,Móvil,2016-12-05,positivo
Masculino,,Internacional,Excelente,5,176.0,"""Beautiful Area, across from Opera House""","""Hermosa zona, frente a la Ópera. Buena zona para observar a la gente y simplemente relajarse. Hay muchas tiendas pequeñas en la zona"".",Estados Unidos,Inglés,PC,2016-11-28,positivo
Masculino,41.0,Nacional,Muy bueno,4,4.0,"""Genial""","""Una paseo por los jardines, disfrutando de la música y del ambiente sano que se vive al atardecer y las noches. Recomiendo en invierno ir con abrigo para no pasar frio. También muy buena oferta gastronómica por los alrededores. muy recomendable.""",México,Español,PC,2016-11-28,positivo
Masculino,38.0,Internacional,Muy bueno,4,582.0,"""Hive of activity""","""Esta pequeña plaza siempre está zumbando durante el día y la noche. Los cafés agradables bordean un lado con un montón de barcos que bordean el otro. Un gran lugar para relajarse y observar a la gente, ¡si puede conseguir un asiento!""",Estados Unidos,Inglés,Móvil,2016-11-27,positivo
Femenino,29.0,Nacional,Excelente,5,31.0,"""Beautiful place to hangout""","""Rodeado de cafeterías y restaurantes, este lugar es el lugar perfecto para dar un paseo o disfrutar de un helado con tu familia y amigos"".",México,Inglés,Móvil,2016-11-27,positivo
Masculino,36.0,Internacional,Muy bueno,4,746.0,"""¡Pobres árboles!""","""A pesar de dar un aspecto diferente, la plaza cortar los árboles en detrimento de la belleza de la naturaleza de la imperfección - lo cual hace al maestro.""",Brasil,Portugués,PC,2016-11-25,positivo
Femenino,,Nacional,Excelente,5,9.0,"""Una parada indispensable""","""Hermoso y apacible jardín por las mañanas y por las tarde/noche con todo el ambiente, recomiendo mucho visitarlo!""",México,Español,PC,2016-11-25,positivo
Masculino,51.0,Internacional,Excelente,5,133.0,"""Lindo jardín""","""Muy bonito este jardin enfrente del Teatro Juárez y rodeado de varios buenos restaurantes, cerca de la catedral.""",Venezuela,Español,PC,2016-11-24,positivo
Masculino,40.0,Internacional,Muy bueno,4,3.0,"""Precioso""","""Pequeña plaza o jardín hermoso laurel de la India se cortan de manera que los pasillos de techo. Un montón de restaurantes alrededor (caro, pero agradable) a menudo arrullado por la música de los mariachis.""",India,Francés,Móvil,2016-11-24,positivo
Femenino,24.0,Nacional,Excelente,5,2.0,"""Mágico""","""Mucho ambiente y buena musica para disfrutar la noche, los sabados hay musica de orquesta y todos los dias hay mariachi y tradicional banda norteña.""",México,Español,PC,2016-11-17,positivo
Masculino,35.0,Internacional,Regular,3,33.0,"""Jardín de la Unión""","""Los jardines son muy pequeños y están rodeados de muchos restaurantes y el área es muy concurrida. Sin embargo, es muy agradable sentarse en el área y escuchar la música tradicional de las bandas locales de mariachis y hay muchos de ellos. Las bandas son compiten entre sí, por lo que a veces puede ser difícil escuchar música hermosa. Pero definitivamente vale la pena visitarlo si se encuentra en la zona"".",Costa Rica,Inglés,PC,2016-11-15,neutral
Masculino,40.0,Internacional,Excelente,5,42.0,"""The Heart Of The City""","“El centro de Guanajuato se puede recorrer en unas pocas horas caminando, destaca como uno de sus lugares más emblemáticos el Jardín De La Unión. El jardín o muy probablemente una plaza tiene la forma de una rebanada de queso o de un pastel. Tiene hermosos árboles, bancos y pequeñas tiendas y bares. Puedes sentarte afuera, beber tu veneno favorito y escuchar a los músicos locales"".",Estados Unidos,Inglés,PC,2016-11-13,positivo
Masculino,68.0,Nacional,Muy bueno,4,395.0,"""El pulso de la ciudad""","""Pequeño Parque Central con jardines ornamentales y rodeado de ficus que proporcionan sombra al conjunto. Magnífico para descansar en sus innumerables bancas o en sus terrazas. En el se refleja la vida de la ciudad en los distintos momentos del día. Un lugar emblemático flanqueado por el Teatro Juárez y una pequeña iglesia de tipo colonial.""",México,Español,Móvil,2016-11-06,positivo
Masculino,37.0,Nacional,Excelente,5,64.0,"""Excelente punto de reunión""","""Aquí encuentras el corazón de Guanajuato! Tienes que visitarlo de día, tarde y noche para ver como las actividades cambian. Esta vez nos sorprendió ver que había hasta gente bailando enfrente de la cafetería Starbuks. Es también un excelente punto de reunión para de ahí partir a una callejoneada o para probar los deliciosos restaurantes que hay a su alrededor.""",México,Español,Móvil,2016-11-06,positivo
