Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Masculino,23.0,Internacional,Excelente,5,58,"""Visita""","""Excelente vista panorámica de la bella ciudad de Guanajuato, la estatua es una obra de arte como un homenaje al héroe de la Alhóndiga de Granaditas.""",Chile,Español,Móvil,2017-04-17,positivo
Femenino,31.0,Nacional,Muy bueno,4,127,"""Mirador""","""Se puede subir por el funicular tiene un costo de 52 pesos o caminando que es gratis pero nos comentaron que es algo inseguro, fuimos en temporada alta e hicimos 35 min de fila para subir al funicular, al llegar te topas con tiendas de artesanías, ropa, bebidas y te encuentras con una vista impresionante de la ciudad excelente para tomar fotos y el monumento al Pípila, no les recomiendo pagar los 10 pesos para subir ya que esta muy angosto para subir, huele mal y sólo te tomas la foto y bajas no puedes quedarte más tiempo arriba porque hay una larga fila esperando.""",México,Español,PC,2017-04-17,positivo
Femenino,46.0,Internacional,Regular,3,190,"""A must do but always busy""","""Estábamos asombrados con las vistas. Un sábado a las 5:00 p. m. hicimos cola durante 40 minutos para tomar el funicular. Algunas tiendas y puestos que venden los refrigerios habituales, bebidas y tatuajes. Pero la vista vale la pena"".",Canadá,Inglés,Móvil,2017-04-16,neutral
Femenino,20.0,Nacional,Muy bueno,4,1,"""Tal como en las fotos""","""A pesar de que era fin de semana, no estaba tan saturado y pude tomar fotos fácilmente.""",México,Español,Móvil,2017-04-16,positivo
Masculino,45.0,Internacional,Excelente,5,222,"""Excellent Panoramic View of the Centro Zona""","""Puedes subir las escaleras o tomar el funicular hasta la cima. Allí encontrarás muchos vendedores de trampas para turistas y, en última instancia, caminarás hasta una hermosa estatua con vista a la ciudad. de vendedores, cafés y bares para tomar una copa y disfrutar de la zona. No hay mucha gente, pero los grupos de turistas vendrán de vez en cuando"".",Estados Unidos,Inglés,PC,2017-04-15,positivo
Femenino,21.0,Internacional,Regular,3,21,"""Opinión""","""Súper subir en el funicular pero más la espera que lo dura, vista hermosa pero para atrás lleno de puestos.""",España,Español,Móvil,2017-04-14,neutral
Femenino,34.0,Internacional,Muy bueno,4,57,"""¡Un mundo de gente!""","""Maravillosa la vista de todo Guanajuato. Tómense tiempo para la llegada pues el lugar es muy popular y está lleno de gente. Vale mucho la pena darse la vuelta.""",Costa Rica,Español,Móvil,2017-04-14,positivo
Masculino,34.0,Nacional,Excelente,5,56,"""Impresionante escultura""","""Es un paseo lleno de callejones pequeños, casita enclavadas en un cerro, pintorescas y hermosas. La subida vale la pena por que al llevar veras al Pípila y con ello un mirador hacía toda la ciudad de Guanajuato.""",México,Español,PC,2017-04-13,positivo
Femenino,16.0,Nacional,Regular,3,11,"""Una muy buena vista de Guanajuato""","""¡Subes por el funicular y la vista es hermosa! Buen lugar para visitar y tomarte la foto del recuerdo.""",México,Español,Móvil,2017-04-12,neutral
Masculino,50.0,Internacional,Muy bueno,4,47,"""Excelente vista""","""Vale la pena ya que se ve Guanajuato desde una perspectiva muy buena, se puede subir al Pípila y ver de más alto todavía, vale la pena darle unos minutos a una visita rápida para apreciar la vista.""",Bolivia,Español,Móvil,2017-04-12,positivo
Masculino,32.0,Nacional,Muy bueno,4,14,"""Excelente vista""","""Si subes al monumento el calor en la cima es extremo, hay buena atención y un panorama espectacular de la ciudad. Vale la pena visitarlo.""",México,Español,Móvil,2017-04-12,positivo
Femenino,26.0,Nacional,Excelente,5,26,"""Hermoso mirador""","""Si vienes a Guanajuato, no puedes perderte la maravillosa vista desde el mirador. Además, por tan sólo 10 pesitos puedes subir a tomarte la foto en el cubo de acrílico que está en lo alto del monumento. Ojo, lleva preparada la cámara y piensa de antemano en la pose pues sólo podrá estár arriba un par de minutos debido a la cantidad de visitantes que sube a tomarse la foto desde las alturas.""",México,Español,Móvil,2017-04-11,positivo
Femenino,30.0,Nacional,Excelente,5,104,"""La mejor vista""","""Guanajuato es uno de mis lugares favoritos, y la vista desde el mirador del Pípila es a mi parecer inmejorable, pues se puede apreciar perfectamente la ciudad así como esos hermosos colores tan característicos. Una visita obligada sin lugar a dudas.""",México,Español,Móvil,2017-04-11,positivo
Femenino,26.0,Nacional,Malo,2,19,"""Sólo vista a la ciudad""","""En un día caluroso, no se disfruta tanto. Es subir solo para ver la vista de la ciudad. El museo es solo subir una escalera.""",México,Español,Móvil,2017-04-11,negativo
Femenino,50.0,Internacional,Excelente,5,72,"""Great View!""","""El monumento es bueno, ¡pero la vista es excelente! Siempre busco ""LA VISTA"" de los lugares que visitamos y esta es. Definitivamente lo mejor para capturar el ""panorama general"" de Guanajuato"".",Estados Unidos,Inglés,PC,2017-04-10,positivo
Masculino,23.0,Internacional,Excelente,5,304,"""What a view!""","""La historia de este monumento es una que puedes creer literal o simbólicamente, ¡pero de cualquier manera la historia representa la lucha de México en su intento por la independencia! El monumento se encuentra en lo alto de la ladera y ofrece espléndidas vistas de 300° de la ciudad. Hay un encantador restaurante y un mercado con tiendas al otro lado de la calle también. Puedes acceder a este monumento ya sea por una escalera desde la ciudad de abajo o comprando un boleto en el funicular. Queríamos la hermosa luz de la tarde, así que tomamos el funicular , y luego deambulé por la pintoresca escalera. Esta es verdaderamente una experiencia guanajuatense por excelencia que no debe perderse"".",Estados Unidos,Inglés,Móvil,2017-04-09,positivo
Masculino,38.0,Internacional,Muy bueno,4,161,"""Panorámico""","""Este sitio emblemático requiere mejor cuidado por la secretaría de turismo, mucho vendedor ambulante y daña el panorama, por lo demás la vista de la ciudad es espectacular.""",Colombia,Español,PC,2017-04-08,positivo
Masculino,26.0,Internacional,Muy bueno,4,20,"""Great Vistas""","""Los boletos cuestan 50 pesos cada viaje de ida y vuelta, por lo que unos 10 dólares en total para nosotros. Excelentes vistas, especialmente al atardecer, no hay tanta gente y no hay que esperar mucho. Vale la pena"".",Suiza,Inglés,Móvil,2017-04-08,positivo
Masculino,63.0,Internacional,Excelente,5,21,"""What a VIEW!!""","""Suba en el funicular (¡inclinado!) hasta este gran mirador y mire hacia Pipila, pero luego mire hacia Guanajuato todo el tiempo que desee. Permita que alguien le venda un folleto para que pueda disfrutarlo más tarde. Nos encantó esto. Gran vista de un pueblo espectacular y único.""",Estados Unidos,Inglés,Móvil,2017-04-06,positivo
Masculino,32.0,Nacional,Regular,3,23,"""Interesante""","""Son de los puntos que se debe de visitar al ir a esta ciudad, tiene un pequeño museo pero sólo hay que visitar la salida posterior ya que al subir las escaleras no se obtiene una vista en especial, muy amable la señorita en la entrada.""",México,Español,Móvil,2017-04-05,neutral
Femenino,44.0,Internacional,Excelente,5,14,"""Best view of Guanajuato""","""Gran mirador para una hermosa ciudad. La estatua honra a un minero que ayudó heroicamente a derrotar las defensas españolas durante la revolución"".",Colombia,Inglés,Móvil,2017-04-02,positivo
Masculino,66.0,Internacional,Muy bueno,4,98,"""Best view""","""Pequeño paseo divertido en el funicular. Gran vista de la ciudad y los alrededores. Demasiados puestos baratos que venden chatarra, pero en general, vale la pena por la vista"".",Estados Unidos,Inglés,PC,2017-04-02,positivo
Femenino,31.0,Internacional,Regular,3,156,"""Great views of Guanajuato""","""Caminamos hasta el monumento desde el centro, una subida bastante cuesta arriba que necesitó un par de breves paradas para descansar. A los que no les gusta caminar se les advierte que tomen el funicular. En el sitio hay muchos vendedores de comida, bebidas y baratijas, pero todo es divertido. Las fotos del centro de la ciudad siempre parecían ser geniales bajo el sol. Volvería a visitarlo"".",Estados Unidos,Inglés,PC,2017-03-30,neutral
Masculino,31.0,Internacional,Excelente,5,14,"""Recomendable""","""Tienes que probar el barcito llamado ""La terraza encantada"" excelente cerveza con una hermosa vista de Guanajuato.""",Canadá,Inglés,PC,2017-03-30,positivo
Femenino,26.0,Internacional,Muy bueno,4,20,"""Love the View!""","""Definitivamente una vista maravillosa de Guanajuato, y hay algunas maneras de ir, ya sea en funicular, caminando o en auto"".",Estados Unidos,Inglés,Móvil,2017-03-30,positivo
Masculino,35.0,Nacional,Regular,3,22,"""Great view, overrated monument""","""La mayor parte de la diversión es subir en el mini tranvía y disfrutar de la increíble vista de Guanajuato, aunque la historia de El Pípila es fascinante. Pagar 10 pesos para subir una escalera estrecha dentro del monumento y mirar desde un cubo de vidrio no lo era. vale la pena.""",México,Inglés,Móvil,2017-03-29,neutral
Femenino,67.0,Internacional,Excelente,5,116,"""Amazing View!""","""El viaje en funicular a la cima de este cerro con vista a la hermosa ciudad de Guanajuato es emocionante y vale la pena cada centavo del viaje de ida y vuelta de 100 pesos. ¡Ya lo hemos hecho 3 veces! En la cima hay una vista superlativa de la ciudad y un estatua de uno de los personajes clave en la guerra de Independencia de México, no te la pierdas.""",Canadá,Inglés,Móvil,2017-03-29,positivo
Femenino,63.0,Nacional,Excelente,5,78,"""Atardecer en el centro de Guanajuato""","""Excelente vista de la ciudad de Guanajuato, venta de artesanías, paseo en funicular, escaleras para los deportistas y acceso en carro.""",México,Español,Móvil,2017-03-27,positivo
Femenino,43.0,Nacional,Muy bueno,4,65,"""Ir de noche es lo más bonito""","""Aprecias más Guanajuato de noche, las luces, no se hacen del lugar algo más atractivo, escuchar la historia completa del Pípila estando ahí obvio te hace apreciarlo más.""",México,Español,PC,2017-03-27,positivo
Masculino,25.0,Nacional,Muy bueno,4,48,"""Gran vista desde este mirador""","""Aquí podrás tener una grandiosa vista de la ciudad, y apreciar sus bellezas desde las partes altas, debes de visitar este lugar.""",México,Español,PC,2017-03-27,positivo
Masculino,30.0,Internacional,Excelente,5,345,"""We went several times in a week!""","""Puedes subir caminando o tomar el funicular por 25 pesos, solo ida. Nosotros lo hicimos en ambos sentidos. Caminar toma 10 minutos si sabes a dónde vas. Tuvimos problemas para encontrar el camino la primera vez. Asegúrate y busca las señales en el costado de los edificios que le indican el camino. Es agradable ver las casas mientras camina hacia arriba o hacia abajo. Nos encantó la vista desde la parte superior. Lo suficientemente alto como para tener una buena vista de pájaro, pero no tan alto como para que pueda. No distingo fácilmente edificios y casas específicos. Ojalá hubiera llevado binoculares"".",Estados Unidos,Inglés,PC,2017-03-27,positivo
Femenino,32.0,Internacional,Excelente,5,155,"""¡En Guanajuato por supuesto!""","""Si se encuentra en Guanajuato, tome algunas latas de cerveza y observe la puesta de sol y la vista nocturna desde el observatorio del Pípila. Hay una tienda de recuerdos cerca.  El precio es de 20 pesos. Cuando subes, es difícil, así que te recomiendo ir en el funicular y caminar de noche. Sin embargo, es peligroso porque es un callejón.""",Corea del Sur,Coreano,Móvil,2017-03-24,positivo
Femenino,37.0,Nacional,Excelente,5,115,"""La mejor vista de la ciudad""","""Cualquiera de los tours que compres en el centro te incluirán una parada aquí y en verdad que lo agradeces ya que desde aqui podrás tener la mejor vista de la ciudad. Es gratuito y no hay filas ni nada. Es un mirador, si, pero es un espacio ideal para descansar un poco y ver desde una perspectiva panorámica la hermosa ciudad de Guanajuato.""",México,Español,PC,2017-03-23,positivo
Masculino,19.0,Nacional,Regular,3,65,"""Magnífica vista de la ciudad""","""Este lugar cuenta una privilegiada vista a la ciudad de Guanajuato, debido a que aprecias toda la ciudad desde lo alto, sin duda un 'must' de Guanajuato, aunque la accesibilidad deja mucho que desear, pues para yo llegar tienes dos formas; a través del funicular que está muy retirado del centro o bien por los callejones que suben, y lamentablemente apestan e incluso dan un aspecto de inseguridad, debería apoyar la ciudadanía y los demás turistas a conservar sus calles en buen estado, ya que el mismo mirador tenía un aspecto sucio. A pesar de todo vale la pena subir para poder apreciar está maravillosa ciudad y tomarte la 'selfie' del recuerdo.""",México,Español,Móvil,2017-03-23,neutral
Femenino,60.0,Internacional,Excelente,5,26,"""The view of Guanajuato""","""Lo mejor del monumento es la vista, increíble para tomar hermosas fotos y relajarse un momento. Recomendamos tomar el tour para ir allí, porque también te llevará a otros lugares imperdibles"".",Canadá,Inglés,Móvil,2017-03-23,positivo
Femenino,50.0,Internacional,Excelente,5,19,"""Gorgeous night view""","""Es la primera vez que visitamos Pípila de noche y la vista nocturna fue impresionante. No tenía un trípode y no pude capturar la hermosa vista. Hizo mucho viento esa noche, por lo que traer una chaqueta abrigada podría no ser una buena idea"". mala idea. Te recomiendo mucho que vayas a Pipila por la noche.",Estados Unidos,Inglés,Móvil,2017-03-23,positivo
Masculino,42.0,Internacional,Excelente,5,5,"""Great View""","""Toma el Funnicular hasta la cima para disfrutar de la vista de la ciudad. Hermoso por la noche. El último Funnicular sale a las 9:30, así que no te lo pierdas o tendrás que tomar un taxi para bajar"".",Brasil,Inglés,Pc,2017-03-22,positivo
Masculino,22.0,Internacional,Regular,3,57,"""El teleférico del domingo es una matriz""","""Cuando fui el domingo por la noche, la fila de espera del teleférico era larga. Además, es necesario alinearse después de comprar un boleto. Me di por vencido y caminé y subí. Se recomienda porque no hay persona en la mañana.""",Japón,Japonés,Móvil,2017-03-20,neutral
Masculino,55.0,Internacional,Muy bueno,4,58,"""View all of the colorful glory of Guanajuato... but little info. about the actual monument""","""Agradable caminata (escalones empinados) hasta el monumento si está dispuesto a hacerlo... si no, hay un funicular. Un héroe local de la revolución mexicana celebrado en piedra. No se pudo encontrar ninguna información. sobre quién o por qué de sus actos heroicos (un amigo me contó la historia heroica). Lleno de niños de la escuela. Vistas increíbles de la ciudad a continuación. Bien vale la pena el viaje"".",Estados Unidos,Inglés,PC,2017-03-19,positivo
Masculino,52.0,Internacional,Muy bueno,4,296,"""The best panoramic view of the city""","""Si desea excelentes vistas de la ciudad, solo está a un corto viaje en funicular o a una caminata muy extenuante (subimos y bajamos) a las mejores vistas de la ciudad. La estatua de Pipila es muy prominente y convincente, hecha más aún si conoce su papel en la captura de la Alhóndiga de Granaditas (no vimos ninguna señalización que lo explicara muy bien). Y luego están las vistas, ¡realmente increíbles! Por supuesto, espere que se le acerque la miríada de vendedores, pero son educados y lo dejarán solo después de un breve ""no, gracias"". Espere hasta el final de la tarde para obtener las mejores fotos"".",Estados Unidos,Inglés,PC,2017-03-19,positivo
Masculino,37.0,Internacional,Excelente,5,1578,"""You go there for the view, not the monument""","""Este es el monumento a Pipila, un minero que bombardeó la entrada del fuerte/granero durante la guerra de la independencia que provocó la masacre de todos los soldados españoles y la población civil que se encontraba dentro. El monumento en sí es enorme y rimbombante y probablemente de poca interés para el visitante no mexicano. Pero la vista desde allí, especialmente al amanecer y al atardecer, pero también por la noche es excelente y vale la pena la caminata empinada de 20 minutos o la teleferica"".",Estados Unidos,Inglés,PC,2017-03-17,positivo
Masculino,62.0,Internacional,Muy bueno,4,239,"""Bonita vista""","""Estatua de un personaje llamado el Pípila que forma parte de la historia de la Independencia. Asesoramiento para llegar al lugar con el funicular que lamentablemente para no residentes cuesta dos veces. También puede llegar allí con una larga escalera o en automóvil. de una vista excepcional de la ciudad y pasar una hora de descanso en los bancos.la estatua como tantos otros nada excepcional. En el lugar muchas tiendas de souvenirs y restaurantes.""",Italia,Italiano,Móvil,2017-03-16,positivo
Femenino,28.0,Internacional,Excelente,5,4,"""Puedes ver el paisaje más colorido""","""Uno de mis lugares favoritos en México, Guanajuato es una ciudad pequeña, pero el paisaje desde aquí es muy agradable por la mañana y por la noche. Es un lugar donde puedes ir en teleférico inmediatamente, pero puedes ir sin problemas a pie. Quiero ir allí de nuevo. Parece que hay muchos buenos hoteles.""",Japón,Japonés,PC,2017-03-15,positivo
Masculino,45.0,Nacional,Muy bueno,4,602,"""La mejor vista de la ciudad""","""Una atracción totalmente gratuita que ofrece la mejor vista de la ciudad. Definitivamente el atardecer desde mi punto de vista es la mejor hora para visitarlo, ya que no hace calor y la ciudad se ilumina. También podrás comprar una artesanías en las tiendas que ahí hay. Existen muchos bares con vista en el lugar. Hay dos formas de llegar la comoda en auto o caminando desde el centro.""",México,Español,PC,2017-03-15,positivo
Femenino,35.0,Internacional,Excelente,5,72,"""It is walkable""","""Si quieres ahorrar algo de dinero, es bastante sencillo subir a pie hasta la cima y en el camino puedes ver algunas casas preciosas y calles sinuosas. Me tomó entre 10 y 15 minutos llegar a la cima y las vistas son maravillosas. allá arriba! Altamente recomendado.""",Inglaterra,Inglés,PC,2017-03-15,positivo
Femenino,33.0,Internacional,Excelente,5,4,"""What a View!""","""¡Afortunadamente, mi amigo sugirió que tomáramos el Finicular para viajar hasta El Pípila y bajar caminando! ¡Los escalones son muchos, muy empinados y angostos! Bajar de regreso fue divertido con muchos sitios interesantes en el camino, pero debes usar ¡buenos zapatos para caminar! El Finicular estaba a unos 2 minutos de viaje; compramos boletos un par de puertas más abajo de la entrada. La vista desde La Pipila fue increíble, brindando una gama completa de la ciudad vieja con todas sus hermosas iglesias, etc. es definitivamente un 'must' cuando visite Guanajuato!""",Estados Unidos,Inglés,PC,2017-03-14,positivo
Masculino,53.0,Internacional,Muy bueno,4,152,"""The best panoramic view of the city""","""Sé que esto es para turistas, pero aun así es emocionante tomar el tranvía y fotografiar la ciudad y el valle. Elige un momento en el que haya buena luz o haya poca gente para tomar las mejores fotos"".",Estados Unidos,Inglés,PC,2017-03-14,positivo
Masculino,36.0,Internacional,Regular,3,31,"""Regular""","""La vista de la ciudad es muy buena, la gente de los comercios es amable, pero el lugar está muy sucio y huele muy mal.""",Cuba,Español,Móvil,2017-03-13,neutral
Femenino,58.0,Internacional,Excelente,5,332,"""The funicular is working again!""","""Hace un año (febrero de 2016) el funicular del Teatro Juárez a Pipila estaba fuera de servicio. Ahora tiene grandes carteles que dicen que está abierto. El viaje cuesta $ 25 MXD arriba (o abajo, supongo). Una alternativa es tomar uno de El Pipila. Ver salir el sol desde aquí es mágico... y no hay casi nadie alrededor, ni tiendas ni vendedores que te distraigan"".",Estados Unidos,Inglés,PC,2017-03-13,positivo
Masculino,39.0,Internacional,Muy bueno,4,34,"""Great views, more shopping opportunities!""","Buena y agotadora caminata hasta la cima. Un imperdible en Guanajuato. Un monumento al querido héroe de la independencia, El Pipila. La recompensa a tu esfuerzo son las hermosas fotos y vistas desde el monumento. Si no está en buena forma física, tome el funicular ubicado detrás del Teatro Juárez.",Mozambique,Inglés,PC,2017-03-12,positivo
Femenino,61.0,Nacional,Excelente,5,41,"""Vista panorámica""","""Es un punto obligado para conocer la ciudad y ver en todo esplendor la ciudad de Guanajuato, los fines de semana es difícil, encontrar estacionamiento, y poder subir por dentro del monumento.""",México,Español,PC,2017-03-10,positivo
Femenino,51.0,Nacional,Excelente,5,26,"""Don't miss this fabulousview of the colorful city of Guanajuato""","""Preparen sus cámaras y suban al monumento y dediquen un tiempo a contemplar una vista imperdible. Incluso pueden subir a la cima dentro de Pipila"".",México,Inglés,PC,2017-03-10,positivo
Masculino,21.0,Internacional,Excelente,5,6,"""Un buen lugar para pasar horas""","""Es un gran lugar para subir a la puesta de sol y ver la vista nocturna.""",Corea del Norte,Coreano,Móvil,2017-03-09,positivo
Masculino,31.0,Internacional,Muy bueno,4,23,"""Excellent views""","""Sugerimos hacerlo al final de la tarde para aprovechar la luz dorada de la tarde. Es un gran lugar para las vistas de la ciudad. Por 10 pesos puedes ingresar a la base donde hay una breve descripción (en español) del monumento. También puedes suba las escaleras aproximadamente a la mitad del monumento. La parte superior está encerrada en vidrio y es un espacio pequeño. Si tiene claustrofobia o miedo a las alturas (el último tramo es una escalera), considere saltear. Hay un bar justo debajo del monumento que también tiene excelentes vistas. Un buen lugar para relajarse y disfrutar de las vistas. El monumento también sería un buen lugar para hacer un picnic, con muchos bancos y asientos en los escalones de piedra"".",Estados Unidos,Inglés,Móvil,2017-03-08,positivo
Masculino,60.0,Internacional,Muy bueno,4,41,"""Views from here are very good but use the fenicular""","""Utilice el funicular, ya que se tarda un segundo en llegar a la cima, donde hay algunas tiendas, cafeterías, etc. y algunos comerciantes. Busque al artista que tiene una pintura preciosa al agua o al óleo, etc.""",Estados Unidos,Inglés,PC,2017-03-04,positivo
Femenino,27.0,Nacional,Regular,3,28,"""Buenas vistas desde el mirador""","""Es un buen mirador, se puede llegar caminando pero nosotros subimos en el funicular, al monumento no entramos porque hacía un calor bastante fuerte y no imagino cómo estaría dentro del cubo acrílico. De noche debe ser magnífico.""",México,Español,Móvil,2017-03-03,neutral
Masculino,41.0,Nacional,Excelente,5,76,"""Sorprendente""","""E la cima de Guanajuato una excelente vista de la ciudad donde se aprecian casas de todos colores. En la cima la estatua del Pípila y una escalinata poco accesible que te lleva a un cubo de vidrio.""",México,Español,Móvil,2017-03-02,positivo
Masculino,42.0,Internacional,Muy bueno,4,82,"""Worth the trip up!""","""Tomamos el tranvía hasta la cima, aunque hay senderos para caminar si uno lo desea. La vista frente al monumento que domina la ciudad era realmente agradable. Puedes ver la antigua mina, la universidad y muchos de los lugares emblemáticos de la ciudad. .""",Estados Unidos,Inglés,PC,2017-02-27,positivo
Masculino,44.0,Nacional,Excelente,5,6,"""Asombroso""","""Me encanta visitar este lugar, tiene una vista majestuosa de toda la ciudad de Guanajuato es ideal para disfrutar en familia tomar fotos impresionantes y recuerdos maravillosos si no visitas el Pipila es como si no visitas Guanajuato.""",México,Español,Móvil,2017-02-25,positivo
Masculino,25.0,Nacional,Regular,3,87,"""La mejor vista de la ciudad""","""La mejor vista de toda la ciudad, 50 pesos subir y bajar en el funicular que se ubica detrás del Teatro Juárez, si no quieres pagar la bajada puedes hacerlo caminando, sólo llevar ropa cómoda y unos buenos tenis porque las bajada está algo pesada pero se disfruta conocer sus callejones, la vista arriba es impresionante, se ve toda la ciudad, se puede entrar al monumento por 10 pesos.""",México,Español,Móvil,2017-02-25,neutral
Masculino,37.0,Nacional,Muy bueno,4,22,"""El guardián de la ciudad de Guanajuato""","""Majestuoso e imponente. Así se mira este monumento, que desde uno de los puntos más altos de la ciudad, parece vigilar. Este monumento rinde homenaje a uno de los personajes claves en la historia de la Independencia de México. Eregido sobre un mirador, este paseo sirve también para admirar desde lo alto a la bella ciudad de Guanajuato. Se puede llegar desde el centro de la ciudad subiendo por el funicular, o si se tiene muy buena condición física, a pie subiendo por los callejones. Es uno de los atractivos obligados en Guanajuato, Gto.""",México,Español,PC,2017-02-24,positivo
Femenino,55.0,Internacional,Excelente,5,28,"""Powerfull""","""Subiendo arriba, se puede ver desde todos lados. ¡Toma un funicular por 25 pesos para subir y bajar! ¡Muy agradable!""",Estados Unidos,Inglés,PC,2017-02-24,positivo
Femenino,28.0,Internacional,Excelente,5,34,"""Picturesque!""","""Si quieres fotos geniales de GTO con todo su color, ¡este es el lugar para estar! El otro lugar de fácil acceso es la Universidad de GTO. ¡Este lugar te ofrece una vista panorámica de la ciudad con todos sus colores!""",Estados Unidos,Inglés,PC,2017-02-23,positivo
Masculino,28.0,Internacional,Excelente,5,18,"""Monumento precioso y muy buenas vistas""","""Muy interesante,con vistas de todo Guanajuato,se puede acceder en funicular, es muy pintoresco, aconsejo subirse, vistas preciosas y puestos de comida, muy aconsejable visitar.""",España,Español,PC,2017-02-22,positivo
Masculino,35.0,Internacional,Excelente,5,11,"""The View!""","""Tomamos el funicular aquí casi todos los días para disfrutar de la hermosa vista, el aire fresco y simplemente relajarnos. El funicular cuesta alrededor de $ 1.25 (US) por trayecto, compre AMBOS tkts en el nivel del suelo antes. Hay varios senderos para caminar para llegar a la cima también .""",Estados Unidos,Inglés,PC,2017-02-18,positivo
Femenino,50.0,Internacional,Muy bueno,4,78,"""Majestuoso""","""No se sabe a ciencia cierta si la historia del Pípila es real, pero más allá de ello, es un homenaje a una figura que resulta impresionante. Lo más impactante, sin dudas, es la vista imperdible de la Ciudad de Guanajuato, que en sí misma, es ¡MARAVILLOSA!",Argentina,Español,PC,2017-02-17,positivo
Masculino,44.0,Nacional,Muy bueno,4,146,"""Impresionante""","""El monumento al Pípila es majestuoso, en todo lo alto de Guanajuato ciudad y capital, tiene un teleférico que te baja hasta el jardín de la Unión, muy cómodo, y un mirador muy incómodo para subir y bajar pero vale la pena el esfuerzo.""",México,Español,Móvil,2017-02-16,positivo
Masculino,65.0,Internacional,Muy bueno,4,35,"""Homenaje a un mártir y lugar elevado para ver la ciudad""","""Como el monumento al Pípila está en una montaña, desde allí hay una vista panorámica de la muy pintoresca ciudad, caracterizada por el gran colorido de sus edificaciones y su irregular trazado -por los callejones-""",Colombia,Español,PC,2017-02-16,positivo
Masculino,50.0,Nacional,Excelente,5,10,"""Vista increíble de la ciudad""","""Uno de los atractivos monumentales de la ciudad, con una de las mejores vistas de la misma, un poco complicado el acceso, pero vale la pena.""",México,Español,PC,2017-02-15,positivo
Femenino,32.0,Nacional,Excelente,5,18,"""Hermoso""","""Simplemente hermoso, la vista desde ahí, el imponente monumento, todo es hermoso, visita obligada si vas a Guanajuato.""",México,Español,Móvil,2017-02-15,positivo
Masculino,30.0,Nacional,Regular,3,40,"""Vista espectacular""","""La vista de la ciudad y los alrededores es lo mejor de todo, si te gusta subir escaleras puedes optar por recorrerlas de subida y de bajada, si no existe el funicular para subir. Es parte indispensable al ir a Guanajuato.""",México,Español,PC,2017-02-15,neutral
Masculino,21.0,Nacional,Excelente,5,146,"""Un monumento grande para un grande""","""Muy padre este monumento y desde ahí existen unas vistas fenomenales, es de lo mas emblemático de esta linda ciudad.""",México,Español,PC,2017-02-14,positivo
Masculino,27.0,Nacional,Muy bueno,4,67,"""Estupenda vista""","""Parada obligatoria en Guanajuato. Puedes subir y bajar por funicular por $36.00 MXP (un poco menos de 2 USD) aunque a veces es demasiado concurrido y tienes que hacer una espera muy larga. Vale la pena caminar entre los pequeños callejones y eres muy bien recompensado con la vista. Ya arriba puedes degustar frituras, aguas, dulces y todo lo típico de una ciudad colorida y pintoresca.""",México,Español,PC,2017-02-14,positivo
Masculino,39.0,Nacional,Excelente,5,7,"""El Pípila te brinda una de las vistas mas impresionantes de Guanajuato""","""Subas a pie, funicular o en vehículo el recorrido es muy ameno. Llegar a lugar es una de las experiencas mas interesantes de Guanajuato por la excelente vista de toda la ciudad. Sobran personas que te deseen explicar la vista de la ciudad, le resta al momento tener que decir 'no gracias' cada minuto. Pero dejando ese detalle es un lugar obligado si visitas la ciudad.""",México,Español,PC,2017-02-13,positivo
Femenino,43.0,Internacional,Regular,3,28,"""15 minutos a pie""","""Bueno, eso no me molesta. Es fácil ir porque hay instrucciones ásperas en el camino. En el lugar donde fui, miré el colorido paisaje urbano.""",Japón,Japonés,Móvil,2017-02-13,neutral
Femenino,59.0,Nacional,Muy bueno,4,9,"""La mejor panorámica de Guanajuato""","""Un punto de visita obligado para admirar desde lo alto diversos puntos de interés. Se puede llegar caminando desde el centro pero la subida está pesada para personas mayores ó niños.""",México,Español,PC,2017-02-12,positivo
Masculino,40.0,Internacional,Excelente,5,30,"""La vista de la ciudad es espectacular""","""La vista desde el mirador es muy linda. Llegar y/o regresar por el funicular es genial. Demasiados puestos ambulantes.""",Colombia,Español,PC,2017-02-11,positivo
Masculino,43.0,Nacional,Muy bueno,4,49,"""La mejor vista de Guanajuato""","""Es una experiencia extraordinaria, sobre todo para personas como yo que vivimos en ciudades grises del norte del país. Los colores de Guanajuato son extraordinarios. Lo malo: Una serie de vendedores ambulantes que no dejan de insistir en que les compres algo, llega a ser molesto.""",México,Español,PC,2017-02-11,positivo
Masculino,35.0,Nacional,Regular,3,34,"""Quitar ambulantes""","""El monumento esta bien conservado y la vista increíble pero los vendedores ambulantes que se ponen al pie del monumento le dan mala imagen además de que incomodan con su insistencia, deberían de quitarlos y dejar sólo los puestos establecidos que están enfrente.""",México,Español,Móvil,2017-02-10,neutral
