Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha,Sentimiento
Femenino,24.0,Nacional,Muy bueno,4,21,"""Necesario ir con un buen guía""","""historia es interesante. No se dejen enganar con datos superfluos o incorrectos. Solo 84 escalones.""",México,Español,PC,2016-12-28,positivo
Femenino,35.0,Nacional,Excelente,5,11,"""Interesante arquitectura""","""Siempre me sorprende su estilo diferente, su armoniosa estética. La extensa programación cultural que se ofrece.""",México,Español,PC,2016-12-27,positivo
Masculino,60.0,Nacional,Excelente,5,125,"""Universidad de Guanajuato""","""Hermosa y representativa fachada de la Universidad de Guanajuato. Cuyos origenes son de 1732 aproximadamente. Es tipico una foto en esa bella escalinata.""",México,Español,Móvil,2016-12-25,positivo
Masculino,18.0,Nacional,Excelente,5,22,"""Impresionante y hermoso""","""Vaya que es un lugar bonito, les recomiendo que visiten tanto como la fachada, así como el interior es muy bonito, la universidad es amplia y grande, creo que tiene 6 o 7 pisos, los invito que visiten el observatorio de la universidad, desde la terraza de la universidad pueden ver una pequeña parte de la ciudad!! :D""",México,Español,PC,2016-12-21,positivo
Femenino,44.0,Internacional,Muy bueno,4,13,"""Arquitectura""","""Hermosa Fachada. Legado de los Jesuitas ubicada en un lugar privilegiado desde donde se admira todo el pueblo y frente a la catedral.""",Argentina,Español,PC,2016-12-20,positivo
Masculino,65.0,Internacional,Excelente,5,634,"""Not Open, but Worth a Look""","""Este magnífico edificio es digno de una mirada solo por su arquitectura. Si te sientes con energía, sube las escaleras hasta la parte superior, pero la vista es igual de hermosa desde el fondo perezoso"".",Hungría,Inglés,PC,2016-12-20,positivo
Femenino,37.0,Nacional,Excelente,5,9,"""Hermoso""","""Simplemente un hermso lugar para visitar y tomar fotos, en especial en la noche la panoramica y el ambiente es espectacular.""",México,Español,Móvil,2016-12-17,positivo
Masculino,22.0,Internacional,Muy bueno,4,79,"""Impresionante""","""Quizá la Universidad más chiquita del mundo, pero el edificio es impresionante. Lo envidio mucho a los estudiantes de acá.""",Honduras,Español,PC,2016-12-15,positivo
Femenino,23.0,Nacional,Excelente,5,9,"""Hermosa vista""","""Un profesor nos explico a detalle toda la construccion. Las leyendas y la antiguedad y significado de las mismas. Fuimos de visita y la verdad. Junto con la unam es de las universidades que por su tipografia imponen sorprenden y dejan con una agradable sensacion de querer regresar.""",México,Español,Móvil,2016-12-11,positivo
Masculino,31.0,Internacional,Muy bueno,4,89,"""Hermoso""","""Edificio distintivo hermosa, caminando por la ciudad que no puede dejar pasar por delante.""",Italia,Italiano,PC,2016-12-05,positivo
Masculino,,Nacional,Excelente,5,6,"""Fotos de la Universidad de Guanajuato""","""Es de buen ejercicio su gran escalinata hecha en el cerro es la universidad, tiene tipo españolete, desde arriba se ve gran parte de la ciudad, hay gente q si quieres por un donativo te platica la historia.""",México,Español,PC,2016-12-05,positivo
Masculino,43.0,Nacional,Excelente,5,4,"""Impresionante""","""El lugar es muy bonito y pintoresco no sólo para visitar si no para escuchar su historia y apreciar los acabados que tiene la verdad me gustó mucho este lugar.""",México,Español,Móvil,2016-12-04,positivo
Femenino,32.0,Internacional,Excelente,5,15,"""EXCELENTE ARQUITECTURA""","""Hermoso lugar hay que conocerla. sus escalinatas son imponentes. enfrente hay un lindo barcito. de pelicula guanajuato belleza sus calles y veredas.""",Argentina,Español,PC,2016-12-01,positivo
Masculino,39.0,Internacional,Muy bueno,4,197,"""Linda facultad""","""La universidad con una hermosa arquitectura y un diseño muy peculiar, ya que se aprovecha de la diferencia, como un aumento con el fin de aprovechar todos los espacios. Interesante.""",Brasil,Portugés,Móvil,2016-11-30,positivo
Masculino,37.0,Nacional,Excelente,5,37,"""Obligatorio""","""Al caminar por las calles de Guanajuato, toparas aquí con una magnifica arquitectura como un lugar de reunión de muchas personas para partir de aquí a las callejoneadas.""",México,Español,PC,2016-11-29,positivo
Masculino,20.0,Nacional,Excelente,5,27,"""¡Hermosa!""","""Excelente lugar, muy bonito pero son bastante escalones por subir jaja de ahí en mas, vale la pena conocer y tomar muchas fotos.""",México,Español,PC,2016-11-28,positivo
Masculino,32.0,Internacional,Muy bueno,4,582,"""Awesome architecture""","""Este impresionante edificio definitivamente se destaca entre los demás, especialmente desde el punto de vista de la cresta. No pude recorrer los terrenos porque la escuela estaba en sesión, pero disfruté de la vista desde el exterior"".",Estados Unidos,Inglés,Móvil,2016-11-27,positivo
Masculino,30.0,Internacional,Excelente,5,14,"""Majestuosa""","""Una universidad con una escalinata y arquitectura excepcional, mi esposa que es muy sensible al arte se quedó sin habla, definitivamente es un lugar qué hay que visitar solo para admirarlo y sentirse orgulloso de lo que tenemos en nuestro país.""",Chile,Español,Móvil,2016-11-27,positivo
Masculino,54.0,Internacional,Excelente,5,133,"""Hermosa Universidad""","""Hermosa construccion con enorme escalinata que al subir se aprecia una gran vista de la ciudad, está contigua al templo de la compañía.""",Venezuela,Español,PC,2016-11-25,positivo
Masculino,59.0,Nacional,Excelente,5,14,"""Mi alma mater""","""No puedes dejar de visitar las escalinatas de la Universidad de Guanajuato, este edificio tiene su lugar ganado en los billetes de mil pesos, por algo sera.""",México,Español,PC,2016-11-23,positivo
Femenino,,Nacional,Excelente,5,21,"""LA MEJOR VISTA DE LA CIUDAD DE GUANAJUATO""","""Definitivamente es el mejor lugar para apreciar el colorido y hermoso centro de la ciudad, un lugar lleno de calma, donde puedes comprar recuerdos y comida típica como las ""guacamayas"" una botanita y por supuesto, el mejor fondo de fotografías. Tiene un mirador que tiene un costo de $10 por persona, en lo personal me da mucha paz el lugar.""",México,Español,PC,2016-11-23,positivo
Femenino,21.0,Nacional,Excelente,5,28,"""Visita escolar a la Universidad""","""Simplemente ¡Wow! Entrar a la Universidad recorrer sus espacios  hasta la azotea prácticamente, nos dieron chance por que íbamos como estudiantes de otra Universidad.""",México,Español,PC,2016-11-23,positivo
Femenino,23.0,Nacional,Excelente,5,13,"""Buena vista""","""Subir las escaleras no requiere de mucha condición y al llegar a la cima la vista es excelente. Recomiendo visitarlo de día para apreciar la ciudad y de noche para ver lo hermoso que brillan las luces.""",México,Español,PC,2016-11-21,positivo
Femenino,48.0,Internacional,Muy bueno,4,198,"""Gorgeous Building""","""Durante su visita a Guanajuato, asegúrese de echar un vistazo a este hermoso edificio de la universidad. Los escalones a menudo se usan para varios propósitos: vimos fotos de graduación y también una presentación musical. Asegúrese de colocar su foto en los escalones. .""",Estados Unidos,Inglés,PC,2016-11-20,positivo
Femenino,56.0,Nacional,Excelente,5,39,"""Vistas preciosas""","""Edificio impresionante a poca distancia del centro. Si subes las escaleras tienes unas vistas de la ciudad muy bonitas.""",México,Español,PC,2016-11-20,positivo
Masculino,34.0,Internacional,Regular,3,33,"""Great building""","""Gran oportunidad para tomar fotografías. Está cerca del centro de la ciudad, con muchas otras atracciones a su alrededor. Solo pasamos unos 15 minutos allí y tomamos algunas fotos agradables"".",Costa Rica,Inglés,PC,2016-11-15,neutral
Masculino,38.0,Nacional,Excelente,5,17,"""No aceptes explicaciones""","""Guanajuato es difícil sino imposible disfrutar sin ser asaltado por guías que realmente pueden llegar a ser agobiantes. En las escaleras la universidad, preciosas, no pude evadir a uno que hablaba y hablaba, haciendo imposible que puedas seguir y disfrutar el lugar. Quizá es mejor correr el riesgo de lucir descortés, avanzar sin mirar a nadie y así poder disfrutar del lugar.""",México,Español,Móvil,2016-11-15,positivo
Femenino,34.0,Internacional,Muy bueno,4,36,"""Hermosa fachada""","""Visitamos Guanajuato en nuestro recorrido por México y la verdad que es muy lindo! Tiene pintorescos edificios y calles angostas y con escaleras. Está construida en desnivel por lo que a veces resulta un poco cansador el paseo pero se disfruta muchísimo. La universidad es un edificio de fachada imponente y de color blanco. Es muy tradicional en octubre la fiesta del Cervantino por lo que está llena de estudiantes de todo el mundo.""",Argentina,Español,PC,2016-11-13,positivo
Masculino,41.0,Nacional,Excelente,5,4,"""Parece un castillo""","""Ideal para subir las escalinatas y divisar su linda vista panoramica de la ciudad. recomiendo visitarla de noche cuando esta iluminada.""",México,Español,PC,2016-11-12,positivo
Femenino,46.0,Nacional,Muy bueno,4,15,"""Una fachada espectacular""","""La primera impresión al verla por fuera es ¡GUAU! Es impresionante su fachada, de verdad visítenla y suban sus escaleras. Lástima que no destaque académicamente en nada pero su edificio es genial.""",México,Español,Móvil,2016-11-08,positivo
Femenino,46.0,Nacional,Excelente,5,55,"""Vista inolvidable""","""Unas escaleras que te llevarán a una imagen increíble para tu recuerdo. No dejes pasar este sueño en tus ojos.""",México,Español,Móvil,2016-11-06,positivo
Femenino,45.0,Nacional,Excelente,5,25,"""Gran Edificio""","""Edificio histórico con un gran auditorio que nos albergo durante el Coloquio Cervantino, Si subes las escaleras tendras una buena vista de la ciudad. El edificio es histórico y bello.""",México,Español,PC,2016-11-04,positivo
Masculino,40.0,Nacional,Excelente,5,23,"""Excelente arquitectura y buen lugar para fotos""","""Magnificas posibilidades de fotos, arquitectura espectacular y un lugar céntrico y pintoresco. Su escalinata es impresionante.""",México,Español,PC,2016-11-02,positivo
Femenino,35.0,Nacional,Excelente,5,34,"""Realmente bonita y espectacular""","""Te quedas boquiabierta, es una universidad como pocas, está situada en el centro de Guanajuato, es grandísima, sus oficinas bonitas, acondicionadas, limpias y elegantes, te dan ganas de volver a estudiar en ese lugar, su gente se vé sana en todos los aspectos,""",México,Español,PC,2016-11-01,positivo
Femenino,21.0,Nacional,Excelente,5,19,"""Hermoso edificio""","""Es parte importante de Guanajuato y realmente es un bello edificio según nos comentaron está basado en un edificio europeo, realmente tiene una arquitectura wow! Estoy enamorada de mi México.""",México,Español,Móvil,2016-10-26,positivo
Masculino,47.0,Nacional,Excelente,5,14,"""Precioso edificio""","""Si visitas Guanajuato no puedes dejar de conocer la Universidad, este tipo de arquitectura no es común dentro de las ciudades de México.""",México,Español,PC,2016-10-26,positivo
Masculino,53.0,Nacional,Excelente,5,63,"""Enmarca la ciudad, con su bella arquitectura""","""El edificio de la Universidad es además de bello arquitectónicamente, un lugar muy popular y tradicional entre los visitantes a la ciudad, en la tarde para admirarlo y en las noches los fines de semana con la estudiantina en las callejoneadas.""",México,Español,PC,2016-10-26,positivo
Femenino,50.0,Nacional,Regular,3,20,"""Imprescindible visitarla""","""Me agrado mucho revisitar esta casa de estudios, aunque las escalinatas estan algo descuidadas, mantiene su imagen de formadora de talentos.""",México,Español,PC,2016-10-25,neutral
Masculino,50.0,Nacional,Excelente,5,44,"""PRECIOSA Y SEÑORIAL""","""Es un recinto impresionante, hermoso, digno representante de la casa de estudios del estado de Guanajuato. Con una arquitectura maravillosa y con su escalinata tan representativa y famosa.""",México,Español,PC,2016-10-19,positivo
Femenino,23.0,Nacional,Muy bueno,4,70,"""Hermosa""","""La arquitectura de la universidad es impresionante es casi una obra de arte. Puedes subir y ver todo muy padre. Hay personas ahí que te cuentan un poco sobre la historia. Solo cuidado por que te ponen un precio.""",México,Español,Móvil,2016-10-18,positivo
Masculino,26.0,Nacional,Excelente,5,46,"""Bonito lugar""","""Es un bonito lugar para visitar, las escaleras de la universidad resultan ser muy emblemáticas, sin duda alguna uno de los lugares obligados de Guanajuato.""",México,Español,Móvil,2016-10-18,positivo
Femenino,31.0,Nacional,Excelente,5,40,"""Nice public university""","""No sé qué tan relevante sería visitar este sitio en otras épocas pero para el festival Cervantino es un excelente lugar porque tienen galerías de arte relacionadas con el tema del Quijote, y su teatro presenta excelentes obras que tratan sobre obras de Cervantes. .""",México,Español,PC,2016-10-17,positivo
Masculino,40.0,Nacional,Excelente,5,11,"""Entré a la tienda =O""","""Quedé fascinado por todos los productos que venden, algunos ecológicos, otros de vestir, unos otros académicos y varios mas. Una tienda que muestra respeto e idealismo del ser un estudiante universitario. Además, los precios no se me hicieron elevados. Se me antoja estudiar ahí...""",México,Español,PC,2016-10-16,positivo
Masculino,,Nacional,Excelente,5,5,"""Maravillosa estructura arquitectónica""","""Mas sorprendente en persona que en fotografías, es difícil encontrarla libre de turistas pero vale la pena admirarla y recorrerla, no está abierta al publico durante periodos de clases.""",México,Español,PC,2016-10-13,positivo
Femenino,,Internacional,Muy bueno,4,12,"""De visita en el coloquio""","""Es un hecho modo recinto que cuenta con un observatorio, un hermoso auditorio y una sala de exposiciones ocasionales.""",Perú,Español,Móvil,2016-10-11,positivo
Femenino,39.0,Internacional,Excelente,5,52,"""Las universidad más grande que he visto""","""Está super bin cuidada, esta muy grande. Tiene varias aulas, actividades para público en general y un mirador para que los turistas puedan ver (tienes que ir después de las 7:30pm)""",Panamá,Español,Móvil,2016-10-08,positivo
Masculino,47.0,Internacional,Muy bueno,4,93,"""La universidad insignia del estado""","""La arquitectura de este edificio es diferente al resto de la cuidad lo que lo hace destacarse a la vista.""",Estados Unidos,Español,PC,2016-10-02,positivo
Masculino,64.0,Nacional,Excelente,5,24,"""Una belleza""","""Impresionante hermosura de lugar, icono de de Guanajuato, lo complicado es el acceso en automóvil. su arquitectura majestuosa.""",México,Español,PC,2016-09-29,positivo
Femenino,31.0,Internacional,Regular,3,211,"""University""","""Su Universidad de Guanjuato tiene una arquitectura increíble y tiene muchas escaleras ideales para tomar fotografías y vivir aventuras increíbles"".",Estados Unidos,Inglés,Móvil,2016-09-28,neutral
Femenino,36.0,Nacional,Muy bueno,4,30,"""Buen edificio y un sello de Guanajuato""","""Es un edificio característico de Guanajuato, tiene una gran historia y es un sello indiscutible de la ciudad.""",México,Español,Móvil,2016-09-27,positivo
Femenino,21.0,Nacional,Excelente,5,63,"""Hermosa""","""La verdad es que todo Guanajuato es hermoso, pero sus edificaciones te dejan con la boca abierta, la universidad es una de las tantas riquezas visuales y culturales que tiene este Estado, su cantera, escalinata, puertas y demás la hacer verse hermosa y majestuosa. Cuando vayan a Guanajuato, es uno de los lugares a visitar sin duda, si se quedan hospedados en algún hotel del centro se llega caminando.""",México,Español,PC,2016-09-27,positivo
Masculino,57.0,Nacional,Excelente,5,7,"""Parada obligada en Guanajuato""","""Un lugar muy bonito en guanajuato, parada obligada en guanajuato si se visita por primera vez, imperdible una fotografía en la escalinata. Muy bonito.""",México,Español,PC,2016-09-26,positivo
Femenino,31.0,Nacional,Excelente,5,42,"""¡Hermosa!""","""Mis viajes a esta ciudad siempre han sido en temporada de cervantino, temprano hay menos gente por el solazo así que es buena opción para recorrer la universidad por dentro es hermosa!! y por las tardes instalan un cine en las escaleras <3 (cervantino)""",México,Español,PC,2016-09-24,positivo
Femenino,46.0,Nacional,Excelente,5,16,"""¡¡Una arquitectura hermosa!!""","""Vale mucho la pena visitarla, nosotros no pudimos entrar porque ya era tarde; sin embargo solo el subir las escaleras visitarla por fuera vale mucho la pena. Suban las escaleras para que tengan una vista de Guanajuato desde la Universidad. ¡Muy bonita!""",México,Español,Móvil,2016-09-23,positivo
Masculino,28.0,Nacional,Muy bueno,4,83,"""No entré, pero por fuera es bello""","""No entré al edificio, pero en si su fachada y sus escaleras ya son un lugar iconico de Guanajuato. Si vas a Guanajuato lo debes visitar.""",México,Español,PC,2016-09-22,positivo
Masculino,33.0,Nacional,Muy bueno,4,73,"""Escalar""","""Lo interesante de la Universidad es su gran escalinata donde se pueden obtener excelentes fotos para el diario de viaje, y el enclave dentro del corazón del centro histórico de esta ciudad increible. NO vas a dejar de ir porque está ahi!!...de pasada!!!""",México,Español,PC,2016-09-18,positivo
Masculino,37.0,Nacional,Excelente,5,453,"""El patio central es amplio y su fachada es hermosa""","""Visita la zona UG, sube sus escalinatas y puedes entrar a su interior para visitar su Galería y su observatorio en el 5to. piso puedes subir por el elevador de la parte de atrás de las escalinatas, pero sobre todo la vista desde ahí es maravillosa.""",México,Español,PC,2016-09-18,positivo
Femenino,25.0,Nacional,Excelente,5,11,"""Imperdible""","""Tan solo admirar esas escaleras, te dan ganas de subir para tomarte la foto, en las tardes, empiezan las callejoneadas y ahí es un punto de partida, donde hacen una presentación muy cómica.""",México,Español,PC,2016-09-18,positivo
Masculino,42.0,Nacional,Excelente,5,101,"""Imponente""","""Este edificio esta imponente se puede ver desde todo lados de la ciudad de Gto. es increible que haya un edificio tan grande como su basílica. Su arquitectura es impresionante. esta en el centro de Gto. GTO. y es una obra de arte la construcción.""",México,Español,PC,2016-09-18,positivo
Masculino,38.0,Nacional,Excelente,5,25,"""No puede faltar el recorrido""","""No puedes no ir a conocer y tomarte la foto en este grandioso lugar. Muy céntrico. A un costado hay más instalaciones que también debes conocer.""",México,Español,PC,2016-09-15,positivo
Masculino,,Internacional,Excelente,5,11,"""Excelente lugar para visitar""","""Si vas a Guanajuato, tienes que visitar su majestuosa Universidad, subir sus escalones y hasta visitar su museo Alfredo Duges, que se encuentra en el edificio.""",Venezuela,Español,Móvil,2016-09-15,positivo
Masculino,39.0,Nacional,Muy bueno,4,60,"""Revives la película El eestudiante""","""Gracias al guía (Sr de bastón amarillo) nos descifro todos los símbolos y origen de su arquitectura, junto con parte de la historia de México. Contó algunas leyendas del lugar. No es solo una escalinata para tomar la foto del recuerdo, vale la pena dedicarle unos minutos.""",México,Español,Móvil,2016-09-14,positivo
Femenino,56.0,Internacional,Excelente,5,20,"""Impressive building""","""Cada vez que vengo a Guanajuato, subo todo el camino y tomo hermosas fotos de la ciudad, 86 escalones para ser exactos. Por primera vez decidimos hacer un recorrido dentro de la universidad y fue genial. Si tienes la Oportunidad de entrar y hacer ese recorrido, vale la pena"".",Estados Unidos,Inglés,PC,2016-09-14,positivo
Masculino,29.0,Internacional,Regular,3,55,"""Nice Building to Take a Look at""","""Es un edificio muy bonito, justo en el centro de la ciudad, así que definitivamente iría a echar un vistazo. Parecía estar cerrado cuando fui, así que no pude entrar. De ninguna manera es lo mejor para visitar en la ciudad"". pero aun así vale la pena una visita.""",Estados Unidos,Inglés,Móvil,2016-09-13,neutral
Masculino,26.0,Nacional,Excelente,5,25,"""Night stroll""","""Encontramos esta hermosa universidad mientras dábamos un paseo nocturno. Está hermosamente iluminada por la noche. Recupere el aliento y suba a las muchas para ver la mejor vista de el pipila por la noche. Una tienda de arte muy bonita está al otro lado de la calle. Muy recomendable para souvenirs.""",México,Inglés,Móvil,2016-09-13,positivo
Masculino,65.0,Internacional,Muy bueno,4,1,"""Accidentalmente llegó a esta ......""","""Guanajuato pequeñas atracciones se concentran, acabamos de vivir en el centro, el transporte todos los días es ""patas"" y vieron este edificio blanco, eso es lo que la iglesia, a continuación, navegar por Internet en la Universidad de imagen Guanajuato, sé que ya lo he visto. No se puede ir, podemos darle la vuelta en un círculo, sino que también es una muy pequeña universidad.""",Birmania,Chino,PC,2016-09-10,positivo
Femenino,33.0,Nacional,Excelente,5,8,"""Para conocer y disfrutar""","""El edificio principal de la Universidad posee una belleza arquitectónica que vale la pena conocer, además de poder disfrutar de las proyecciones y eventos a los que da lugar para todos los estudiantes, visitantes y público en general.""",México,Español,Móvil,2016-09-09,positivo
Masculino,50.0,Nacional,Muy bueno,4,100,"""Bonito edificio""","""Este es el lugar para tomar un agradable imagen. Usted no necesita ir dentro del edificio. Durante el Festival Cervantino es el lugar para mirar fotos agradable en el la Universidad de escaleras.""",México,Español,PC,2016-09-07,positivo
Masculino,30.0,Nacional,Muy bueno,4,39,"""¡Muy bonita para verla!""","""Es de lo más bonito de Guanajuato. Subiendo las escaleras tienes otra bonita vista. Está muy cerca del Teatro Juarez.""",México,Español,PC,2016-09-06,positivo
Femenino,42.0,Internacional,Muy bueno,4,80,"""Emblema de la ciudad""","""La Universidad tiene mucha tradición y además tiene correlato con la activa vida que tiene la ciudad, puesto que ahí estudian jóvenes de diversas partes de México y también del exterior. También se puede apreciar una parte de la ciudad desde la parte superior de las escalinatas.""",Argentina,Español,PC,2016-09-06,positivo
Masculino,29.0,Internacional,Excelente,5,3,"""Emblemática""","""Emblemática construcción y gran institución con enorme historia y un futuro prometedor. Vale la pena subir las escalinatas para observar la vista desde arriba.""",Argentina,Español,Móvil,2016-09-02,positivo
Femenino,30.0,Internacional,Excelente,5,53,"""A symbol of great architecture""","""Este edificio es increíble para ver la artesanía. Es un símbolo de construcción simple y efectiva ya que el lugar donde se asienta es muy limitado. Recomiendo subir las escaleras ya que hay una vista increíble del monumento del Pípila y del ciudad.""",Canadá,Inglés,PC,2016-08-28,positivo
Masculino,24.0,Nacional,Regular,3,7,"""Paseo en pareja""","""Muy bonitas edificaciones y con excelentes eventos realizados en las escaleras enormes, cuando fuimos habia un tipo de expo cinematografica, donde en una mega pantalla proyectaban peliculas y la gente nos podiamos sentar gratuitamente en las escaleras de la universidad, muy bonito.""",México,Español,PC,2016-08-25,neutral
Masculino,45.0,Nacional,Excelente,5,6,"""Imponente""","""Escalinatas que representan el camino a la excelencia, sede de la facultad Derecho, antes Colegio del Estado.""",México,Español,PC,2016-08-24,positivo
Masculino,23.0,Nacional,Muy bueno,4,22,"""Bella""","""Lugar emblemático, muy bello, unas escaleras muy bien cuidadas que cuando las subes todas tienes una bonita vista de la ciudad, De noche se ve espectacular.""",México,Español,PC,2016-08-23,positivo
Femenino,,Nacional,Muy bueno,4,10,"""Icono de la ciudad""","""Las escalinatas de la universidad son accesibles a todos y el interior del edificio encierra varias sorpresas, recomiendo el llamado ex patio jesuita y buscar la puerta del cielo""",México,Español,PC,2016-08-23,positivo
Masculino,23.0,Nacional,Excelente,5,1,"""UG""","""Excelente las escalinatas una vista increíble y la infraestructura de la misma forma muy recomendable para visitar en familia, con tu pareja o amigos.""",México,Español,Móvil,2016-08-22,positivo
Femenino,,Nacional,Excelente,5,10,"""Beautiful building for sightseeing""","""¡Hermoso edificio y te ofrece excelentes vistas de la ciudad! El lugar parece mágico y es un lugar para visitar"".",México,Inglés,PC,2016-08-22,positivo
Masculino,47.0,Internacional,Muy bueno,4,21,"""De los lugares obligados para visitar…""","""Muy bonita la universidad. Siendo de los lugares emblematicos de guanajuato creo que es de los lugares obligados a visitar al menos para tomarte la foto y conocer un poco del patrimonio del estado.""",Ecuador,Español,PC,2016-08-16,positivo
Masculino,58.0,Nacional,Excelente,5,116,"""Hermosa fachada""","""Esta vista de la Universidad de Guanajuato es una de las mas contempladas e icónicas de la ciudad. Con esa gran escalinata al frente al subir o estar al pie de ella nos da cuenta de la imponente escala de esta edificación.Su ambiente como casi toda la Ciudad de Guanajuato es demasiado agradable,solo que aquí se ven mas juventud,debido a los estudiantes que acuden a estudiar aquí.""",México,Español,PC,2016-08-14,positivo
Masculino,,Internacional,Regular,3,2,"""Interesante""","""Disfruta de una buena vista, tanto de una parte de la ciudad como de algunos callejones que pasan debajo de ella, ideal para night selfies.""",Ecuador,Español,Móvil,2016-08-13,neutral
Femenino,,Internacional,Muy bueno,4,57,"""De película""","""Las escalinatas y su arquitectura son divinas. Y muy utilizadas para recrear épocas en pelìculas Se ve imponente desde el Pipila y subir todo un desafío.""",Argentina,Español,PC,2016-08-13,positivo
Masculino,20.0,Nacional,Muy bueno,4,27,"""Majestuoso inmueble""","""Bellísimo lugar con monumentales escaleras y puertas, desde su entrada principal hay una maravillosa vista de la ciudad, el color de la cantera es observable desde cualquier lugar de la ciudad un punto clave de visitar la ciudad.""",México,Español,Móvil,2016-08-12,positivo
Femenino,67.0,Internacional,Excelente,5,47,"""Historical""","“Si quieres conocer un poco más de la historia de Guanajuato y sumar un poco de cultura, debes visitar la Universidad, es como viajar al pasado”.",Estados Unidos,Inglés,PC,2016-08-10,positivo
Masculino,44.0,Nacional,Excelente,5,3,"""Universidad de Guanajuato""","""Hermoso lugar.... De noche es espectacular, se siente la buena vibra, es digno de visitarlo. Y sus alrededores también increíble.""",México,Español,Móvil,2016-08-10,positivo
Femenino,34.0,Nacional,Muy bueno,4,23,"""Impresionante""","""No te imaginas lo que encontrarás adentro, no solo es el auditorio lo que ves, puedes recorrer las aulas de esta bonita universidad.""",México,Español,PC,2016-08-09,positivo
Masculino,35.0,Nacional,Excelente,5,108,"""Foto obligada""","""Uno de los edificios más bellos de Guanajuato. Esa larga escalinata, los colores que tiene y su arquitectura lo hacen único. Vale la pena más de una foto en ese lugar.""",México,Español,Móvil,2016-08-08,positivo
Masculino,29.0,Internacional,Excelente,5,63,"""Un resumen de la ciudad""","""Es de los sitios más representativos de la ciudad, con una historia reciente, pero que representa todo lo demás a la perfección. Todo un reto subir las escaleras para tener una vista diferente.""",España,Español,PC,2016-08-07,positivo
Masculino,31.0,Internacional,Excelente,5,141,"""Hermoso""","""La universidad es un lugar muy bello que esta dentro de la ciudad Magica. Tiene una arquitectura increible, sus pasillos son eternos y es casi como un castillo, desde la cima de sus escaleras, se puede ver gran parte del pueblo de Guanajuato.""",Perú,Español,PC,2016-08-04,positivo
Femenino,28.0,Nacional,Muy bueno,4,25,"""Graduados""","""Fuimos en la salida de estudiantes asi que estaba a reventar y muy arreglado, y estaba abierto.""",México,Español,PC,2016-08-01,positivo
Femenino,46.0,Nacional,Excelente,5,59,"""La arquitectura es maravillosa""","""Ir a Guanajuato visitar sus callejones y pasar por la uní, esa exquisita escalinata que te da una gran vista de la ciudad, se respira un ambiente colonial ahí, vale la pena que la visites quien no se ha enamorado de Guanajuato.""",México,Español,PC,2016-08-01,positivo
Femenino,40.0,Nacional,Excelente,5,58,"""Cerrado""","""No pudimos entrar por remodelación pero se que es un museo de la universidad, por fuera es imponente, su construcción es hermosa, fue una lastima no poder entrar.""",México,Español,Móvil,2016-08-01,positivo
Femenino,28.0,Nacional,Excelente,5,16,"""DE VISITA EN GUANAJUATO""","""A simple vista te puedes maravillar con su arquitectura de tan imponente y significativo lugar, además de su historia, un lugar que no puedes dejar de visitar, si estas ahí.""",México,Español,PC,2016-07-30,positivo
Masculino,31.0,Nacional,Muy bueno,4,189,"""Visita obliga""","""La hermosa universidad con sus famosas escaleras, todo en verde, hecha de cantera, es un joya de la arquitectura mexicana.""",México,Español,PC,2016-07-29,positivo
Femenino,35.0,Nacional,Excelente,5,111,"""Very impressive arquitechture""","""No olvides visitar la arquitectura es hermosa.""",México,Inglés,PC,2016-07-29,positivo
Femenino,65.0,Nacional,Muy bueno,4,453,"""An attractive site and unique""","""No estoy seguro de lo que se supone que representa. ¿Es un castillo? ¿Es una iglesia para una fortaleza? En cualquier caso, suba la larga y algo empinada escalera exterior y será recompensado con una vista muy agradable. Cuando estaban allí, estaba muy ocupado con los estudiantes subiendo y bajando, charlando, riendo, etc. fue un placer estar allí"".",México,Español,PC,2016-07-27,positivo
Masculino,49.0,Nacional,Excelente,5,4,"""Amazing place!!!""","""Planifique visitar durante la noche, ¡la iluminación junto con el edificio en sí es simplemente genial! Durante el día también es bueno"".",México,Inglés,Móvil,2016-07-27,positivo
Femenino,60.0,Nacional,Regular,3,5,"""Guanajuato""","""Uno de los lugares más bellos de Guanajuato, impresionante la escalinata, nadie puede ir a Guanajuato y no conocer la casa de estudios más importante del centro de la República.""",México,Español,PC,2016-07-25,neutral
Femenino,21.0,Nacional,Muy bueno,4,58,"""IDEAL PARA UNA BUENA FOTO""","""La arquitectura de este lugar es perfecto para unas foros increíbles... sus características escalinatas serán el marco perfecto junto con un guía que explica la historia del recinto.""",México,Español,PC,2016-07-25,positivo
Femenino,57.0,Nacional,Excelente,5,5,"""Excelente Arquitectura""","""La universidad es muy bonita por dentro y por fuera , tiene bastantes escalones y es muy bonita la vista desde ahí arriba.""",México,Español,PC,2016-07-25,positivo
Masculino,58.0,Nacional,Excelente,5,2,"""Familiar""","""Un lugar lleno de calles por recorrer, además vas por la calle con unos señores que cantan estilo español muy bueno vale la pena visitar.""",México,Español,Móvil,2016-07-25,positivo
